n_future_bars,tp_threshold,sl_threshold,volatility_threshold,sharpe,total_trade, 'mdd'
32,0.04,-0.07,1.0,1.1954883628533206,564,-0.0612512601835333
32,0.04,-0.07,1.2,1.3397131221638228,610,-0.0612512601835333
32,0.04,-0.07,1.4,1.341821482185403,622,-0.0962577932051331
32,0.04,-0.07,1.7999999999999998,1.4073720693509706,644,-0.0784907267072216
32,0.04,-0.07,1.6,1.3891457984626987,644,-0.0824955076892709
32,0.04,-0.07,2.0,1.4474262246547334,650,-0.0790823637416213
32,0.04,-0.07,2.2,1.5006981700863622,664,-0.0778823637416215
32,0.04,-0.07,2.3999999999999995,1.5088775729562915,677,-0.0855823540392979
32,0.04,-0.07,2.6,1.525061558873483,675,-0.0855823540392979
32,0.04,-0.07,2.8,1.561130171622854,685,-0.0855823540392979
32,0.05,0.0,1.0,1.4162444166751915,2389,-0.1732440516978508
32,0.05,0.0,1.2,1.5776263416424183,2443,-0.2099387341945116
32,0.05,0.0,1.4,1.5828491069133244,2441,-0.2623092706209338
32,0.05,0.0,1.6,1.672870880207031,2411,-0.2044871609623086
32,0.05,0.0,1.7999999999999998,1.7257444957117742,2391,-0.1575461909486364
32,0.05,0.0,2.0,1.7839744400189248,2397,-0.1076214477058582
32,0.05,0.0,2.2,1.772753389262867,2387,-0.0944515811925449
32,0.05,0.0,2.6,1.845370372582216,2398,-0.1013630812883787
32,0.05,0.0,2.3999999999999995,1.790062010181849,2404,-0.0917559170879755
32,0.05,0.0,2.8,1.90789213079523,2426,-0.0906300293858954
32,0.05,-0.01,1.0,1.5662672041157526,1651,-0.0739369667433113
32,0.05,-0.01,1.2,1.7346580014353108,1711,-0.0595239077459154
32,0.05,-0.01,1.4,1.7311603070729704,1741,-0.126438388681293
32,0.05,-0.01,1.6,1.819041738198928,1743,-0.1161124191069333
32,0.05,-0.01,1.7999999999999998,1.874268126928012,1739,-0.117783416198157
32,0.05,-0.01,2.0,1.920392177843164,1759,-0.1084585215886865
32,0.05,-0.01,2.2,1.917688794126043,1761,-0.0952886550753732
32,0.05,-0.01,2.3999999999999995,1.930389315688724,1764,-0.0917559170879755
32,0.05,-0.01,2.8,2.009665946032838,1780,-0.0906300293858954
32,0.05,-0.01,2.6,1.967797424114493,1756,-0.1013630812883787
32,0.05,-0.02,1.0,1.36623738075362,1226,-0.0754905435956305
32,0.05,-0.02,1.2,1.4932535593698306,1274,-0.0723097638354137
32,0.05,-0.02,1.4,1.525753430099532,1302,-0.0996605909962906
32,0.05,-0.02,1.6,1.6280983907688606,1320,-0.0822806968504167
32,0.05,-0.02,1.7999999999999998,1.678786025385908,1326,-0.0822806968504167
32,0.05,-0.02,2.0,1.722472093941505,1346,-0.0794457915542784
32,0.05,-0.02,2.2,1.7172772759719288,1354,-0.0794457915542784
32,0.05,-0.02,2.3999999999999995,1.7352573425097797,1363,-0.0917559170879755
32,0.05,-0.02,2.6,1.7895481533741844,1351,-0.1013630812883787
32,0.05,-0.02,2.8,1.8286334337099308,1371,-0.0794457915542784
32,0.05,-0.03,1.0,1.338873027479092,914,-0.0585987114328968
32,0.05,-0.03,1.2,1.4840464282562555,958,-0.0560208531547083
32,0.05,-0.03,1.4,1.4960277310769374,974,-0.0936218669297213
32,0.05,-0.03,1.6,1.5887841761199282,996,-0.0839765179174596
32,0.05,-0.03,1.7999999999999998,1.6234425788935003,986,-0.0864061424578452
32,0.05,-0.03,2.0,1.6519750664435413,1002,-0.0800457915542784
32,0.05,-0.03,2.2,1.6589056872489854,1014,-0.0800457915542784
32,0.05,-0.03,2.3999999999999995,1.6708078367827357,1017,-0.0917559170879759
32,0.05,-0.03,2.6,1.710994492090152,1021,-0.101363081288379
32,0.05,-0.03,2.8,1.7452563731209645,1041,-0.0800457915542784
32,0.05,-0.04,1.0,1.2744343222134218,748,-0.0597924509712989
32,0.05,-0.04,1.2,1.419728734863421,784,-0.0708364481299467
32,0.05,-0.04,1.4,1.4210286783732116,800,-0.0773661394942704
32,0.05,-0.04,1.7999999999999998,1.5267283399424272,806,-0.0756094255130701
32,0.05,-0.04,1.6,1.4962319900443963,808,-0.079614206495119
32,0.05,-0.04,2.0,1.5371570790701086,822,-0.0762010625474698
32,0.05,-0.04,2.2,1.5588784486932237,832,-0.0750010625474699
32,0.05,-0.04,2.3999999999999995,1.576587174273451,837,-0.0885711122614352
32,0.05,-0.04,2.6,1.6096220653664175,841,-0.0987782764618383
32,0.05,-0.04,2.8,1.6533592720554178,851,-0.0750010625474699
32,0.05,-0.05,1.0,1.1104156297495444,584,-0.0528000846964289
32,0.05,-0.05,1.2,1.2384731118347083,612,-0.0697926972670734
32,0.05,-0.05,1.4,1.2573968496402204,626,-0.0975381204558138
32,0.05,-0.05,1.6,1.3262646896914505,638,-0.079614206495119
32,0.05,-0.05,1.7999999999999998,1.3535099265070574,634,-0.0756094255130701
32,0.05,-0.05,2.0,1.3726720167052493,654,-0.0762010625474698
32,0.05,-0.05,2.2,1.4081497432713557,652,-0.0750010625474699
32,0.05,-0.05,2.3999999999999995,1.4126107480726893,659,-0.0885711122614352
32,0.05,-0.05,2.6,1.4392702334341891,663,-0.0987782764618383
32,0.05,-0.05,2.8,1.4741633385057575,669,-0.0750010625474699
32,0.05,-0.06,1.0,1.0177431903404894,472,-0.0512427889627684
32,0.05,-0.06,1.2,1.1506119206205387,496,-0.0694002061843224
32,0.05,-0.06,1.4,1.1686111912153605,516,-0.0862493219843676
32,0.05,-0.06,1.6,1.225266490104632,524,-0.0887917426010522
32,0.05,-0.06,1.7999999999999998,1.2658849682950692,528,-0.0847869616190032
32,0.05,-0.06,2.0,1.2933986248138678,540,-0.085378598653403
32,0.05,-0.06,2.2,1.337815296595287,544,-0.0841785986534029
32,0.05,-0.06,2.3999999999999995,1.3443731321400894,549,-0.0906659040701762
32,0.05,-0.06,2.6,1.3589825773561333,555,-0.0906659040701759
32,0.05,-0.06,2.8,1.394952246316338,563,-0.0906659040701758
32,0.05,-0.07,1.0,0.9940946949595711,408,-0.0520738318008204
32,0.05,-0.07,1.2,1.1307601274668608,440,-0.0534661956162642
32,0.05,-0.07,1.4,1.137050794377512,472,-0.0870803648224196
32,0.05,-0.07,1.6,1.1749838928705352,482,-0.0796142064951195
32,0.05,-0.07,1.7999999999999998,1.211446660798324,486,-0.0756094255130704
32,0.05,-0.07,2.0,1.248884010772005,498,-0.0762010625474702
32,0.05,-0.07,2.2,1.29671717852964,498,-0.0750010625474701
32,0.05,-0.07,2.3999999999999995,1.3127146644245484,505,-0.0750010625474701
32,0.05,-0.07,2.6,1.3180694038972145,509,-0.07500106254747
32,0.05,-0.07,2.8,1.3473453894613918,519,-0.0750010625474699
32,0.06,0.0,1.0,1.3293050856567004,2287,-0.1835293627493692
32,0.06,0.0,1.2,1.488038996285168,2329,-0.2202240452460198
32,0.06,0.0,1.4,1.4858470795456689,2317,-0.2710779146134348
32,0.06,0.0,1.6,1.5677701512232796,2287,-0.2132558049548079
32,0.06,0.0,1.7999999999999998,1.6229304592798943,2267,-0.1722745089147404
32,0.06,0.0,2.0,1.6783227060642874,2263,-0.0938814427947439
32,0.06,0.0,2.2,1.6664513983239655,2255,-0.0871555879427088
32,0.06,0.0,2.3999999999999995,1.678606646441952,2274,-0.0906300293858952
32,0.06,0.0,2.6,1.7279724956220217,2262,-0.0922060705141074
32,0.06,0.0,2.8,1.7820396425991702,2286,-0.0906300293858954
32,0.06,-0.01,1.0,1.4761585421917855,1549,-0.0631417965194864
32,0.06,-0.01,1.2,1.6419107740167826,1597,-0.0553043805945363
32,0.06,-0.01,1.4,1.6291327213855773,1617,-0.1256867095311841
32,0.06,-0.01,1.6,1.709949828100732,1619,-0.1157255738139005
32,0.06,-0.01,1.7999999999999998,1.767580899956214,1615,-0.1040434112870427
32,0.06,-0.01,2.2,1.808047083477878,1629,-0.0815486501642589
32,0.06,-0.01,2.0,1.811585874115116,1625,-0.0947185166775722
32,0.06,-0.01,2.6,1.8454804343370437,1620,-0.0922060705141074
32,0.06,-0.01,2.3999999999999995,1.8150680713115253,1634,-0.0906300293858952
32,0.06,-0.01,2.8,1.8775704426054045,1640,-0.0906300293858954
32,0.06,-0.02,1.0,1.2621526735494324,1124,-0.0754905435956305
32,0.06,-0.02,1.2,1.386025839253006,1160,-0.0723097638354142
32,0.06,-0.02,1.4,1.4084366188901511,1178,-0.0996605909962906
32,0.06,-0.02,1.6,1.504399838048572,1196,-0.0815652322001145
32,0.06,-0.02,1.7999999999999998,1.558159716660828,1202,-0.0756094255130703
32,0.06,-0.02,2.0,1.599890157257713,1212,-0.07620106254747
32,0.06,-0.02,2.2,1.593696418986892,1222,-0.0750010625474701
32,0.06,-0.02,2.3999999999999995,1.6057150518826098,1233,-0.0825989063137042
32,0.06,-0.02,2.6,1.6529596786073777,1215,-0.0922060705141074
32,0.06,-0.03,1.0,1.226960907108729,812,-0.0687413455553377
32,0.06,-0.02,2.8,1.6816367571040292,1231,-0.0750010625474701
32,0.06,-0.03,1.2,1.3700870545653243,844,-0.057067260154554
32,0.06,-0.03,1.4,1.3693131795199909,850,-0.0798818620186071
32,0.06,-0.03,1.6,1.456339950506375,872,-0.079614206495119
32,0.06,-0.03,1.7999999999999998,1.4935818492456605,862,-0.0756094255130701
32,0.06,-0.03,2.0,1.5201924721629054,868,-0.0762010625474698
32,0.06,-0.03,2.2,1.5264247932976511,882,-0.0750010625474699
32,0.06,-0.03,2.3999999999999995,1.5314009573690934,887,-0.0825989063137047
32,0.06,-0.03,2.6,1.5633588160135143,885,-0.0922060705141077
32,0.06,-0.03,2.8,1.586358084572775,901,-0.0750010625474699
32,0.06,-0.04,1.0,1.1549372955146109,646,-0.0737784755988704
32,0.06,-0.04,1.4,1.284807288329723,676,-0.0773661394942704
32,0.06,-0.04,1.2,1.2984371166287765,670,-0.0718828551297923
32,0.06,-0.04,1.6,1.3539666678790234,684,-0.079614206495119
32,0.06,-0.04,1.7999999999999998,1.3873640374427263,682,-0.0756094255130701
32,0.06,-0.04,2.0,1.3946512455626685,688,-0.0762010625474698
32,0.06,-0.04,2.2,1.4163984469795885,700,-0.0750010625474699
32,0.06,-0.04,2.3999999999999995,1.4270306495891862,707,-0.0794141014871639
32,0.06,-0.04,2.6,1.4509424155679094,705,-0.0896212656875671
32,0.06,-0.04,2.8,1.483263999081508,711,-0.0750010625474699
32,0.06,-0.05,1.0,0.974255485696476,482,-0.0592004614147425
32,0.06,-0.05,1.2,1.1010454214255077,498,-0.0621930415940583
32,0.06,-0.05,1.4,1.1051290663732287,502,-0.0899384647827987
32,0.06,-0.05,1.6,1.1673667550277944,514,-0.0796142064951195
32,0.06,-0.05,1.7999999999999998,1.1982184255844237,510,-0.0756094255130701
32,0.06,-0.05,2.0,1.214033268128473,520,-0.0762010625474698
32,0.06,-0.05,2.2,1.2507897481859742,520,-0.0750010625474699
32,0.06,-0.05,2.3999999999999995,1.2466344466001522,529,-0.0794141014871639
32,0.06,-0.05,2.6,1.263262186481756,527,-0.0896212656875671
32,0.06,-0.05,2.8,1.2846331875731247,529,-0.0750010625474699
32,0.06,-0.06,1.0,0.8667859812772556,370,-0.0547695840674997
32,0.06,-0.06,1.2,1.0001676543067837,382,-0.0694002061843219
32,0.06,-0.06,1.4,1.0023805949820506,392,-0.083798713355799
32,0.06,-0.06,1.6,1.0521422131611078,400,-0.0887917426010522
32,0.06,-0.06,1.7999999999999998,1.098109500278969,404,-0.0847869616190032
32,0.06,-0.06,2.0,1.1227493982083934,406,-0.085378598653403
32,0.06,-0.06,2.2,1.1693690716048506,412,-0.0841785986534029
32,0.06,-0.06,2.3999999999999995,1.1668969465912185,419,-0.0906659040701763
32,0.06,-0.06,2.6,1.1691886032117236,419,-0.0906659040701763
32,0.06,-0.06,2.8,1.1913644548317783,423,-0.0906659040701758
32,0.06,-0.07,1.0,0.8375951397352452,306,-0.0501631862870519
32,0.06,-0.07,1.2,0.9754622125358758,326,-0.053466195616264
32,0.06,-0.07,1.6,0.9935826204367876,358,-0.0796142064951195
32,0.06,-0.07,1.4,0.9641983302837696,348,-0.0839242629291294
32,0.06,-0.07,1.7999999999999998,1.034827433210821,362,-0.0756094255130704
32,0.06,-0.07,2.0,1.070322423986091,364,-0.0762010625474702
32,0.06,-0.07,2.2,1.121103493368677,366,-0.0750010625474701
32,0.06,-0.07,2.3999999999999995,1.1285067025388311,375,-0.0750010625474701
32,0.06,-0.07,2.6,1.1195487652018707,373,-0.0750010625474701
32,0.06,-0.07,2.8,1.13349285001699,379,-0.0750010625474699
32,0.07,0.0,1.0,1.287259647606763,2227,-0.1835293627493688
32,0.07,0.0,1.4,1.444347440070621,2249,-0.2705175415443488
32,0.07,0.0,1.2,1.448724097990817,2265,-0.2202240452460153
32,0.07,0.0,1.6,1.5111164447362735,2215,-0.2126954318857237
32,0.07,0.0,1.7999999999999998,1.5687407645967333,2199,-0.1717141358456544
32,0.07,0.0,2.0,1.6224166367449526,2195,-0.1066336952225724
32,0.07,0.0,2.2,1.6029258795711845,2185,-0.0934638287092591
32,0.07,0.0,2.3999999999999995,1.6143047624345408,2201,-0.097736457445329
32,0.07,0.0,2.6,1.6593960292527148,2189,-0.1073436216457321
32,0.07,0.0,2.8,1.7118503839063184,2209,-0.0906300293858954
32,0.07,-0.01,1.0,1.4325479758574773,1489,-0.0771824353439447
32,0.07,-0.01,1.2,1.6023824434977587,1533,-0.0677974082800192
32,0.07,-0.01,1.4,1.5867126322070122,1549,-0.1384389619590126
32,0.07,-0.01,1.7999999999999998,1.7136002987743348,1547,-0.1237908482182545
32,0.07,-0.01,1.6,1.652952196879532,1547,-0.1284778262417291
32,0.07,-0.01,2.0,1.755338552079816,1557,-0.114465953608784
32,0.07,-0.01,2.2,1.7437800740466654,1559,-0.1012960870954707
32,0.07,-0.01,2.3999999999999995,1.749802698406726,1561,-0.0906300293858952
32,0.07,-0.01,2.6,1.7751528621379449,1547,-0.0906300293858952
32,0.07,-0.01,2.8,1.8047554513090245,1563,-0.0906300293858952
32,0.07,-0.02,1.0,1.2111747870076084,1064,-0.0754905435956305
32,0.07,-0.02,1.2,1.339616691828183,1096,-0.0723097638354142
32,0.07,-0.02,1.4,1.3592140366747143,1110,-0.1008073586958381
32,0.07,-0.02,1.6,1.439230303663276,1124,-0.0852130650779905
32,0.07,-0.02,1.7999999999999998,1.4966889151225995,1134,-0.080526087054516
32,0.07,-0.02,2.0,1.5359616600882062,1144,-0.0697768831576375
32,0.07,-0.02,2.2,1.520676350771744,1152,-0.0667956987169335
32,0.07,-0.02,2.3999999999999995,1.5317694772153376,1160,-0.0766240868215298
32,0.07,-0.02,2.6,1.573877330480075,1142,-0.0862312510219325
32,0.07,-0.02,2.8,1.5999453616420147,1154,-0.0667956987169335
32,0.07,-0.03,1.0,1.1717656946042396,752,-0.0771103373574008
32,0.07,-0.03,1.2,1.321489191357858,780,-0.057067260154554
32,0.07,-0.03,1.4,1.3167691625427007,782,-0.0926341144464355
32,0.07,-0.03,1.6,1.3873769002509009,800,-0.0829887654341738
32,0.07,-0.03,1.7999999999999998,1.4283844252388282,794,-0.0854183899745594
32,0.07,-0.03,2.0,1.4517183062453212,800,-0.0758691860776809
32,0.07,-0.03,2.2,1.4483710075924872,812,-0.0677289086729708
32,0.07,-0.03,2.3999999999999995,1.4519888971016266,814,-0.075962757152591
32,0.07,-0.03,2.6,1.4778185740615082,812,-0.0855699213529941
32,0.07,-0.03,2.8,1.4977751312127263,824,-0.0673956987169336
32,0.07,-0.04,1.0,1.0955124865313843,586,-0.0835153246509118
32,0.07,-0.04,1.2,1.246736171458883,606,-0.0718828551297924
32,0.07,-0.04,1.4,1.2282236420853572,608,-0.0819344808091001
32,0.07,-0.04,1.6,1.2794236518225046,612,-0.0722891317968384
32,0.07,-0.04,1.7999999999999998,1.3169594887324656,614,-0.0722891317968384
32,0.07,-0.04,2.0,1.3198328755334792,620,-0.0670423993370818
32,0.07,-0.04,2.3999999999999995,1.3412301685285843,634,-0.0646527896710286
32,0.07,-0.04,2.2,1.331793010769565,630,-0.0670423993370818
32,0.07,-0.04,2.6,1.3582058144622828,632,-0.0748599538714317
32,0.07,-0.04,2.8,1.387701926745902,634,-0.0572147295600773
32,0.07,-0.05,1.0,0.9051243221707134,422,-0.0656314023489949
32,0.07,-0.05,1.2,1.04065740091049,434,-0.0621930415940583
32,0.07,-0.05,1.4,1.040153673028365,434,-0.0899384647827987
32,0.07,-0.05,1.6,1.081458264981623,442,-0.0559809287011479
32,0.07,-0.05,1.7999999999999998,1.1170425590127049,442,-0.0559809287011479
32,0.07,-0.05,2.0,1.1285621077909571,452,-0.0559809287011481
32,0.07,-0.05,2.2,1.1552931277382106,450,-0.0559809287011481
32,0.07,-0.05,2.6,1.1577948739798136,454,-0.0745419097300045
32,0.07,-0.05,2.3999999999999995,1.1490469815547577,456,-0.0643347455296013
32,0.07,-0.05,2.8,1.175479561205801,452,-0.055664506720936
32,0.07,-0.06,1.0,0.7884907186636682,310,-0.0558008950882211
32,0.07,-0.06,1.2,0.9331494012039766,318,-0.0501631862870519
32,0.07,-0.06,1.4,0.930366153333312,324,-0.0830932200910774
32,0.07,-0.06,1.6,0.9565731148725944,328,-0.0559809287011479
32,0.07,-0.06,2.0,1.0295986340875485,338,-0.0559809287011481
32,0.07,-0.06,1.7999999999999998,1.009074179037668,336,-0.0559809287011479
32,0.07,-0.06,2.2,1.066068462505123,342,-0.0559809287011481
32,0.07,-0.06,2.3999999999999995,1.0614203005864125,346,-0.0547809287011482
32,0.07,-0.06,2.6,1.0538430199956283,346,-0.0547809287011482
32,0.07,-0.06,2.8,1.072401487992628,346,-0.0547809287011482
32,0.07,-0.07,1.0,0.7556709554506623,246,-0.0501631862870519
32,0.07,-0.07,1.2,0.9061840619790706,262,-0.0501631862870519
32,0.07,-0.07,1.4,0.88886888651407,280,-0.08392426292913
32,0.07,-0.07,1.6,0.8921479334860173,286,-0.0570667122231965
32,0.07,-0.07,1.7999999999999998,0.9399613914961824,294,-0.0570667122231965
32,0.07,-0.07,2.0,0.9719751594727534,296,-0.0559809287011479
32,0.07,-0.07,2.3999999999999995,1.018420665559136,302,-0.054780928701148
32,0.07,-0.07,2.2,1.0125790769276175,296,-0.0559809287011479
32,0.07,-0.07,2.6,0.9978080061521531,300,-0.054780928701148
32,0.07,-0.07,2.8,1.0071265866394348,302,-0.054780928701148
32,0.08,0.0,1.0,1.23537674712226,2201,-0.1835293627493688
32,0.08,0.0,1.2,1.396702197681071,2241,-0.2202240452460153
32,0.08,0.0,1.4,1.391996931958582,2221,-0.2705175415443381
32,0.08,0.0,1.6,1.466013137274286,2189,-0.2126954318857237
32,0.08,0.0,1.7999999999999998,1.5218475076280482,2171,-0.1717141358456544
32,0.08,0.0,2.0,1.575675218023537,2165,-0.111880427682329
32,0.08,0.0,2.2,1.5545988704426208,2155,-0.0987105611690157
32,0.08,0.0,2.3999999999999995,1.562358388258895,2173,-0.097736457445329
32,0.08,0.0,2.6,1.608346701353019,2163,-0.1073436216457321
32,0.08,0.0,2.8,1.6588144853887197,2181,-0.0906300293858954
32,0.08,-0.01,1.0,1.3773269477727692,1463,-0.0936141429902456
32,0.08,-0.01,1.2,1.5495835782442342,1509,-0.0677974082800192
32,0.08,-0.01,1.4,1.532706821488877,1521,-0.1384389619590126
32,0.08,-0.01,1.7999999999999998,1.6656982901210866,1519,-0.1237908482182545
32,0.08,-0.01,1.6,1.6071806846234515,1521,-0.1284778262417291
32,0.08,-0.01,2.0,1.7072906003715798,1527,-0.1197126860685406
32,0.08,-0.01,2.3999999999999995,1.6960328974935277,1533,-0.0906300293858952
32,0.08,-0.01,2.2,1.6940301227712249,1529,-0.1065428195552273
32,0.08,-0.01,2.6,1.7219786358676137,1521,-0.0906300293858952
32,0.08,-0.01,2.8,1.7487661530626524,1535,-0.0906300293858952
32,0.08,-0.02,1.0,1.1461077042216257,1038,-0.0754905435956305
32,0.08,-0.02,1.2,1.277098813145383,1072,-0.0723097638354142
32,0.08,-0.02,1.6,1.3864018320070202,1098,-0.0852130650779905
32,0.08,-0.02,1.4,1.2959779860291871,1082,-0.1008073586958381
32,0.08,-0.02,1.7999999999999998,1.4416003200889558,1106,-0.080526087054516
32,0.08,-0.02,2.2,1.4635248642365988,1122,-0.0680253232573191
32,0.08,-0.02,2.0,1.480850400995675,1114,-0.0750236156173941
32,0.08,-0.02,2.3999999999999995,1.4701620801042263,1132,-0.0763051107196873
32,0.08,-0.02,2.6,1.5133925680586209,1116,-0.0859122749200903
32,0.08,-0.02,2.8,1.5364645359250575,1126,-0.0667956987169335
32,0.08,-0.03,1.2,1.2553505426089016,756,-0.0570672601545541
32,0.08,-0.03,1.0,1.0997732356962089,726,-0.0771812813628835
32,0.08,-0.03,1.4,1.248548394877034,754,-0.0926341144464355
32,0.08,-0.03,1.6,1.3309280626569435,774,-0.0829887654341738
32,0.08,-0.03,1.7999999999999998,1.3688786096161023,766,-0.0854183899745594
32,0.08,-0.03,2.0,1.3917845236892177,770,-0.0811159185374375
32,0.08,-0.03,2.2,1.3864040595358396,782,-0.0729756411327273
32,0.08,-0.03,2.3999999999999995,1.3847873367889,786,-0.0756437810507485
32,0.08,-0.03,2.6,1.4115141161641118,786,-0.0852509452511516
32,0.08,-0.03,2.8,1.4280112761569563,796,-0.0673956987169336
32,0.08,-0.04,1.0,1.0171013487709282,560,-0.0835153246509118
32,0.08,-0.04,1.2,1.1758055515732604,582,-0.0718828551297925
32,0.08,-0.04,1.4,1.1541074465350218,580,-0.0819344808091001
32,0.08,-0.04,1.6,1.217890193765445,586,-0.0722891317968384
32,0.08,-0.04,1.7999999999999998,1.2521334827819757,586,-0.0722891317968384
32,0.08,-0.04,2.0,1.253806036350798,590,-0.0722891317968384
32,0.08,-0.04,2.2,1.2639732051222718,600,-0.0722891317968384
32,0.08,-0.04,2.3999999999999995,1.2678728523663738,606,-0.0643347455296013
32,0.08,-0.04,2.6,1.2856336755728466,606,-0.0745419097300045
32,0.08,-0.04,2.8,1.3116902192163942,606,-0.0624971147895241
32,0.08,-0.05,1.0,0.8133444423969887,396,-0.0656314023489949
32,0.08,-0.05,1.2,0.956703167234474,410,-0.0744006237830927
32,0.08,-0.05,1.4,0.9540229634638608,406,-0.1021460469718331
32,0.08,-0.05,1.6,1.0095984227017996,416,-0.0642575668457596
32,0.08,-0.05,2.0,1.0525875688820707,422,-0.0559809287011481
32,0.08,-0.05,1.7999999999999998,1.0419330387202177,414,-0.0559809287011479
32,0.08,-0.05,2.2,1.077997395141196,420,-0.0559809287011481
32,0.08,-0.05,2.3999999999999995,1.0648907492051112,428,-0.0643347455296013
32,0.08,-0.05,2.6,1.074490391375145,428,-0.0745419097300045
32,0.08,-0.05,2.8,1.0878757465807145,424,-0.0591753580146496
32,0.08,-0.06,1.0,0.6825996600903604,284,-0.0577642153669394
32,0.08,-0.06,1.2,0.8383865190044216,294,-0.0577642153669394
32,0.08,-0.06,1.4,0.8334341413798528,296,-0.0927707483885396
32,0.08,-0.06,1.6,0.8753878471064509,302,-0.056082268262465
32,0.08,-0.06,1.7999999999999998,0.9256004003641924,308,-0.0559809287011479
32,0.08,-0.06,2.0,0.9456157355664794,308,-0.0559809287011481
32,0.08,-0.06,2.2,0.9811725796949397,312,-0.0559809287011481
32,0.08,-0.06,2.3999999999999995,0.9690254537394256,318,-0.0547809287011482
32,0.08,-0.06,2.6,0.9612403234220072,320,-0.0547809287011482
32,0.08,-0.06,2.8,0.9754929701298728,318,-0.0547809287011482
32,0.08,-0.07,1.0,0.6435656127447467,220,-0.058595258204991
32,0.08,-0.07,1.2,0.8073851513585699,238,-0.0585952582049914
32,0.08,-0.07,1.4,0.7865724101405405,252,-0.0936017912265916
32,0.08,-0.07,1.6,0.8050785309044538,260,-0.06565845699861
32,0.08,-0.07,1.7999999999999998,0.8500846385276275,266,-0.057146822187394
32,0.08,-0.07,2.0,0.8823141132650384,266,-0.0570667122231965
32,0.08,-0.07,2.2,0.9224077394411568,266,-0.0570667122231965
32,0.08,-0.07,2.3999999999999995,0.9208391747252296,274,-0.054780928701148
32,0.08,-0.07,2.6,0.8988051771750226,274,-0.054780928701148
32,0.08,-0.07,2.8,0.9027999690314092,274,-0.054780928701148
32,0.09,0.0,1.0,1.230019546200171,2179,-0.1835293627493688
32,0.09,0.0,1.2,1.3880362323851263,2221,-0.2202240452460153
32,0.09,0.0,1.4,1.4134258507182054,2197,-0.2705175415443399
32,0.09,0.0,1.6,1.4841804047588842,2169,-0.2126954318857237
32,0.09,0.0,1.7999999999999998,1.5419158764352463,2147,-0.1717141358456544
32,0.09,0.0,2.0,1.5803063756935236,2137,-0.0916283714559931
32,0.09,0.0,2.2,1.5574422940634476,2133,-0.0865952148736237
32,0.09,0.0,2.3999999999999995,1.568376824400544,2151,-0.0906300293858952
32,0.09,0.0,2.6,1.613932296863632,2141,-0.0906300293858952
32,0.09,0.0,2.8,1.6711508254846923,2161,-0.0906300293858954
32,0.09,-0.01,1.0,1.3740223715645992,1441,-0.0812679387426999
32,0.09,-0.01,1.2,1.542491280707481,1489,-0.0677974082800192
32,0.09,-0.01,1.4,1.5620121751971472,1497,-0.1013476786158423
32,0.09,-0.01,1.6,1.6328188714284289,1501,-0.0913865428985588
32,0.09,-0.01,1.7999999999999998,1.6935199202937754,1495,-0.0866995648750843
32,0.09,-0.01,2.0,1.7185814266348631,1499,-0.0826214027253704
32,0.09,-0.01,2.2,1.703177754990503,1507,-0.0778949134602822
32,0.09,-0.01,2.3999999999999995,1.7090923794770752,1511,-0.0906300293858952
32,0.09,-0.01,2.6,1.7340721216633777,1499,-0.0906300293858952
32,0.09,-0.01,2.8,1.768467485308126,1515,-0.0906300293858952
32,0.09,-0.02,1.0,1.1419507429561375,1016,-0.0754905435956305
32,0.09,-0.02,1.2,1.2682714468681326,1052,-0.0723097638354142
32,0.09,-0.02,1.4,1.330634166841873,1058,-0.0637160753526677
32,0.09,-0.02,1.6,1.416786607465383,1078,-0.0656589353943213
32,0.09,-0.02,1.7999999999999998,1.4743185861064554,1082,-0.0531858000329065
32,0.09,-0.02,2.0,1.494310982134368,1086,-0.0585396966456777
32,0.09,-0.02,2.3999999999999995,1.4854910869192277,1110,-0.0585396966456777
32,0.09,-0.02,2.2,1.4742638052543842,1100,-0.0585396966456777
32,0.09,-0.02,2.6,1.5280425766765031,1094,-0.0672924929897516
32,0.09,-0.02,2.8,1.5594329370086473,1106,-0.0587617486788012
32,0.09,-0.03,1.0,1.096996523025498,704,-0.0771103373574008
32,0.09,-0.03,1.2,1.2474615605002302,736,-0.057067260154554
32,0.09,-0.03,1.4,1.2919826845470408,730,-0.0614351281743226
32,0.09,-0.03,1.6,1.3690539141847533,754,-0.0677523006220777
32,0.09,-0.03,1.7999999999999998,1.40936799103028,742,-0.0552725769523773
32,0.09,-0.03,2.0,1.4103595771621396,742,-0.0591825355423479
32,0.09,-0.03,2.2,1.4019831361009754,760,-0.0591825355423479
32,0.09,-0.03,2.3999999999999995,1.4057851630636724,764,-0.0585526799328209
32,0.09,-0.03,2.6,1.4311872695424082,764,-0.068159844133224
32,0.09,-0.03,2.8,1.456743709740815,776,-0.0632968830314171
32,0.09,-0.04,1.0,1.014567280780344,538,-0.0711691204033661
32,0.09,-0.04,1.2,1.1678930946455004,562,-0.0718828551297924
32,0.09,-0.04,1.4,1.2038499669184193,556,-0.065325055882022
32,0.09,-0.04,1.6,1.2607907492590575,566,-0.074042228329777
32,0.09,-0.04,1.7999999999999998,1.2971858537414067,562,-0.0611123810072039
32,0.09,-0.04,2.0,1.2744100200410926,562,-0.0608749875934957
32,0.09,-0.04,2.2,1.281938250248109,578,-0.053063953091668
32,0.09,-0.04,2.3999999999999995,1.292094040140755,584,-0.053063953091668
