start_time,close,datetime,exchange_whale_ratio,coinbase_premium_index,taker_buy_sell_ratio,netflow
1676552400000,24453.1607052,2023-02-16 13:00:00,0.6474309,0.01120846,0.91068063,11.481580209999947
1676556000000,24425.53709067,2023-02-16 14:00:00,0.37450466,0.01371613,1.0314196,41.45380597999997
1676559600000,25077.1821973,2023-02-16 15:00:00,0.64991911,0.0155149,1.20321309,-251.9098848
1676563200000,24908.237373,2023-02-16 16:00:00,0.5302031,0.02626672,1.01379795,-236.42401901999995
1676566800000,24892.8989881,2023-02-16 17:00:00,0.6740287,0.01281542,0.93836413,-397.82209586
1676570400000,24975.13036711,2023-02-16 18:00:00,0.50683615,0.00844964,1.06887408,95.84288155999997
1676574000000,24876.33974352,2023-02-16 19:00:00,0.70229477,0.01929836,0.96649208,-62.16394558000002
1676577600000,24577.2660492,2023-02-16 20:00:00,0.57594175,0.02759984,0.86839938,287.65154873999995
1676581200000,24538.87222679,2023-02-16 21:00:00,0.77835615,0.01145207,0.98206335,305.95259307000003
1676584800000,23985.74936368,2023-02-16 22:00:00,0.58270099,0.02171307,0.80652787,501.50386962999994
1676588400000,23530.28085291,2023-02-16 23:00:00,0.55319426,-0.00667582,0.80130582,244.88064706
1676592000000,23712.79465641,2023-02-17 00:00:00,0.56838391,-0.00075907,1.0388301,242.64909935999992
1676595600000,23848.57638156,2023-02-17 01:00:00,0.6252691,0.01027259,1.1544365,-724.02181738
1676599200000,23768.33811776,2023-02-17 02:00:00,0.62403387,-0.00063099,0.74645413,13.448497950000046
1676602800000,23834.71041127,2023-02-17 03:00:00,0.84227882,0.00121651,1.19093756,313.87172164
1676606400000,23797.15506746,2023-02-17 04:00:00,0.53372417,-0.00357066,0.81696413,149.88329899000001
1676610000000,23705.41436365,2023-02-17 05:00:00,0.84786043,-0.01244329,0.68900153,-12.204209590000005
1676613600000,23661.69863677,2023-02-17 06:00:00,0.85491401,0.01183027,0.96010545,123.19381937
1676617200000,23628.56089682,2023-02-17 07:00:00,0.78873628,0.00537292,0.97865223,149.09634327
1676620800000,23792.28907656,2023-02-17 08:00:00,0.49390929,0.00924478,1.13247862,68.29174975000001
1676624400000,23728.98641051,2023-02-17 09:00:00,0.68158337,0.00791805,0.98181809,-1441.5893829699999
1676628000000,23748.98757341,2023-02-17 10:00:00,0.6103864,0.02387025,0.97820627,-382.13213939
1676631600000,23786.62286157,2023-02-17 11:00:00,0.73903084,0.01088701,1.27898201,71.16740904
1676635200000,23866.07951733,2023-02-17 12:00:00,0.61627762,0.0153334,1.10063488,122.01640738000003
1676638800000,23784.33867941,2023-02-17 13:00:00,0.65175421,0.01181554,0.87749507,14.895520000000033
1676642400000,23857.55513776,2023-02-17 14:00:00,0.62725571,0.01093612,0.99998329,264.04313969
1676646000000,24134.58561148,2023-02-17 15:00:00,0.71628349,0.00352251,1.11403995,-501.7973371800001
1676649600000,24084.41292957,2023-02-17 16:00:00,0.67054933,0.00950554,0.95649345,20.624543399999993
1676653200000,24313.55336594,2023-02-17 17:00:00,0.80775285,-0.0073256,1.14375444,43.720118290000016
1676656800000,24360.52778509,2023-02-17 18:00:00,0.57016294,0.00320188,0.99011724,640.9896502500001
1676660400000,24521.26509544,2023-02-17 19:00:00,0.83880332,0.0140268,1.10414989,-228.06077098000003
1676664000000,24809.08948171,2023-02-17 20:00:00,0.49989601,0.03206972,1.08186527,-226.7473832300002
1676667600000,24476.01302564,2023-02-17 21:00:00,0.60269319,0.00224706,0.80362891,-460.02112434000003
1676671200000,24676.79688334,2023-02-17 22:00:00,0.59576574,0.00644269,1.0323568,556.55158742
1676674800000,24576.16727326,2023-02-17 23:00:00,0.77450592,0.03105417,0.86206365,-771.8789514299999
1676678400000,24625.0993759,2023-02-18 00:00:00,0.76467099,0.02123191,0.97328196,88.17847088000002
1676682000000,24667.00997795,2023-02-18 01:00:00,0.82426839,0.01739649,1.10616052,-86.1741442
1676685600000,24552.33225607,2023-02-18 02:00:00,0.48846986,0.03180504,0.75572573,-85.8398512
1676689200000,24620.08616728,2023-02-18 03:00:00,0.79562882,0.0224302,1.11949954,-274.80016938
1676692800000,24627.31863086,2023-02-18 04:00:00,0.8413435,0.02919914,1.02461212,151.07487050999998
1676696400000,24642.16448505,2023-02-18 05:00:00,0.7285062,0.03246566,0.79829287,-86.10534229999999
1676700000000,24629.24109617,2023-02-18 06:00:00,0.55811136,0.01453709,0.94261366,249.25609364000002
1676703600000,24519.34704301,2023-02-18 07:00:00,0.82803595,0.02279864,0.83673558,262.04869679
1676707200000,24591.31946693,2023-02-18 08:00:00,0.66016809,0.0139496,1.1707219,282.59885385999996
1676710800000,24545.55056048,2023-02-18 09:00:00,0.71167926,0.02728786,0.82581592,14.249980169999994
1676714400000,24457.18267833,2023-02-18 10:00:00,0.60246692,0.02453304,0.77463795,17.665770089999995
1676718000000,24516.19670011,2023-02-18 11:00:00,0.55990409,0.02977232,1.22886992,-43.948764590000025
1676721600000,24616.78728973,2023-02-18 12:00:00,0.66079798,0.02083644,1.17539237,458.84471005
1676725200000,24574.15404105,2023-02-18 13:00:00,0.5594759,0.02058436,0.87314054,21.08833192000003
1676728800000,24686.07865839,2023-02-18 14:00:00,0.82467257,0.03150929,1.31386466,340.58936888000005
1676732400000,24660.5998146,2023-02-18 15:00:00,0.73674077,0.02703879,0.91179925,-58.84526367999999
1676736000000,24632.44861125,2023-02-18 16:00:00,0.78883821,0.02487538,0.89468957,701.48114838
1676739600000,24682.54750011,2023-02-18 17:00:00,0.5641882,0.02325205,0.9585243,-125.75307982999999
1676743200000,24713.26252419,2023-02-18 18:00:00,0.69035957,0.02978486,1.09922686,89.32557500000001
1676746800000,24601.27152053,2023-02-18 19:00:00,0.75987328,0.03100575,0.83764337,-220.39860652
1676750400000,24593.91652129,2023-02-18 20:00:00,0.55821552,0.01980101,0.90417309,0.5517276699999911
1676754000000,24605.73440175,2023-02-18 21:00:00,0.69497472,0.01937777,1.08980821,-680.8607697
1676757600000,24630.48326615,2023-02-18 22:00:00,0.53223813,0.02095234,1.17217377,126.70772557000001
1676761200000,24619.40472521,2023-02-18 23:00:00,0.49896363,0.01737581,1.07293229,-423.75137577
1676764800000,24738.94464104,2023-02-19 00:00:00,0.78185586,0.01220732,1.17616389,-367.867932
1676768400000,24705.35090321,2023-02-19 01:00:00,0.78656376,0.03314784,0.91024518,111.93587358999999
1676772000000,24674.69440073,2023-02-19 02:00:00,0.59798765,0.02446972,0.77135252,116.82165862000002
1676775600000,24676.62592233,2023-02-19 03:00:00,0.74441463,0.01709769,0.83844879,20.549312999999984
1676779200000,24713.33276375,2023-02-19 04:00:00,0.83309223,0.01667149,1.40202227,197.76854733
1676782800000,24752.28596961,2023-02-19 05:00:00,0.8084702,0.01809543,1.03801394,15.56357700000001
1676786400000,24623.40287659,2023-02-19 06:00:00,0.80305986,0.02302202,0.67866644,-23.37604239999999
1676790000000,24576.59021449,2023-02-19 07:00:00,0.91760054,0.00642731,0.78944119,165.50990087
1676793600000,24557.88839916,2023-02-19 08:00:00,0.63737975,0.00932067,0.95514821,55.48922769000001
1676797200000,24596.37867753,2023-02-19 09:00:00,0.77530903,0.00955307,1.18301274,-84.69637060000001
1676800800000,24652.69441741,2023-02-19 10:00:00,0.76659168,0.00012168,0.99487463,149.70636109
1676804400000,24661.9547039,2023-02-19 11:00:00,0.67809071,0.03153701,0.91185598,-183.37169713999998
1676808000000,24689.10106949,2023-02-19 12:00:00,0.88838699,0.04012685,1.00440543,-118.49958006
1676811600000,24660.99669515,2023-02-19 13:00:00,0.81192487,0.0209161,0.85406561,-241.18021276000002
1676815200000,24753.75601797,2023-02-19 14:00:00,0.57825915,0.01175349,1.29506698,87.14058942999998
1676818800000,24916.41567531,2023-02-19 15:00:00,0.66963543,0.01416407,1.07869424,-104.17280020999999
1676822400000,24767.15915055,2023-02-19 16:00:00,0.67806613,0.02704053,0.9781431,362.02747021
1676826000000,24352.33051671,2023-02-19 17:00:00,0.69801796,0.01116505,0.77955122,152.84747255000002
1676829600000,24460.38504531,2023-02-19 18:00:00,0.37064402,0.02501589,1.01190748,-310.34340972999996
1676833200000,24513.62428139,2023-02-19 19:00:00,0.81448206,0.008767,0.92451173,80.95713400999999
1676836800000,24513.34317287,2023-02-19 20:00:00,0.8977045,0.03079305,0.96848628,106.11196638000001
1676840400000,24537.50211269,2023-02-19 21:00:00,0.71096767,0.02363384,0.9380142,56.021473009999966
1676844000000,24490.94693282,2023-02-19 22:00:00,0.86646534,0.02037471,0.97655436,161.16269803
1676847600000,24255.26520443,2023-02-19 23:00:00,0.89973389,0.03934614,0.79144769,12.323261849999994
1676851200000,24215.63863867,2023-02-20 00:00:00,0.76042962,0.01433229,0.93817006,122.59945119000002
1676854800000,24229.28637041,2023-02-20 01:00:00,0.72618559,0.0266535,0.95044258,195.91754647
1676858400000,24337.48865231,2023-02-20 02:00:00,0.77865034,0.02325005,1.12910789,312.2316403
1676862000000,24415.90099734,2023-02-20 03:00:00,0.69328077,0.02227778,1.0654969,-317.2470127
1676865600000,24479.87981646,2023-02-20 04:00:00,0.66322036,0.01617366,1.09034663,373.38816699000006
1676869200000,24491.95840887,2023-02-20 05:00:00,0.79162714,0.01343278,1.00559921,-165.93663472000003
1676872800000,24499.52119767,2023-02-20 06:00:00,0.71481786,0.00910147,0.99231064,17.003374930000007
1676876400000,24502.83818531,2023-02-20 07:00:00,0.82675222,0.00575424,0.97437281,-44.88519828
1676880000000,24458.12679575,2023-02-20 08:00:00,0.62823228,0.00858575,0.97226356,139.42501785999997
1676883600000,24880.12072916,2023-02-20 09:00:00,0.68503455,0.01969113,1.28271686,-195.05155775000003
1676887200000,24912.12397122,2023-02-20 10:00:00,0.5775976,0.01397166,1.06511861,303.12848001
1676890800000,24894.57369991,2023-02-20 11:00:00,0.49224532,0.01052632,0.91808155,-344.38132830999996
1676894400000,24814.73261196,2023-02-20 12:00:00,0.59991187,0.00318343,0.86930063,153.74521735
1676898000000,24851.73512016,2023-02-20 13:00:00,0.69499769,0.00434516,1.09690514,58.795300560000044
1676901600000,24965.75103938,2023-02-20 14:00:00,0.66616227,-0.00460534,1.10254722,10.89557420999995
1676905200000,24944.47004268,2023-02-20 15:00:00,0.68809405,0.00132302,0.98513545,-380.80607767999993
1676908800000,24884.77685095,2023-02-20 16:00:00,0.8933989,0.01394459,0.93908721,127.95673972
1676912400000,24811.59829453,2023-02-20 17:00:00,0.51328585,0.00338572,0.89136415,126.65299052000006
1676916000000,24820.90674879,2023-02-20 18:00:00,0.69911847,0.0137391,0.90950161,177.89429462000004
1676919600000,24872.38735747,2023-02-20 19:00:00,0.53958406,0.00816173,1.01844974,-128.69481417999998
1676923200000,24797.65079541,2023-02-20 20:00:00,0.60382793,0.00540303,0.84320125,360.11594135
1676926800000,24770.1965774,2023-02-20 21:00:00,0.79370868,-0.00020186,0.94606115,20.34547501
1676930400000,24711.03675182,2023-02-20 22:00:00,0.8673325,0.00072861,0.85601639,344.75088697
1676934000000,24816.2423123,2023-02-20 23:00:00,0.813477,0.01115038,1.37208065,157.28675573
1676937600000,24855.46325845,2023-02-21 00:00:00,0.68665637,0.00840755,0.97348336,-70.55769776000001
1676941200000,24862.43843176,2023-02-21 01:00:00,0.77511603,0.007521,1.08737625,-120.76874906
1676944800000,24918.7487173,2023-02-21 02:00:00,0.54781964,0.00148526,1.11953932,-53.09871936999997
1676948400000,24927.27439184,2023-02-21 03:00:00,0.84424593,0.00710086,1.03363401,176.33507969000001
1676952000000,24903.19277809,2023-02-21 04:00:00,0.7885996,-0.0040154,0.88311061,319.14582379
1676955600000,24941.37535767,2023-02-21 05:00:00,0.74599423,0.0158346,1.17829654,246.7329778
1676959200000,25034.5865543,2023-02-21 06:00:00,0.59636723,0.01054632,1.27658258,400.64274834
1676962800000,25002.26310618,2023-02-21 07:00:00,0.62159951,-0.00024,1.01093416,72.82639308
1676966400000,24688.89975441,2023-02-21 08:00:00,0.79676751,0.00733113,1.00569957,767.37472393
1676970000000,24795.87955017,2023-02-21 09:00:00,0.66426315,0.00709678,0.92833962,71.69615865000003
1676973600000,24693.18628713,2023-02-21 10:00:00,0.62644573,0.0047768,0.90194918,23.642102130000012
1676977200000,24572.47398018,2023-02-21 11:00:00,0.66394096,0.00537179,0.87390877,-261.44906877999995
1676980800000,24630.49240265,2023-02-21 12:00:00,0.65095233,0.01441098,0.94522114,218.43181198999997
1676984400000,24570.12768946,2023-02-21 13:00:00,0.637423,-0.01416373,0.87382188,-168.3307345899999
1676988000000,24685.22630403,2023-02-21 14:00:00,0.45527694,0.0130444,1.02787868,654.7420332300001
1676991600000,24559.99810698,2023-02-21 15:00:00,0.58772073,0.01632863,0.80559652,10.753820469999994
1676995200000,24404.57964377,2023-02-21 16:00:00,0.6711437,0.00196695,0.83598384,598.0414152899999
1676998800000,24653.24285893,2023-02-21 17:00:00,0.74573181,0.03504296,1.16301981,123.21856821
1677002400000,24691.24985861,2023-02-21 18:00:00,0.58458163,0.01328739,1.0125458,97.43340311000003
1677006000000,24600.19199095,2023-02-21 19:00:00,0.56031371,-0.0032923,0.98323621,-74.62445164000002
1677009600000,24463.16039302,2023-02-21 20:00:00,0.70066642,0.01177162,0.87431087,-2.9324670700000013
1677013200000,24190.56055384,2023-02-21 21:00:00,0.81762789,0.00681784,0.85433691,152.68951112000002
1677016800000,24377.04555269,2023-02-21 22:00:00,0.68611153,0.02407305,1.1568802,307.45332467
1677020400000,24452.2940641,2023-02-21 23:00:00,0.81262641,0.00928343,1.04764969,93.70270391
1677024000000,24407.90817186,2023-02-22 00:00:00,0.78272001,0.02314391,0.89181134,-222.50955440999996
1677027600000,24169.17010757,2023-02-22 01:00:00,0.88248696,0.01253335,0.77829505,-24.754884319999974
1677031200000,24166.97810482,2023-02-22 02:00:00,0.43987537,0.03082274,0.8683243,-159.56203723
1677034800000,24203.91648912,2023-02-22 03:00:00,0.69978644,0.01599051,1.13298471,-251.79977080999998
1677038400000,24148.0918948,2023-02-22 04:00:00,0.79994996,0.030304,0.81950157,138.71592926
1677042000000,24099.53906997,2023-02-22 05:00:00,0.72821856,0.00215705,0.99268378,21.42253439000001
1677045600000,23947.0111348,2023-02-22 06:00:00,0.61219521,0.01523999,0.93818886,-268.2210677300001
1677049200000,24061.50529891,2023-02-22 07:00:00,0.79435436,-0.00166244,1.13539433,50.60761026
1677052800000,23961.78492493,2023-02-22 08:00:00,0.87412937,0.01151642,0.87749577,175.59593825999997
1677056400000,24095.48341381,2023-02-22 09:00:00,0.56068618,0.0154321,1.0528712,91.01630153999997
1677060000000,24178.08169987,2023-02-22 10:00:00,0.64452816,0.01790611,1.05102756,165.42318967
1677063600000,24158.26523296,2023-02-22 11:00:00,0.66749158,0.00298003,0.96134559,99.30831526000003
1677067200000,24127.51554419,2023-02-22 12:00:00,0.7304771,0.0256945,0.94735992,344.38572486
1677070800000,24100.45133141,2023-02-22 13:00:00,0.73240392,0.02675271,0.8328988,61.832757249999986
1677074400000,23934.72418191,2023-02-22 14:00:00,0.6358356,-0.00676699,0.874621,-14.951482469999974
1677078000000,23711.39826385,2023-02-22 15:00:00,0.6035896,0.01125936,0.78976038,3.4546615700000984
1677081600000,23625.72436493,2023-02-22 16:00:00,0.4548721,0.01654328,0.88464193,62.76294438000002
1677085200000,23746.77483746,2023-02-22 17:00:00,0.68137786,-0.00320056,1.10863864,36.75238533999993
1677088800000,23739.4353095,2023-02-22 18:00:00,0.52828737,0.01103619,0.95131346,-12.919536739999955
1677092400000,23788.60189398,2023-02-22 19:00:00,0.83476534,0.01937653,1.01500152,101.73249966
1677096000000,23795.67778218,2023-02-22 20:00:00,0.50749833,0.00928591,0.98889733,-191.71877198000004
1677099600000,23798.47904901,2023-02-22 21:00:00,0.84759215,0.009201,0.94397898,334.94076907
1677103200000,24093.24933036,2023-02-22 22:00:00,0.63195853,0.01078808,1.22281546,296.32288192
1677106800000,24179.38497478,2023-02-22 23:00:00,0.85084103,0.00922166,1.03844533,219.19154423999998
1677110400000,24124.31310392,2023-02-23 00:00:00,0.71813296,0.00654808,0.93139912,-11.59481489999996
1677114000000,24188.31454647,2023-02-23 01:00:00,0.78264838,-0.00012402,1.21256214,-608.78074514
1677117600000,24521.55351755,2023-02-23 02:00:00,0.57685567,0.00750053,1.23085052,-209.03636052000002
1677121200000,24440.65234632,2023-02-23 03:00:00,0.66450764,0.00310777,0.81283654,-1250.01098457
1677124800000,24502.67654099,2023-02-23 04:00:00,0.90596988,0.00448591,1.21313996,-233.36621019999995
1677128400000,24390.8292117,2023-02-23 05:00:00,0.67348519,0.01426736,0.74987429,-323.41382605999996
1677132000000,24375.68725381,2023-02-23 06:00:00,0.54824184,0.00758496,1.0453961,404.52910328
1677135600000,24373.20264953,2023-02-23 07:00:00,0.7829643,0.01181477,1.0170948,35.75406093000004
1677139200000,24413.72601542,2023-02-23 08:00:00,0.76299053,0.02114167,1.20406838,-103.54845769000002
1677142800000,24289.68728345,2023-02-23 09:00:00,0.74049788,0.01309589,0.81365382,30.223273730000017
1677146400000,24248.97365865,2023-02-23 10:00:00,0.62001193,0.00272099,0.92157554,-88.82778217999999
1677150000000,23777.82726564,2023-02-23 11:00:00,0.70949656,0.02089974,0.84833782,-376.06012986999997
1677153600000,23909.21665119,2023-02-23 12:00:00,0.70707222,0.0115841,0.95040451,-364.0633607499999
1677157200000,24005.24408374,2023-02-23 13:00:00,0.7023298,0.00379005,0.97045306,178.81596130000003
1677160800000,24011.70573785,2023-02-23 14:00:00,0.52926659,0.00154094,0.97104697,-23.632350969999948
1677164400000,23949.62983701,2023-02-23 15:00:00,0.64109458,0.02709708,0.99395989,-406.27037427999994
1677168000000,23756.79129676,2023-02-23 16:00:00,0.71066783,0.00963699,0.88725466,838.7294206000001
1677171600000,23840.3671219,2023-02-23 17:00:00,0.71026187,0.01153477,1.0824521,-216.42901629999997
1677175200000,23867.3059281,2023-02-23 18:00:00,0.56471955,0.01512883,0.96017387,19.06178891999997
1677178800000,23966.60758242,2023-02-23 19:00:00,0.5294688,0.01243143,1.0634184,-202.0954638
1677182400000,23943.01983407,2023-02-23 20:00:00,0.72518318,0.00547114,0.92624079,288.05791744999993
1677186000000,23877.5042729,2023-02-23 21:00:00,0.94797217,0.02186518,0.89878261,448.39789349
1677189600000,23871.80224551,2023-02-23 22:00:00,0.59817479,0.02220722,1.06744535,247.91163794
1677193200000,23937.39992857,2023-02-23 23:00:00,0.72998033,0.01303247,1.06119379,-270.61881278
1677196800000,23953.04548585,2023-02-24 00:00:00,0.82428934,0.01026766,0.95043425,443.87665394
1677200400000,23988.9084893,2023-02-24 01:00:00,0.86104505,0.01245685,1.03316158,-231.46627518999998
1677204000000,23936.4008167,2023-02-24 02:00:00,0.79304135,0.01244757,0.925977,-387.03705322999997
1677207600000,23952.07599354,2023-02-24 03:00:00,0.82530505,0.01745008,1.16191424,183.79050006
1677211200000,23944.5049068,2023-02-24 04:00:00,0.57582313,0.01482737,0.92760898,326.78256881
1677214800000,23895.07919804,2023-02-24 05:00:00,0.82380049,0.01050359,0.83224326,-137.27977262999997
1677218400000,23898.25883881,2023-02-24 06:00:00,0.81399352,0.03436288,0.88592411,-68.22468332
1677222000000,23843.41607904,2023-02-24 07:00:00,0.77285185,0.01376398,0.87636036,-456.84015797
1677225600000,23899.31996417,2023-02-24 08:00:00,0.61723735,0.02451848,1.13941399,-458.08124208000004
1677229200000,23831.67364227,2023-02-24 09:00:00,0.65937842,0.01783539,0.85650108,-96.26495112999999
1677232800000,23860.48731266,2023-02-24 10:00:00,0.63879417,0.02531236,1.05703799,-13.510287590000075
1677236400000,23889.23121788,2023-02-24 11:00:00,0.8746193,0.02365628,1.01148632,440.38543052
1677240000000,23884.72788372,2023-02-24 12:00:00,0.6482573,0.02319282,0.94484978,-372.80430960999996
1677243600000,23782.46705339,2023-02-24 13:00:00,0.67357393,-0.00315368,0.96327833,-300.56685842
1677247200000,23810.96134718,2023-02-24 14:00:00,0.59279219,-0.00020999,0.97927104,480.16648989999993
1677250800000,23353.36524014,2023-02-24 15:00:00,0.74402041,-0.01798614,0.7840973,315.29895530999994
1677254400000,23190.34249823,2023-02-24 16:00:00,0.61016752,0.01901545,0.85156522,69.64302812999995
1677258000000,23061.6540575,2023-02-24 17:00:00,0.7601622,0.00424859,0.90664002,-758.75209582
1677261600000,23084.92263853,2023-02-24 18:00:00,0.76619465,0.02217642,1.01532473,867.45748437
1677265200000,23175.54213453,2023-02-24 19:00:00,0.6940804,0.03860709,0.94007478,170.95110007000005
1677268800000,23215.15055168,2023-02-24 20:00:00,0.69558025,0.00219699,1.14150098,-3.6185905600000297
1677272400000,23105.8508643,2023-02-24 21:00:00,0.81506758,-0.02471584,0.86550641,104.41421467000004
1677276000000,23115.58673918,2023-02-24 22:00:00,0.69502768,-0.01219731,1.01112792,417.13153838
1677279600000,23179.59739747,2023-02-24 23:00:00,0.74080301,0.0068578,0.92147718,250.17466693999998
1677283200000,23163.78042384,2023-02-25 00:00:00,0.57315703,0.00241738,0.83942262,-188.09672070999994
1677286800000,23179.4099298,2023-02-25 01:00:00,0.82748628,-0.0016823,1.16122984,-29.324907940000003
1677290400000,23084.4801966,2023-02-25 02:00:00,0.87326624,0.00688759,0.86457911,-103.89218111000002
1677294000000,23086.61273529,2023-02-25 03:00:00,0.90259602,0.01048634,0.8878854,139.67936428000002
1677297600000,23122.47783668,2023-02-25 04:00:00,0.62572986,0.0017728,1.19724797,-27.403551479999976
1677301200000,23032.22510469,2023-02-25 05:00:00,0.88580589,0.00173607,0.74947837,99.66003493
1677304800000,23081.50648312,2023-02-25 06:00:00,0.85864135,0.00783937,1.15887116,162.92795838000004
1677308400000,23107.79131138,2023-02-25 07:00:00,0.76641975,0.00994932,1.11381854,2.806822319999995
1677312000000,23095.50217773,2023-02-25 08:00:00,0.5023413,0.00025973,0.89863862,122.02965913000003
1677315600000,23059.42360947,2023-02-25 09:00:00,0.81867022,0.00411982,0.82123375,-152.21280817
1677319200000,22929.56128421,2023-02-25 10:00:00,0.82596538,0.00405564,0.81454614,13.612855289999999
1677322800000,22978.24110025,2023-02-25 11:00:00,0.91047582,0.0093979,1.09578194,-60.73720635000001
1677326400000,23010.48988017,2023-02-25 12:00:00,0.44022698,-0.00421403,0.97361558,79.55882215
1677330000000,23003.16443862,2023-02-25 13:00:00,0.81771507,0.00612934,0.99808162,-17.507523779999985
1677333600000,23001.34530623,2023-02-25 14:00:00,0.61069014,0.0001739,0.99619344,359.43503825000005
1677337200000,22995.84190774,2023-02-25 15:00:00,0.77649998,-0.00395546,0.94048075,49.06328255
1677340800000,23010.94308313,2023-02-25 16:00:00,0.65019926,0.018642,0.9535939,301.26348415999996
1677344400000,23043.1492514,2023-02-25 17:00:00,0.67141094,0.01184766,1.10684745,-60.68694633999999
1677348000000,22983.59465183,2023-02-25 18:00:00,0.87694477,0.01631903,0.92159746,66.42341253000001
1677351600000,22978.85978271,2023-02-25 19:00:00,0.72907279,0.0189705,1.02538066,-568.38446531
1677355200000,22915.57196354,2023-02-25 20:00:00,0.73149369,0.01675204,0.71350725,252.86713242000002
1677358800000,22905.90471057,2023-02-25 21:00:00,0.73558212,0.01111866,1.03816672,-32.75507699999997
1677362400000,23121.38786887,2023-02-25 22:00:00,0.60809545,0.01068398,1.34817757,-41.90306495499999
1677366000000,23154.03784075,2023-02-25 23:00:00,0.48060878,0.01140041,1.06012745,-51.05105291000007
1677369600000,23095.38868061,2023-02-26 00:00:00,0.77030404,0.01320462,0.72800006,-13.70453787000001
1677373200000,23110.42053582,2023-02-26 01:00:00,0.8361343,0.01021084,1.11369004,-137.92062875
1677376800000,23229.00295641,2023-02-26 02:00:00,0.88640256,0.02349801,1.35155675,-26.592536689999974
1677380400000,23205.10630623,2023-02-26 03:00:00,0.84745261,0.00715069,0.92304711,-144.15184894
1677384000000,23179.95602688,2023-02-26 04:00:00,0.77403693,0.01526568,0.79550637,295.17967239999996
1677387600000,23121.29167599,2023-02-26 05:00:00,0.87833232,0.01275562,0.72793716,-6.256664579999978
1677391200000,23161.0601288,2023-02-26 06:00:00,0.31224689,0.02033029,1.16421475,85.23903745999999
1677394800000,23147.95970445,2023-02-26 07:00:00,0.72723074,0.01295641,0.93237848,66.22702068999999
1677398400000,23141.28891253,2023-02-26 08:00:00,0.76955447,0.01675885,0.89996776,-98.93641113000001
1677402000000,23276.08694499,2023-02-26 09:00:00,0.87176305,-0.00335059,1.20426626,84.91800811999997
1677405600000,23235.38348409,2023-02-26 10:00:00,0.87557285,0.01312573,0.7259401,240.64782126
1677409200000,23245.64094156,2023-02-26 11:00:00,0.6730548,0.01255728,1.42577547,9.79219291999999
1677412800000,23154.93934921,2023-02-26 12:00:00,0.41775561,0.01843538,0.8132194,-93.69432843999999
1677416400000,23204.04136673,2023-02-26 13:00:00,0.6120866,0.00508311,1.25987129,13.871892070000001
1677420000000,23188.70622538,2023-02-26 14:00:00,0.66198979,0.01315015,1.06069508,274.02589926
1677423600000,23241.85928951,2023-02-26 15:00:00,0.6929593,0.00739873,1.15293795,-92.21767937999999
1677427200000,23184.7274859,2023-02-26 16:00:00,0.7990038,0.00974772,0.77482975,-72.00481067000001
1677430800000,23227.9405339,2023-02-26 17:00:00,0.74122077,0.01204843,1.11245678,-101.53509146999997
1677434400000,23480.20355432,2023-02-26 18:00:00,0.7769883,0.00698276,1.25629643,59.332455339999996
1677438000000,23490.10051732,2023-02-26 19:00:00,0.62233784,0.02340492,1.04944108,-113.27101049000001
1677441600000,23636.37147539,2023-02-26 20:00:00,0.44087931,0.01814745,1.20768929,178.24458076999997
1677445200000,23560.89839689,2023-02-26 21:00:00,0.6354389,0.01162958,0.89123997,-154.57557708000002
1677448800000,23468.1312609,2023-02-26 22:00:00,0.72626936,0.00856179,0.89556114,30.70613929000001
1677452400000,23555.64163456,2023-02-26 23:00:00,0.83620399,0.00840591,1.00266825,1.2804068100000023
1677456000000,23490.10818026,2023-02-27 00:00:00,0.92308443,-0.00055336,0.78759888,-110.06262858999997
1677459600000,23551.23731644,2023-02-27 01:00:00,0.76287732,0.00747258,1.33497558,-487.19400077
1677463200000,23554.11890319,2023-02-27 02:00:00,0.67135097,0.01129097,0.99502667,99.42856919999997
1677466800000,23551.60950494,2023-02-27 03:00:00,0.8081707,0.01044514,1.06929532,-418.57305514999996
1677470400000,23490.35722037,2023-02-27 04:00:00,0.8354047,0.00868401,0.79791363,-13.027670939999993
1677474000000,23387.45846092,2023-02-27 05:00:00,0.84680924,0.00324904,0.75667598,56.334354159999975
1677477600000,23408.66096521,2023-02-27 06:00:00,0.5807035,0.00546883,1.02792824,151.96256850999998
1677481200000,23420.50401985,2023-02-27 07:00:00,0.48726868,0.00162232,1.23404066,-37.57118883
1677484800000,23355.61244965,2023-02-27 08:00:00,0.77578239,0.00556533,0.87927945,194.69498221999999
1677488400000,23387.78344734,2023-02-27 09:00:00,0.70894919,0.00123988,1.10134655,17.567920100000038
1677492000000,23382.01016124,2023-02-27 10:00:00,0.68519246,0.00307971,1.05829062,440.12995259
1677495600000,23424.49139813,2023-02-27 11:00:00,0.75702986,0.00674382,1.12697028,122.93279659999999
1677499200000,23403.98718138,2023-02-27 12:00:00,0.50072515,0.00329015,0.91621495,-326.50091387
1677502800000,23708.38110003,2023-02-27 13:00:00,0.69646871,0.00202506,1.2257152,-22.754335920000017
1677506400000,23798.33392693,2023-02-27 14:00:00,0.67326119,0.00327683,1.09224042,609.0123821500001
1677510000000,23555.67650974,2023-02-27 15:00:00,0.68105096,0.00339567,0.90827538,-202.15653172999998
1677513600000,23389.07460971,2023-02-27 16:00:00,0.53082167,0.01372294,0.88250439,-566.9370301900001
1677517200000,23327.10136399,2023-02-27 17:00:00,0.76143973,0.0074568,0.97949992,64.34909313000003
