datetime,actual_position,predicted_position,regime,close_price,daily_pnl,cumu_pnl
2024-10-08 16:00:00,Neutral,Neutral,2,62546.84081798,0.0,-0.2699502440319092
2024-10-08 17:00:00,Neutral,Neutral,2,62382.54953025,-0.0,-0.2699502440319092
2024-10-08 18:00:00,Neutral,Neutral,2,62091.49736922,-0.0,-0.2699502440319092
2024-10-08 19:00:00,Neutral,Neutral,2,62228.68186854,0.0,-0.2699502440319092
2024-10-08 20:00:00,Neutral,Neutral,2,62355.52947473,0.0,-0.2699502440319092
2024-10-08 21:00:00,Neutral,Neutral,2,62399.41708397,0.0,-0.2699502440319092
2024-10-08 22:00:00,Neutral,Neutral,2,62139.95254806,-0.0,-0.2699502440319092
2024-10-08 23:00:00,Neutral,Neutral,2,62115.97029497,-0.0,-0.2699502440319092
2024-10-09 00:00:00,Neutral,Neutral,2,62133.90166078,0.0,-0.2699502440319092
2024-10-09 01:00:00,Neutral,Neutral,2,62407.28005159,0.0,-0.2699502440319092
2024-10-09 02:00:00,Neutral,Neutral,2,62253.25216174,-0.0,-0.2699502440319092
2024-10-09 03:00:00,Neutral,Neutral,2,62379.59815047,0.0,-0.2699502440319092
2024-10-09 04:00:00,Neutral,Neutral,2,62330.64994039,-0.0,-0.2699502440319092
2024-10-09 05:00:00,Neutral,Neutral,2,62514.68170399,0.0,-0.2699502440319092
2024-10-09 06:00:00,Neutral,Neutral,2,62427.3862467,-0.0,-0.2699502440319092
2024-10-09 07:00:00,Neutral,Neutral,2,62273.89250452,-0.0,-0.2699502440319092
2024-10-09 08:00:00,Neutral,Neutral,2,62119.6821953,-0.0,-0.2699502440319092
2024-10-09 09:00:00,Neutral,Neutral,2,62244.27182944,0.0,-0.2699502440319092
2024-10-09 10:00:00,Neutral,Neutral,2,62112.24046648,-0.0,-0.2699502440319092
2024-10-09 11:00:00,Neutral,Neutral,2,62184.0779443,0.0,-0.2699502440319092
2024-10-09 12:00:00,Neutral,Neutral,2,61939.25782942,-0.0,-0.2699502440319092
2024-10-09 13:00:00,Neutral,Neutral,2,61788.3117196,-0.0,-0.2699502440319092
2024-10-09 14:00:00,Neutral,Neutral,2,61852.87071298,0.0,-0.2699502440319092
2024-10-09 15:00:00,Neutral,Neutral,2,62298.10954094,0.0,-0.2699502440319092
2024-10-09 16:00:00,Neutral,Neutral,2,61770.1500592,-0.0,-0.2699502440319092
2024-10-09 17:00:00,Neutral,Neutral,2,61725.48647874,-0.0,-0.2699502440319092
2024-10-09 18:00:00,Neutral,Neutral,2,61161.51530229,-0.0,-0.2699502440319092
2024-10-09 19:00:00,Neutral,Neutral,2,60998.67161465,-0.0,-0.2699502440319092
2024-10-09 20:00:00,Neutral,Neutral,2,60397.41354494,-0.0,-0.2699502440319092
2024-10-09 21:00:00,Neutral,Neutral,2,60872.29453635,0.0,-0.2699502440319092
2024-10-09 22:00:00,Neutral,Neutral,2,60757.8827914,-0.0,-0.2699502440319092
2024-10-09 23:00:00,Neutral,Neutral,2,60588.47751555,-0.0,-0.2699502440319092
2024-10-10 00:00:00,Long,Neutral,2,60428.62028678,-0.0,-0.2699502440319092
2024-10-10 01:00:00,Neutral,Neutral,2,60774.20484868,0.0,-0.2699502440319092
2024-10-10 02:00:00,Neutral,Neutral,2,60854.07336932,0.0,-0.2699502440319092
2024-10-10 03:00:00,Neutral,Neutral,2,60821.04625115,-0.0,-0.2699502440319092
2024-10-10 04:00:00,Neutral,Neutral,2,60858.61725606,0.0,-0.2699502440319092
2024-10-10 05:00:00,Neutral,Neutral,2,60896.96550661,0.0,-0.2699502440319092
2024-10-10 06:00:00,Neutral,Neutral,2,61129.50684793,0.0,-0.2699502440319092
2024-10-10 07:00:00,Neutral,Neutral,2,60873.53468852,-0.0,-0.2699502440319092
2024-10-10 08:00:00,Neutral,Neutral,2,60806.09737298,-0.0,-0.2699502440319092
2024-10-10 09:00:00,Neutral,Neutral,2,60919.75559875,0.0,-0.2699502440319092
2024-10-10 10:00:00,Neutral,Neutral,2,61035.5232684,0.0,-0.2699502440319092
2024-10-10 11:00:00,Neutral,Neutral,2,61220.75225373,0.0,-0.2699502440319092
2024-10-10 12:00:00,Neutral,Neutral,2,60928.6292022,-0.0,-0.2699502440319092
2024-10-10 13:00:00,Neutral,Neutral,2,60890.68610603,-0.0,-0.2699502440319092
2024-10-10 14:00:00,Neutral,Neutral,2,60540.72652359,-0.0,-0.2699502440319092
2024-10-10 15:00:00,Neutral,Neutral,2,60760.36449858,0.0,-0.2699502440319092
2024-10-10 16:00:00,Neutral,Neutral,2,60272.10148351,-0.0,-0.2699502440319092
2024-10-10 17:00:00,Neutral,Neutral,2,59570.64323055,-0.0,-0.2699502440319092
2024-10-10 18:00:00,Neutral,Neutral,2,59478.83521473,-0.0,-0.2699502440319092
2024-10-10 19:00:00,Neutral,Neutral,2,59686.92499189,0.0,-0.2699502440319092
2024-10-10 20:00:00,Neutral,Neutral,2,59761.04153271,0.0,-0.2699502440319092
2024-10-10 21:00:00,Long,Neutral,2,60164.48064843,0.0,-0.2699502440319092
2024-10-10 22:00:00,Long,Neutral,2,60107.61244721,-0.0,-0.2699502440319092
2024-10-10 23:00:00,Neutral,Neutral,2,60292.14187638,0.0,-0.2699502440319092
2024-10-11 00:00:00,Neutral,Neutral,2,60180.28566761,-0.0,-0.2699502440319092
2024-10-11 01:00:00,Neutral,Neutral,2,60552.67972921,0.0,-0.2699502440319092
2024-10-11 02:00:00,Neutral,Neutral,2,60516.96994135,-0.0,-0.2699502440319092
2024-10-11 03:00:00,Long,Neutral,2,60587.44588778,0.0,-0.2699502440319092
2024-10-11 04:00:00,Long,Neutral,2,60678.21940521,0.0,-0.2699502440319092
2024-10-11 05:00:00,Long,Neutral,2,60579.47337005,-0.0,-0.2699502440319092
2024-10-11 06:00:00,Long,Neutral,2,60776.48967318,0.0,-0.2699502440319092
2024-10-11 07:00:00,Long,Neutral,2,60657.74195918,-0.0,-0.2699502440319092
2024-10-11 08:00:00,Long,Neutral,2,60635.83510662,-0.0,-0.2699502440319092
2024-10-11 09:00:00,Long,Neutral,2,61049.40642182,0.0,-0.2699502440319092
2024-10-11 10:00:00,Long,Neutral,2,61150.77785929,0.0,-0.2699502440319092
2024-10-11 11:00:00,Long,Long,2,61157.98830833,-0.0006,-0.2705502440319092
2024-10-11 12:00:00,Long,Long,2,61369.16881971,0.0034530323383974437,-0.26709721169351175
2024-10-11 13:00:00,Long,Long,2,61672.63436663,0.004944918641663909,-0.26215229305184784
2024-10-11 14:00:00,Long,Long,2,61741.61163368,0.0011184420409211526,-0.2610338510109267
2024-10-11 15:00:00,Long,Long,2,62264.97637796,0.008476693925406176,-0.2525571570855205
2024-10-11 16:00:00,Long,Long,2,62270.06256036,8.168608896785834e-05,-0.25247547099655265
2024-10-11 17:00:00,Neutral,Long,2,62917.09262977,0.01039070851715973,-0.24208476247939292
2024-10-11 18:00:00,Neutral,Long,2,62924.122834,0.00011173758888327612,-0.24197302489050965
2024-10-11 19:00:00,Neutral,Long,2,63091.85276293,0.002665590259755879,-0.23930743463075377
2024-10-11 20:00:00,Long,Long,2,62993.90117619,-0.0015525235422719774,-0.24085995817302575
2024-10-11 21:00:00,Long,Long,2,62843.78046088,-0.002383099197017846,-0.2432430573700436
2024-10-11 22:00:00,Long,Long,2,62460.71001863,-0.006095598314433959,-0.24933865568447755
2024-10-11 23:00:00,Long,Long,2,62530.85866977,0.0011230844337035695,-0.24821557125077398
2024-10-12 00:00:00,Long,Long,2,62835.32451998,0.004869049565078054,-0.24334652168569593
2024-10-12 01:00:00,Long,Long,2,62724.82515199,-0.0017585549025829206,-0.24510507658827885
2024-10-12 02:00:00,Long,Long,2,62551.67975639,-0.0027603966241507294,-0.24786547321242958
2024-10-12 03:00:00,Neutral,Long,2,62622.55112542,0.0011330050496807242,-0.24673246816274885
2024-10-12 04:00:00,Long,Long,2,62590.27237206,-0.0005154493513903624,-0.24724791751413921
2024-10-12 05:00:00,Neutral,Long,2,62768.7297126,0.0028511992962609867,-0.24439671821787823
2024-10-12 06:00:00,Long,Long,2,62690.67727324,-0.0012434924160068528,-0.24564021063388508
2024-10-12 07:00:00,Long,Long,2,62752.63372463,0.00098828811690721,-0.24465192251697787
2024-10-12 08:00:00,Long,Long,2,62707.24725195,-0.0007232600448160431,-0.24537518256179391
2024-10-12 09:00:00,Neutral,Long,2,62827.38965062,0.0019159252548159866,-0.24345925730697793
2024-10-12 10:00:00,Neutral,Long,2,63025.88069642,0.0031593075393359094,-0.24029994976764202
2024-10-12 11:00:00,Neutral,Long,2,62946.53566883,-0.001258927708954749,-0.24155887747659677
2024-10-12 12:00:00,Neutral,Long,2,63051.5532886,0.001668362184735761,-0.239890515291861
2024-10-12 13:00:00,Long,Long,2,63062.38177107,0.00017174013811271926,-0.2397187751537483
2024-10-12 14:00:00,Neutral,Long,2,63226.37333095,0.0026004656861093878,-0.2371183094676389
2024-10-12 15:00:00,Long,Long,0,63151.22865033,-0.0011885021496752524,-0.23830681161731415
2024-10-12 16:00:00,Long,Long,0,63061.33969446,-0.0014233920351369722,-0.23973020365245112
2024-10-12 17:00:00,Long,Long,0,63097.69334816,0.0005764808339965288,-0.2391537228184546
2024-10-12 18:00:00,Long,Long,0,62936.38799673,-0.002556438165496,-0.2417101609839506
2024-10-12 19:00:00,Long,Long,0,62998.95272338,0.0009940946508282256,-0.24071606633312237
2024-10-12 20:00:00,Long,Long,0,63111.02052101,0.0017788835017953364,-0.23893718283132703
2024-10-12 21:00:00,Long,Long,0,63217.42853079,0.0016860448286455387,-0.2372511380026815
2024-10-12 22:00:00,Long,Long,2,63283.83380113,0.001050426628910639,-0.23620071137377086
2024-10-12 23:00:00,Long,Long,2,63203.60296476,-0.0012677935509110005,-0.23746850492468186
2024-10-13 00:00:00,Long,Long,2,63186.75775465,-0.00026652294046258795,-0.23773502786514444
2024-10-13 01:00:00,Long,Long,2,62897.88617737,-0.004571710711944954,-0.2423067385770894
2024-10-13 02:00:00,Long,Long,2,62859.2777477,-0.0006138271413624885,-0.2429205657184519
2024-10-13 03:00:00,Long,Long,2,62709.15359384,-0.002388257696223639,-0.24530882341467553
2024-10-13 04:00:00,Long,Long,2,62819.7141765,0.00176306928612191,-0.24354575412855362
2024-10-13 05:00:00,Long,Long,2,62841.29008037,0.0003434575300578224,-0.2432022965984958
2024-10-13 06:00:00,Long,Long,2,62868.29328022,0.00042970473418768584,-0.2427725918643081
2024-10-13 07:00:00,Long,Long,2,62847.43260603,-0.0003318155003352308,-0.24310440736464334
2024-10-13 08:00:00,Long,Long,2,62808.93202978,-0.0006126038034257597,-0.2437170111680691
2024-10-13 09:00:00,Long,Long,2,62829.67589623,0.0003302693706075388,-0.24338674179746156
2024-10-13 10:00:00,Long,Long,2,62705.12738013,-0.0019823198882278348,-0.2453690616856894
2024-10-13 11:00:00,Long,Long,2,62559.83602568,-0.0023170570018814507,-0.24768611868757084
2024-10-13 12:00:00,Long,Long,2,62661.47477948,0.0016246646451931746,-0.24606145404237767
2024-10-13 13:00:00,Long,Long,2,62642.58719401,-0.0003014226131202724,-0.24636287665549794
2024-10-13 14:00:00,Long,Long,2,62232.42129237,-0.00654771649787822,-0.25291059315337616
2024-10-13 15:00:00,Long,Long,2,62225.06421476,-0.00011821936953793077,-0.2530288125229141
2024-10-13 16:00:00,Long,Long,2,62616.1993024,0.00628581251905258,-0.2467430000038615
2024-10-13 17:00:00,Long,Long,2,62506.04440585,-0.001759207645580907,-0.24850220764944242
2024-10-13 18:00:00,Long,Long,2,62416.26342428,-0.0014363567943455058,-0.24993856444378793
2024-10-13 19:00:00,Long,Long,2,62730.8346497,0.0050398919794618635,-0.24489867246432606
2024-10-13 20:00:00,Long,Long,2,62768.36133238,0.0005982174936705054,-0.24430045497065556
2024-10-13 21:00:00,Long,Long,2,62874.64563561,0.001693278285013422,-0.24260717668564213
2024-10-13 22:00:00,Long,Long,2,62818.27310166,-0.0008965861100308503,-0.24350376279567298
2024-10-13 23:00:00,Long,Long,2,62852.22393854,0.0005404611620738464,-0.24296330163359914
2024-10-14 00:00:00,Long,Long,2,62514.08187175,-0.005379953891856748,-0.24834325552545589
2024-10-14 01:00:00,Long,Long,2,62612.05386319,0.001567198757569388,-0.2467760567678865
2024-10-14 02:00:00,Long,Long,2,62592.74131056,-0.00030844783773098516,-0.24708450460561748
2024-10-14 03:00:00,Neutral,Long,2,64288.8061608,0.027096829675901324,-0.21998767492971616
2024-10-14 04:00:00,Neutral,Long,2,64120.23330971,-0.002622118237323723,-0.22260979316703988
2024-10-14 05:00:00,Neutral,Long,2,63921.14487644,-0.0031049237189823,-0.22571471688602218
2024-10-14 06:00:00,Neutral,Neutral,2,64081.37253065,0.0019066455633691033,-0.22380807132265307
2024-10-14 07:00:00,Neutral,Long,2,64601.27117607,-0.0006,-0.22440807132265306
2024-10-14 08:00:00,Long,Neutral,2,64404.63835663,-0.0036437917994535766,-0.22805186312210662
2024-10-14 09:00:00,Neutral,Long,2,64801.46401966,-0.0006,-0.2286518631221066
2024-10-14 10:00:00,Neutral,Neutral,2,64844.33621552,6.15930135003279e-05,-0.22859027010860627
2024-10-14 11:00:00,Neutral,Neutral,2,64905.22850646,0.0,-0.22859027010860627
2024-10-14 12:00:00,Neutral,Neutral,2,64863.08202799,-0.0,-0.22859027010860627
2024-10-14 13:00:00,Neutral,Long,2,65147.40726205,-0.0006,-0.22919027010860626
2024-10-14 14:00:00,Neutral,Neutral,1,65901.17544851,0.010970194703651504,-0.21822007540495475
2024-10-14 15:00:00,Neutral,Long,1,65873.45801788,-0.0006,-0.21882007540495474
2024-10-14 16:00:00,Neutral,Neutral,1,65690.2005289,-0.0033819624852586376,-0.22220203789021337
2024-10-14 17:00:00,Neutral,Long,1,65625.52986727,-0.0006,-0.22280203789021336
2024-10-14 18:00:00,Neutral,Long,1,65761.98082841,0.0020792359530807936,-0.22072280193713256
2024-10-14 19:00:00,Neutral,Long,1,65939.31446478,0.002696598158025587,-0.21802620377910698
2024-10-14 20:00:00,Neutral,Long,1,65921.99929091,-0.00026259256728033975,-0.21828879634638731
2024-10-14 21:00:00,Neutral,Long,1,65785.04138039,-0.0020775751948238774,-0.2203663715412112
2024-10-14 22:00:00,Neutral,Long,1,66449.74279906,0.010104142290136675,-0.21026222925107452
2024-10-14 23:00:00,Neutral,Long,1,66073.00559002,-0.005669505902817895,-0.2159317351538924
2024-10-15 00:00:00,Neutral,Long,2,65928.43205895,-0.0021880877035784785,-0.2181198228574709
2024-10-15 01:00:00,Neutral,Long,2,65860.06334186,-0.0010370141523896592,-0.21915683700986055
2024-10-15 02:00:00,Neutral,Long,2,65752.98673403,-0.001625819994648392,-0.22078265700450894
2024-10-15 03:00:00,Neutral,Long,2,65383.51734043,-0.0056190511177004465,-0.2264017081222094
2024-10-15 04:00:00,Neutral,Long,2,65591.25131186,0.003177161154368724,-0.22322454696784066
2024-10-15 05:00:00,Neutral,Long,2,65339.59288512,-0.0038367681925058905,-0.22706131516034656
2024-10-15 06:00:00,Neutral,Long,2,65565.00627454,0.0034498744094768607,-0.2236114407508697
2024-10-15 07:00:00,Neutral,Long,2,65650.4671138,0.0013034520106982583,-0.22230798874017144
2024-10-15 08:00:00,Neutral,Long,2,65734.68955038,0.0012828916576330673,-0.22102509708253837
2024-10-15 09:00:00,Neutral,Long,2,65629.93173356,-0.0015936458745988702,-0.22261874295713724
2024-10-15 10:00:00,Neutral,Long,2,65671.868116,0.0006389825698773777,-0.22197976038725986
2024-10-15 11:00:00,Neutral,Long,2,65397.13675175,-0.004183394992886891,-0.22616315538014675
2024-10-15 12:00:00,Neutral,Long,2,65795.70281366,0.006094549114940229,-0.22006860626520652
2024-10-15 13:00:00,Neutral,Long,1,67650.38880809,0.0281885581446355,-0.19188004812057102
2024-10-15 14:00:00,Neutral,Long,1,65373.08734683,-0.03366279930364091,-0.22554284742421193
2024-10-15 15:00:00,Neutral,Long,1,66005.99413662,0.009681457851794084,-0.21586138957241785
2024-10-15 16:00:00,Neutral,Long,1,66858.00690777,0.012908112093372948,-0.2029532774790449
2024-10-15 17:00:00,Neutral,Long,1,66800.97539349,-0.0008530244456534941,-0.2038063019246984
2024-10-15 18:00:00,Neutral,Long,1,66895.78309699,0.001419256274949987,-0.2023870456497484
2024-10-15 19:00:00,Neutral,Long,2,66975.64322428,0.001193799124441286,-0.20119324652530712
2024-10-15 20:00:00,Neutral,Long,2,66463.71637059,-0.007643477972667068,-0.2088367244979742
2024-10-15 21:00:00,Neutral,Long,2,66425.24034793,-0.0005789026669148489,-0.20941562716488904
2024-10-15 22:00:00,Neutral,Long,2,66742.33988642,0.00477378082230584,-0.2046418463425832
2024-10-15 23:00:00,Neutral,Neutral,2,67061.77876745,0.004186150464212158,-0.20045569587837103
2024-10-16 00:00:00,Neutral,Neutral,2,66870.61285617,-0.0,-0.20045569587837103
2024-10-16 01:00:00,Neutral,Neutral,2,67364.45297473,0.0,-0.20045569587837103
2024-10-16 02:00:00,Neutral,Neutral,2,67271.97900001,-0.0,-0.20045569587837103
2024-10-16 03:00:00,Neutral,Neutral,2,67089.83626986,-0.0,-0.20045569587837103
2024-10-16 04:00:00,Neutral,Neutral,2,66991.49195105,-0.0,-0.20045569587837103
2024-10-16 05:00:00,Neutral,Neutral,2,67222.01476215,0.0,-0.20045569587837103
2024-10-16 06:00:00,Neutral,Neutral,2,67045.7212285,-0.0,-0.20045569587837103
2024-10-16 07:00:00,Neutral,Neutral,2,66963.64498659,-0.0,-0.20045569587837103
2024-10-16 08:00:00,Neutral,Neutral,2,67130.06763429,0.0,-0.20045569587837103
2024-10-16 09:00:00,Neutral,Neutral,2,67422.02336361,0.0,-0.20045569587837103
2024-10-16 10:00:00,Neutral,Neutral,2,67742.33645355,0.0,-0.20045569587837103
2024-10-16 11:00:00,Neutral,Neutral,2,67905.95868677,0.0,-0.20045569587837103
2024-10-16 12:00:00,Neutral,Neutral,2,67832.04429585,-0.0,-0.20045569587837103
2024-10-16 13:00:00,Neutral,Neutral,2,67381.9053382,-0.0,-0.20045569587837103
2024-10-16 14:00:00,Neutral,Neutral,2,67666.90428131,0.0,-0.20045569587837103
2024-10-16 15:00:00,Neutral,Neutral,2,67751.29201038,0.0,-0.20045569587837103
2024-10-16 16:00:00,Neutral,Neutral,2,67808.79400847,0.0,-0.20045569587837103
2024-10-16 17:00:00,Neutral,Neutral,2,67934.17987525,0.0,-0.20045569587837103
2024-10-16 18:00:00,Neutral,Long,2,67819.66097225,-0.0006,-0.20105569587837102
2024-10-16 19:00:00,Neutral,Long,2,67725.1321587,-0.0013938260999075691,-0.2024495219782786
2024-10-16 20:00:00,Neutral,Long,2,67618.88762444,-0.0015687608259078445,-0.20401828280418643
2024-10-16 21:00:00,Neutral,Long,2,67561.58821313,-0.0008473876652370649,-0.2048656704694235
2024-10-16 22:00:00,Neutral,Long,2,67779.98244374,0.003232520673152939,-0.20163314979627056
2024-10-16 23:00:00,Neutral,Long,2,67611.30927753,-0.0024885395382036046,-0.20412168933447417
2024-10-17 00:00:00,Neutral,Long,2,67700.41433302,0.0013179016416358103,-0.20280378769283836
2024-10-17 01:00:00,Neutral,Long,2,67889.31115966,0.002790187157656332,-0.20001360053518202
2024-10-17 02:00:00,Neutral,Long,2,67458.83802882,-0.0063408086411075315,-0.20635440917628955
2024-10-17 03:00:00,Neutral,Long,2,67589.81476458,0.0019415800744158052,-0.20441282910187375
2024-10-17 04:00:00,Neutral,Long,2,67253.92572105,-0.004969521586942083,-0.20938235068881583
2024-10-17 05:00:00,Neutral,Long,2,67345.2870541,0.0013584535336856884,-0.20802389715513014
2024-10-17 06:00:00,Neutral,Long,2,67146.64414326,-0.002949618592915537,-0.21097351574804568
2024-10-17 07:00:00,Neutral,Long,2,67292.60533338,0.002173767460494025,-0.20879974828755166
2024-10-17 08:00:00,Neutral,Long,2,67435.7739165,0.002127552981649572,-0.20667219530590208
2024-10-17 09:00:00,Neutral,Long,2,67185.93806826,-0.0037047969309189632,-0.21037699223682105
2024-10-17 10:00:00,Neutral,Long,2,67202.52098641,0.0002468212638953027,-0.21013017097292574
2024-10-17 11:00:00,Neutral,Long,2,66866.47138786,-0.005000550479616117,-0.21513072145254186
2024-10-17 12:00:00,Neutral,Long,2,67159.13860809,0.0043768904528007635,-0.2107538309997411
2024-10-17 13:00:00,Neutral,Long,2,67003.97359911,-0.0023104079682360057,-0.2130642389679771
2024-10-17 14:00:00,Neutral,Long,2,67106.36362574,0.0015281187238627147,-0.2115361202441144
2024-10-17 15:00:00,Neutral,Long,2,67560.43082817,0.006766380681307416,-0.20476973956280697
2024-10-17 16:00:00,Neutral,Long,2,67381.89761897,-0.002642570614359685,-0.20741231017716666
2024-10-17 17:00:00,Neutral,Long,2,67284.15326122,-0.0014506026277670836,-0.20886291280493374
2024-10-17 18:00:00,Neutral,Long,2,66923.51719288,-0.005359896065569636,-0.21422280887050338
2024-10-17 19:00:00,Neutral,Long,2,66834.22428091,-0.001334253125290008,-0.2155570619957934
2024-10-17 20:00:00,Neutral,Long,2,66926.39562785,0.0013791040134256694,-0.21417795798236772
2024-10-17 21:00:00,Neutral,Neutral,2,67068.22998518,0.0015192588663925262,-0.21265869911597518
2024-10-17 22:00:00,Neutral,Neutral,2,67425.92911937,0.0,-0.21265869911597518
2024-10-17 23:00:00,Neutral,Neutral,2,67412.46638052,-0.0,-0.21265869911597518
2024-10-18 00:00:00,Neutral,Neutral,2,67196.20551776,-0.0,-0.21265869911597518
2024-10-18 01:00:00,Neutral,Neutral,2,68071.67534036,0.0,-0.21265869911597518
2024-10-18 02:00:00,Neutral,Neutral,2,68109.36645111,0.0,-0.21265869911597518
2024-10-18 03:00:00,Neutral,Neutral,2,67533.58219291,-0.0,-0.21265869911597518
2024-10-18 04:00:00,Neutral,Neutral,2,67724.44759236,0.0,-0.21265869911597518
2024-10-18 05:00:00,Neutral,Neutral,2,67991.32176566,0.0,-0.21265869911597518
2024-10-18 06:00:00,Neutral,Neutral,2,68096.44423143,0.0,-0.21265869911597518
2024-10-18 07:00:00,Neutral,Neutral,2,67961.35914965,-0.0,-0.21265869911597518
2024-10-18 08:00:00,Neutral,Neutral,2,67913.21950358,-0.0,-0.21265869911597518
2024-10-18 09:00:00,Neutral,Neutral,2,67788.1808185,-0.0,-0.21265869911597518
2024-10-18 10:00:00,Neutral,Neutral,2,67866.3759349,0.0,-0.21265869911597518
2024-10-18 11:00:00,Neutral,Neutral,2,67687.84665191,-0.0,-0.21265869911597518
2024-10-18 12:00:00,Neutral,Neutral,2,67653.44087174,-0.0,-0.21265869911597518
2024-10-18 13:00:00,Neutral,Neutral,2,68175.92395594,0.0,-0.21265869911597518
2024-10-18 14:00:00,Neutral,Neutral,2,68429.40746636,0.0,-0.21265869911597518
2024-10-18 15:00:00,Neutral,Neutral,2,68752.2436132,0.0,-0.21265869911597518
2024-10-18 16:00:00,Neutral,Neutral,2,68790.08587546,0.0,-0.21265869911597518
2024-10-18 17:00:00,Neutral,Neutral,2,68719.87630652,-0.0,-0.21265869911597518
2024-10-18 18:00:00,Neutral,Neutral,2,68904.49354259,0.0,-0.21265869911597518
2024-10-18 19:00:00,Neutral,Neutral,2,68603.96647947,-0.0,-0.21265869911597518
2024-10-18 20:00:00,Neutral,Neutral,2,68423.44948152,-0.0,-0.21265869911597518
2024-10-18 21:00:00,Neutral,Neutral,2,68410.20698487,-0.0,-0.21265869911597518
2024-10-18 22:00:00,Neutral,Neutral,2,68205.87610754,-0.0,-0.21265869911597518
2024-10-18 23:00:00,Neutral,Neutral,2,68419.56729066,0.0,-0.21265869911597518
2024-10-19 00:00:00,Neutral,Long,2,68328.84424436,-0.0006,-0.21325869911597517
2024-10-19 01:00:00,Neutral,Long,2,68336.14229299,0.00010680772828375318,-0.21315189138769142
2024-10-19 02:00:00,Neutral,Long,2,68448.78339302,0.0016483385840988518,-0.21150355280359256
2024-10-19 03:00:00,Neutral,Long,2,68457.95895972,0.000134050106446848,-0.21136950269714572
2024-10-19 04:00:00,Neutral,Long,2,68343.79069306,-0.0016677135631105733,-0.2130372162602563
2024-10-19 05:00:00,Neutral,Long,2,68390.3317047,0.0006809837611878589,-0.21235623249906843
2024-10-19 06:00:00,Neutral,Long,2,68337.59240085,-0.000771151455701724,-0.21312738395477016
2024-10-19 07:00:00,Neutral,Long,2,68350.80389112,0.0001933268323603965,-0.21293405712240976
2024-10-19 08:00:00,Neutral,Long,2,68399.5406935,0.0007130391978658057,-0.21222101792454395
2024-10-19 09:00:00,Neutral,Long,2,68340.59109488,-0.0008618420244100866,-0.21308285994895404
2024-10-19 10:00:00,Neutral,Long,2,68218.12039306,-0.00179206383582442,-0.21487492378477846
2024-10-19 11:00:00,Neutral,Long,2,68087.43127485,-0.001915753724333058,-0.21679067750911152
2024-10-19 12:00:00,Neutral,Long,0,68213.71198802,0.0018546846430473884,-0.21493599286606413
2024-10-19 13:00:00,Neutral,Long,0,68114.67569687,-0.001451853128406122,-0.21638784599447025
2024-10-19 14:00:00,Neutral,Long,0,68296.26267529,0.0026659009466345474,-0.2137219450478357
2024-10-19 15:00:00,Neutral,Long,0,68218.63766328,-0.0011365923839649072,-0.2148585374318006
2024-10-19 16:00:00,Neutral,Long,0,68042.37870411,-0.002583736134397663,-0.21744227356619827
2024-10-19 17:00:00,Neutral,Long,0,68123.07978508,0.0011860414422155685,-0.2162562321239827
2024-10-19 18:00:00,Neutral,Long,0,68172.5750091,0.0007265558776283765,-0.21552967624635433
2024-10-19 19:00:00,Neutral,Long,0,68178.06346014,8.05081961370302e-05,-0.2154491680502173
2024-10-19 20:00:00,Neutral,Long,0,68236.69186291,0.0008599305963608028,-0.2145892374538565
2024-10-19 21:00:00,Neutral,Long,0,68213.73555106,-0.00033642181681536876,-0.21492565927067186
2024-10-19 22:00:00,Neutral,Long,0,68325.07300288,0.0016321852324985286,-0.21329347403817334
2024-10-19 23:00:00,Neutral,Long,0,68365.96712626,0.0005985229372280632,-0.21269495110094527
2024-10-20 00:00:00,Neutral,Long,0,68252.11508775,-0.0016653320840138708,-0.21436028318495914
2024-10-20 01:00:00,Neutral,Long,0,68162.6045903,-0.001311468477349309,-0.21567175166230845
2024-10-20 02:00:00,Neutral,Long,0,68168.76490081,9.037668890465866e-05,-0.2155813749734038
2024-10-20 03:00:00,Neutral,Long,0,68188.46018525,0.000288919484879413,-0.21529245548852438
2024-10-20 04:00:00,Neutral,Long,0,68225.23241264,0.0005392734678286715,-0.2147531820206957
2024-10-20 05:00:00,Neutral,Long,0,68208.05708289,-0.00025174453999854407,-0.21500492656069425
2024-10-20 06:00:00,Neutral,Long,0,68380.19927403,0.0025237808919085225,-0.21248114566878573
2024-10-20 07:00:00,Neutral,Long,0,68364.12253236,-0.00023510814301053173,-0.21271625381179626
2024-10-20 08:00:00,Neutral,Long,0,68359.22521802,-7.163573755630814e-05,-0.21278788954935257
2024-10-20 09:00:00,Neutral,Long,0,68424.2284649,0.0009509067236015412,-0.21183698282575103
2024-10-20 10:00:00,Neutral,Long,0,68358.28164357,-0.000963793422440129,-0.21280077624819116
2024-10-20 11:00:00,Neutral,Long,0,68415.16211853,0.0008320933995473734,-0.21196868284864379
2024-10-20 12:00:00,Neutral,Long,0,68262.58019829,-0.0022302354553461745,-0.21419891830398996
2024-10-20 13:00:00,Neutral,Long,0,68455.92466676,0.0028323639087237673,-0.2113665543952662
2024-10-20 14:00:00,Neutral,Long,0,68637.83278481,0.0026573027672260885,-0.2087092516280401
2024-10-20 15:00:00,Neutral,Long,0,68618.66089251,-0.00027931960439520065,-0.2089885712324353
2024-10-20 16:00:00,Neutral,Long,0,68493.27299949,-0.0018273147769003462,-0.21081588600933565
