datetime,prob_short,prob_neutral,prob_long
2024-04-05 00:00:00,0.08672805,0.90989995,0.0033719637
2024-04-05 01:00:00,0.03922404,0.95447993,0.0062960987
2024-04-05 02:00:00,0.06997991,0.925453,0.0045670816
2024-04-05 03:00:00,0.032608796,0.9602759,0.0071153487
2024-04-05 04:00:00,0.06505126,0.9304434,0.0045052855
2024-04-05 05:00:00,0.039390467,0.95407057,0.0065389764
2024-04-05 06:00:00,0.0743699,0.9204645,0.0051655686
2024-04-05 07:00:00,0.034339767,0.95805436,0.007605884
2024-04-05 08:00:00,0.048018876,0.9468177,0.0051634577
2024-04-05 09:00:00,0.020350687,0.9720357,0.007613554
2024-04-05 10:00:00,0.0323088,0.961138,0.006553119
2024-04-05 11:00:00,0.02754595,0.9587649,0.013689108
2024-04-05 12:00:00,0.039421402,0.94603395,0.014544688
2024-04-05 13:00:00,0.013548293,0.9673438,0.019107915
2024-04-05 14:00:00,0.013460997,0.9734116,0.013127465
2024-04-05 15:00:00,0.005176312,0.9681226,0.026701126
2024-04-05 16:00:00,0.0059104483,0.9604984,0.033591118
2024-04-05 17:00:00,0.004374609,0.9435289,0.052096423
2024-04-05 18:00:00,0.008616066,0.9253736,0.066010274
2024-04-05 19:00:00,0.010577677,0.8819099,0.107512385
2024-04-05 20:00:00,0.010177413,0.89291143,0.09691114
2024-04-05 21:00:00,0.009770568,0.8331916,0.15703784
2024-04-05 22:00:00,0.016802035,0.8490422,0.13415584
2024-04-05 23:00:00,0.019700754,0.8159061,0.16439316
2024-04-06 00:00:00,0.032442767,0.79182136,0.17573588
2024-04-06 01:00:00,0.036113203,0.7568593,0.20702748
2024-04-06 02:00:00,0.04461168,0.7179964,0.23739189
2024-04-06 03:00:00,0.03337921,0.7405374,0.22608334
2024-04-06 04:00:00,0.039228506,0.7423133,0.21845825
2024-04-06 05:00:00,0.030139161,0.8037495,0.1661114
2024-04-06 06:00:00,0.045991275,0.8084958,0.14551295
2024-04-06 07:00:00,0.043095786,0.82014775,0.13675645
2024-04-06 08:00:00,0.060650755,0.7998847,0.1394646
2024-04-06 09:00:00,0.0694158,0.7856721,0.14491203
2024-04-06 10:00:00,0.09868811,0.76367193,0.13763994
2024-04-06 11:00:00,0.09490673,0.7161556,0.18893774
2024-04-06 12:00:00,0.088174544,0.75490046,0.156925
2024-04-06 13:00:00,0.058175143,0.74261904,0.19920586
2024-04-06 14:00:00,0.038710598,0.838828,0.12246138
2024-04-06 15:00:00,0.037530098,0.8108294,0.15164052
2024-04-06 16:00:00,0.023130223,0.8707526,0.10611727
2024-04-06 17:00:00,0.020757658,0.838355,0.14088732
2024-04-06 18:00:00,0.01719371,0.8301686,0.15263769
2024-04-06 19:00:00,0.013984474,0.7492993,0.23671626
2024-04-06 20:00:00,0.013804245,0.77953696,0.20665878
2024-04-06 21:00:00,0.012121887,0.7496221,0.23825599
2024-04-06 22:00:00,0.014157824,0.67933995,0.30650216
2024-04-06 23:00:00,0.009071977,0.68637305,0.30455497
2024-04-07 00:00:00,0.0030998888,0.6899287,0.3069714
2024-04-07 01:00:00,0.0019221827,0.7656258,0.23245198
2024-04-07 02:00:00,0.00054765365,0.808102,0.19135028
2024-04-07 03:00:00,0.00071795215,0.8593878,0.13989425
2024-04-07 04:00:00,0.00043282835,0.86251545,0.13705169
2024-04-07 05:00:00,0.0009878653,0.8870345,0.111977674
2024-04-07 06:00:00,0.0010917117,0.849505,0.14940329
2024-04-07 07:00:00,0.002703356,0.83432275,0.16297391
2024-04-07 08:00:00,0.001811729,0.7799403,0.21824798
2024-04-07 09:00:00,0.0027870215,0.748813,0.24840003
2024-04-07 10:00:00,0.0013748083,0.6918131,0.30681214
2024-04-07 11:00:00,0.0017158312,0.6628857,0.3353984
2024-04-07 12:00:00,0.0006992908,0.55825025,0.44105044
2024-04-07 13:00:00,0.0008018422,0.5969387,0.4022594
2024-04-07 14:00:00,0.00036812923,0.47396177,0.5256701
2024-04-07 15:00:00,0.00048984913,0.50185096,0.49765927
2024-04-07 16:00:00,0.0002146189,0.35954428,0.6402411
2024-04-07 17:00:00,0.00026744723,0.37910137,0.62063116
2024-04-07 18:00:00,0.00017392592,0.28882915,0.710997
2024-04-07 19:00:00,0.00029133607,0.33014727,0.6695614
2024-04-07 20:00:00,0.00024450538,0.37834013,0.6214153
2024-04-07 21:00:00,0.0004063036,0.436503,0.56309074
2024-04-07 22:00:00,0.000319866,0.469049,0.5306312
2024-04-07 23:00:00,0.00061398407,0.530913,0.46847302
2024-04-08 00:00:00,0.0008940543,0.54695547,0.4521505
2024-04-08 01:00:00,0.0030643484,0.60603344,0.39090228
2024-04-08 02:00:00,0.005784024,0.54510266,0.44911334
2024-04-08 03:00:00,0.014198503,0.57579726,0.4100043
2024-04-08 04:00:00,0.012187322,0.55397516,0.43383747
2024-04-08 05:00:00,0.015211837,0.5748213,0.4099669
2024-04-08 06:00:00,0.007972761,0.59625685,0.39577043
2024-04-08 07:00:00,0.005507429,0.64635825,0.34813428
2024-04-08 08:00:00,0.0013263148,0.87259233,0.1260813
2024-04-08 09:00:00,0.00084841467,0.96299577,0.03615582
2024-04-08 10:00:00,0.00023603375,0.9893512,0.01041278
2024-04-08 11:00:00,0.0001382105,0.9956449,0.0042169113
2024-04-08 12:00:00,0.0001556518,0.99846846,0.0013758738
2024-04-08 13:00:00,0.00033427213,0.997948,0.0017177119
2024-04-08 14:00:00,0.000995966,0.995978,0.003026045
2024-04-08 15:00:00,0.0011537533,0.9960723,0.0027739282
2024-04-08 16:00:00,0.0024484005,0.99430484,0.003246757
2024-04-08 17:00:00,0.0019634538,0.9963722,0.0016644
