start_time,close,datetime,high,low,open,volume
1687132800000,26420.02063679,2023-06-19 00:00:00,26464.76148959,26236.57274411,26326.62241315,1930.47039617764
1687136400000,26446.27454719,2023-06-19 01:00:00,26530.11433563,26285.31587992,26335.03923205,1034.8688647638403
1687140000000,26456.7206409,2023-06-19 02:00:00,26527.17930637,26358.31471525,26417.08195892,958.5615944687914
1687143600000,26417.3623988,2023-06-19 03:00:00,26507.79923223,26332.38683868,26390.01081708,900.1258123211549
1687147200000,26425.32494269,2023-06-19 04:00:00,26504.43060434,26321.51278447,26334.94758663,1002.3597455141324
1687150800000,26466.28439218,2023-06-19 05:00:00,26517.08839924,26360.05110669,26365.47586553,815.6738314912088
1687154400000,26436.67697031,2023-06-19 06:00:00,26519.58323517,26288.00501519,26386.92213676,1251.1636017124072
1687158000000,26418.70638829,2023-06-19 07:00:00,26496.69677076,26333.69077745,26416.38365688,1271.9128105182754
1687161600000,26408.80044507,2023-06-19 08:00:00,26461.10326748,26338.60495278,26405.41279937,1411.5244275579505
1687165200000,26393.20378976,2023-06-19 09:00:00,26506.60760841,26312.6720401,26408.7350022,1198.6370973937944
1687168800000,26400.82332421,2023-06-19 10:00:00,26538.17723853,26279.31419081,26316.02219078,1088.795618691115
1687172400000,26368.88737635,2023-06-19 11:00:00,26536.50270872,26295.01806764,26381.65210939,1154.6763955001122
1687176000000,26520.3787639,2023-06-19 12:00:00,26586.20806009,26403.44112711,26443.6079027,2641.239630872367
1687179600000,26486.25030453,2023-06-19 13:00:00,26576.66803068,26461.58396908,26542.86755198,1790.9722714900995
1687183200000,26420.41283931,2023-06-19 14:00:00,26551.74760526,26340.52147885,26541.60204854,2463.5888594724174
1687186800000,26439.40298981,2023-06-19 15:00:00,26547.96936786,26305.53918449,26414.83625057,1966.7304526706737
1687190400000,26464.62989951,2023-06-19 16:00:00,26532.19167926,26285.08289886,26453.61112504,3192.751837605624
1687194000000,26652.87631234,2023-06-19 17:00:00,26699.93190695,26437.54150137,26505.17656061,4755.019170351067
1687197600000,26503.16869503,2023-06-19 18:00:00,27073.13440988,26463.46603439,26655.11429707,15892.774073980858
1687201200000,26673.17988164,2023-06-19 19:00:00,26712.5254748,26363.2921218,26501.80093284,5442.773201266646
1687204800000,26705.26993189,2023-06-19 20:00:00,26864.11066578,26672.47906471,26690.83156092,4292.192249266469
1687208400000,26759.40950822,2023-06-19 21:00:00,26771.27003,26651.5156289,26726.00417705,1676.8363318915935
1687212000000,26743.2903646,2023-06-19 22:00:00,26831.82793914,26721.51013402,26775.37637709,1599.6044425166947
1687215600000,26846.43619591,2023-06-19 23:00:00,26880.88725321,26712.28400389,26749.8116406,1517.410311300119
1687219200000,26982.65496197,2023-06-20 00:00:00,27038.25069927,26789.97822175,26840.653636,3894.246990769667
1687222800000,26848.83493365,2023-06-20 01:00:00,27177.94408241,26827.80291187,26989.53058195,5911.04999373032
1687226400000,26914.87310985,2023-06-20 02:00:00,27004.14217886,26826.25559369,26900.38958994,1884.2786621220755
1687230000000,26886.79377398,2023-06-20 03:00:00,27004.66670252,26865.38722233,26907.69783826,2271.911131801884
1687233600000,26926.38804063,2023-06-20 04:00:00,27098.51966056,26791.71855463,26890.59626789,1348.388838151114
1687237200000,26804.3045622,2023-06-20 05:00:00,27082.44092238,26776.60478152,26957.92885671,3329.7653376977337
1687240800000,26758.23751204,2023-06-20 06:00:00,26940.66395649,26665.45134095,26816.45543059,2459.697426526221
1687244400000,26825.8072663,2023-06-20 07:00:00,26928.83902657,26684.79847311,26793.25581167,1362.7446082940455
1687248000000,26656.00440577,2023-06-20 08:00:00,26862.50768136,26652.8549928,26859.11169712,2171.76244412424
1687251600000,26769.78062681,2023-06-20 09:00:00,26866.47273943,26669.90788805,26744.66244756,1789.83396874841
1687255200000,26771.30704101,2023-06-20 10:00:00,26895.21680283,26646.35366781,26777.12375791,1301.0354849660796
1687258800000,26905.01233277,2023-06-20 11:00:00,26916.00276067,26614.7291142,26767.11611649,1826.724436549931
1687262400000,26842.06283239,2023-06-20 12:00:00,26977.27253587,26782.85693227,26911.94821638,3847.135568023408
1687266000000,26833.11591096,2023-06-20 13:00:00,26975.47118149,26780.43834106,26858.96828506,3557.2729012257323
1687269600000,26775.11480679,2023-06-20 14:00:00,26861.28327883,26655.70326169,26805.11478064,3998.4872612766153
1687273200000,27080.03664045,2023-06-20 15:00:00,27136.96695946,26673.93071407,26772.07770431,5911.72224075073
1687276800000,27372.11897588,2023-06-20 16:00:00,27399.58216658,26992.54217556,27077.47023078,14075.984174729012
1687280400000,27784.7199525,2023-06-20 17:00:00,27988.10575217,27335.20179361,27388.69353224,20383.47222336448
1687284000000,28078.39061053,2023-06-20 18:00:00,28146.84678367,27776.89555994,27795.91632052,15656.124356578131
1687287600000,27981.15335667,2023-06-20 19:00:00,28133.29864832,27794.84509641,28091.76150617,10937.24577137498
1687291200000,28146.69850222,2023-06-20 20:00:00,28270.6842288,27872.19212386,27996.55640185,8782.478521837498
1687294800000,28111.3451199,2023-06-20 21:00:00,28306.85911325,28073.89893781,28167.8547538,5651.852612265468
1687298400000,28224.2595608,2023-06-20 22:00:00,28269.76805044,28098.20266992,28142.34879876,4024.6495411853616
1687302000000,28311.60201422,2023-06-20 23:00:00,28485.38376527,28122.37333777,28225.03906242,6134.1878522223615
1687305600000,28372.63660188,2023-06-21 00:00:00,28500.86533058,28220.45369607,28322.1219383,8384.80069382151
1687309200000,28783.82361658,2023-06-21 01:00:00,56387.68944618,28388.61307538,28427.98810082,15895.545997986106
1687312800000,28751.78710841,2023-06-21 02:00:00,29188.88493666,28715.61070905,28791.562858,4774.480024706377
1687316400000,28716.41622237,2023-06-21 03:00:00,28815.95864633,28671.50874429,28794.85239428,4143.605126316388
1687320000000,28780.95316084,2023-06-21 04:00:00,28812.35986059,28629.26090917,28713.43000835,4412.550243633077
1687323600000,29000.01790477,2023-06-21 05:00:00,29009.35349112,28763.0149657,28777.41129597,4728.544056172711
1687327200000,28856.9407358,2023-06-21 06:00:00,29342.86822472,28766.31464939,28976.81308136,5421.021209076733
1687330800000,28877.79691493,2023-06-21 07:00:00,28931.56532086,28826.94796724,28845.11442814,3093.96528904235
1687334400000,28824.16214916,2023-06-21 08:00:00,28910.52325826,28788.40869709,28868.93263506,3599.1720838022475
1687338000000,28926.78745279,2023-06-21 09:00:00,28957.52234039,28823.15551558,28830.73571727,3578.694889510726
1687341600000,28837.36617185,2023-06-21 10:00:00,29220.83678019,28806.35352704,28922.59953184,8770.80009837802
1687345200000,28930.32915737,2023-06-21 11:00:00,29044.72188341,28782.49403166,28859.18637492,4425.671332209158
1687348800000,28885.53371504,2023-06-21 12:00:00,29163.52494341,28882.80365978,28932.60827614,7754.408473183521
1687352400000,29322.94037864,2023-06-21 13:00:00,29426.92140046,28864.85104085,28897.65996105,11350.13770291992
1687356000000,29554.56090426,2023-06-21 14:00:00,29610.54917038,29044.02088425,29289.81093275,13913.470006633728
1687359600000,29850.38691116,2023-06-21 15:00:00,30007.3344563,29451.11377618,29542.85809833,17944.88690296784
1687363200000,30166.80075461,2023-06-21 16:00:00,30904.61407106,29681.66834313,29832.16553629,29663.83741669976
1687366800000,30080.86740152,2023-06-21 17:00:00,30353.73731298,29514.87017524,30147.91459115,13957.763003977278
1687370400000,30157.73410162,2023-06-21 18:00:00,30434.92316277,30000.50503612,30066.9774092,7098.91392817608
1687374000000,30140.55824793,2023-06-21 19:00:00,30372.31949898,29877.79953807,30077.18996845,5808.314614463094
1687377600000,30003.94147653,2023-06-21 20:00:00,30242.29342324,29867.14589495,30097.35861593,4678.352828071495
1687381200000,29921.7120947,2023-06-21 21:00:00,30113.3537736,29679.02580246,29987.15328997,4607.956227092675
1687384800000,30207.86656926,2023-06-21 22:00:00,30301.29654614,29705.43743154,29873.86216919,4011.792558314643
1687388400000,30005.06032438,2023-06-21 23:00:00,30481.873695,29914.19863266,30109.02238243,3919.693962513684
1687392000000,30127.84718612,2023-06-22 00:00:00,30495.56408869,29611.16747681,29647.67154476,5014.140536816383
1687395600000,30201.73534545,2023-06-22 01:00:00,30682.34976011,29692.01783263,29966.12788231,3195.736821509068
1687399200000,31018.99375799,2023-06-22 02:00:00,31037.81571201,29996.33409241,30150.17009805,5723.085693825009
1687402800000,30310.48434423,2023-06-22 03:00:00,30907.49024544,30011.32097965,30187.3555089,2661.561720866351
1687406400000,30348.5243693,2023-06-22 04:00:00,30842.08652749,29737.64802392,30011.224873,2538.173184435568
1687410000000,30284.60522304,2023-06-22 05:00:00,30860.65513862,29832.53028591,30319.76484181,1931.1644835352176
1687413600000,30120.80493662,2023-06-22 06:00:00,30573.06338748,29882.27174404,30276.03782178,3872.718811667931
1687417200000,30103.41431593,2023-06-22 07:00:00,30353.82887387,29857.87840665,30115.47379911,3648.2834047988954
1687420800000,30097.53182312,2023-06-22 08:00:00,30157.39966736,30001.59761965,30090.19738366,2334.688130640415
1687424400000,30154.35034228,2023-06-22 09:00:00,30479.06864213,29047.5177462,30086.54883577,3099.4748602966115
1687428000000,30203.16422959,2023-06-22 10:00:00,30608.90014585,29957.93302301,30127.01145251,3537.630608340307
1687431600000,30011.69277068,2023-06-22 11:00:00,30281.20840181,29819.08010532,30176.57849172,9719.535348922753
1687435200000,30610.85883778,2023-06-22 12:00:00,30633.85427652,29718.43325371,29922.81262617,3583.681691044555
1687438800000,30231.97818445,2023-06-22 13:00:00,30564.93182509,29960.01947858,30078.58365215,6818.173570680738
1687442400000,29766.65577838,2023-06-22 14:00:00,30454.73360202,29519.24902772,30243.21576374,12528.07561704198
1687446000000,29928.93580522,2023-06-22 15:00:00,29966.24365602,29674.30430973,29745.48596531,7495.637429509657
1687449600000,30041.44691105,2023-06-22 16:00:00,30274.49993888,29793.24879889,29862.0574442,6726.174430002567
1687453200000,30162.54841986,2023-06-22 17:00:00,30727.93726908,29647.01940478,29982.0631197,4031.218518032465
1687456800000,30139.85540965,2023-06-22 18:00:00,30746.63966371,29501.23061325,30111.18911726,3331.29682640244
1687460400000,30420.0317168,2023-06-22 19:00:00,30645.72084223,29494.61314331,29821.64579489,3284.6164186355395
1687464000000,30298.75445718,2023-06-22 20:00:00,30579.07870492,29568.45285421,30210.41965724,2706.500816918453
1687467600000,30117.17112849,2023-06-22 21:00:00,30858.23304673,29539.12325553,29600.02412908,1967.663739948793
1687471200000,30121.53979829,2023-06-22 22:00:00,30504.98370233,29787.31902944,29975.55438188,3194.807261293015
1687474800000,30021.17600517,2023-06-22 23:00:00,30636.72868799,29790.72883145,29912.54049389,1677.518996996224
1687478400000,30016.95895676,2023-06-23 00:00:00,30787.85278384,29158.69282524,29884.91564166,3213.1053432361514
1687482000000,30182.53806501,2023-06-23 01:00:00,30764.28661381,29265.00585395,29958.44921434,1911.6730455235145
1687485600000,30003.06540926,2023-06-23 02:00:00,30667.75495111,29200.45852797,29914.31696123,2241.348580021042
1687489200000,30854.55900588,2023-06-23 03:00:00,30857.33368239,29130.67078991,29666.65762904,1015.1837246278836
1687492800000,30015.49606334,2023-06-23 04:00:00,30864.01606431,29233.41360681,29997.12557096,1515.6349420658655
1687496400000,30047.10577304,2023-06-23 05:00:00,30915.47387544,29328.93207103,29918.44746018,1012.16316519804
1687500000000,30045.24183631,2023-06-23 06:00:00,30597.01990467,29350.81022246,30046.11309747,1469.4640556707925
1687503600000,29928.18577592,2023-06-23 07:00:00,30545.99084117,29276.66689439,29948.53200276,3720.871443573847
1687507200000,30065.08917414,2023-06-23 08:00:00,30625.95800726,29736.87561986,29941.9973524,2097.683506906395
1687510800000,30141.23758701,2023-06-23 09:00:00,30825.73840622,29379.64125616,29981.01467432,2763.2633659926923
1687514400000,30097.09205527,2023-06-23 10:00:00,30464.08280796,29806.79211285,30139.67305492,3417.0829390455897
1687518000000,30155.28031158,2023-06-23 11:00:00,30770.35520358,29612.71063516,30063.30817111,2054.815946323232
1687521600000,30125.55149997,2023-06-23 12:00:00,30681.65588779,29394.15831513,30126.81383695,5370.930328452149
1687525200000,30078.45226625,2023-06-23 13:00:00,30427.27575933,29525.3102928,29994.48776222,4403.163930777122
1687528800000,30464.76968354,2023-06-23 14:00:00,30466.35293372,29689.35881559,29890.54450345,7663.769399853412
1687532400000,31507.56316054,2023-06-23 15:00:00,31519.95092549,30242.52830535,30292.21664589,30805.171371185857
1687536000000,31175.39195129,2023-06-23 16:00:00,31938.31281338,30401.17279269,31218.11337381,20540.060162609177
1687539600000,31269.96697205,2023-06-23 17:00:00,31644.79461987,30451.61478334,31103.02116519,8675.465477123851
1687543200000,31079.96983257,2023-06-23 18:00:00,31704.41544255,30384.45653478,31095.76492385,8269.261807013929
1687546800000,30871.24024652,2023-06-23 19:00:00,31431.58104164,30182.08426108,30213.00439633,8679.520047037537
1687550400000,30924.224433,2023-06-23 20:00:00,31452.19456265,30409.59895292,30417.12695958,4069.499651586105
1687554000000,30699.2610853,2023-06-23 21:00:00,31372.20049965,30544.09670074,30851.5095802,3355.3109760647594
1687557600000,30715.45343296,2023-06-23 22:00:00,31072.30277206,30145.42853016,30530.26770149,4113.037020382612
1687561200000,30742.53768068,2023-06-23 23:00:00,30991.9135883,29959.99598526,30039.8263672,2206.1120236357
1687564800000,30480.7123307,2023-06-24 00:00:00,31230.35581903,29851.56703766,30700.09239982,3074.8257384982912
1687568400000,30647.94569047,2023-06-24 01:00:00,31188.63730043,30033.56125953,30068.07039648,2731.616027395922
1687572000000,30750.60814039,2023-06-24 02:00:00,31199.95126668,29906.54565036,30312.60813762,2799.186451190443
1687575600000,30722.78416673,2023-06-24 03:00:00,31436.77632094,30165.68063319,30297.56503143,1616.7055935929016
1687579200000,31308.38530712,2023-06-24 04:00:00,31608.3693716,29784.63403097,30736.82420202,1176.5469779822124
1687582800000,30728.40506217,2023-06-24 05:00:00,31634.27016974,29801.78637436,30631.96637829,1101.077770427689
1687586400000,30707.64197709,2023-06-24 06:00:00,30987.89248569,29857.54480793,30372.58057515,1583.5298514961792
1687590000000,30596.50103082,2023-06-24 07:00:00,31095.94200956,29892.91112689,30702.01070586,1639.2814725736189
1687593600000,30588.6283494,2023-06-24 08:00:00,31095.1873224,30515.56232059,30572.58754501,1415.3467917688115
1687597200000,30640.12829025,2023-06-24 09:00:00,31291.39506934,29774.7636389,30611.88921252,1204.0312196046723
1687600800000,30763.59463486,2023-06-24 10:00:00,31523.88887115,29885.58209572,30625.86816926,1781.635349644824
1687604400000,30744.54278403,2023-06-24 11:00:00,31583.37095146,30434.68102497,30746.48041852,1024.8035285050007
1687608000000,30932.87963577,2023-06-24 12:00:00,31449.32913377,29497.47488911,30692.22501283,2261.365219436898
1687611600000,30880.49994094,2023-06-24 13:00:00,31304.85164741,29940.12293167,30020.02809698,2172.355146655694
1687615200000,30721.50446794,2023-06-24 14:00:00,31410.52002669,30035.37705225,30634.47298441,1520.609801614342
1687618800000,30417.31473424,2023-06-24 15:00:00,30762.01226817,30120.73523221,30685.29587554,6104.200003783361
1687622400000,30505.05441101,2023-06-24 16:00:00,31069.93434041,30102.49559384,30401.29945133,3615.5662148845713
1687626000000,30656.93785921,2023-06-24 17:00:00,31166.9163653,29849.53037398,30445.25287409,2559.991780758341
1687629600000,30644.97296353,2023-06-24 18:00:00,30987.39647763,30183.63288294,30547.70867432,1804.876630072804
1687633200000,30668.69782764,2023-06-24 19:00:00,31308.38318004,29656.34319268,30648.88263966,971.5805072184284
1687636800000,30499.60537798,2023-06-24 20:00:00,31345.42137861,30155.54006754,30555.09597722,1363.5671640280843
1687640400000,30649.27184633,2023-06-24 21:00:00,31132.55374782,29826.27265908,30505.22241174,1699.7092426001325
1687644000000,30513.99022773,2023-06-24 22:00:00,31232.93154555,29767.62390592,30509.0192575,1564.6108852120028
1687647600000,30544.15505339,2023-06-24 23:00:00,31056.81972473,30127.30343827,30478.58463769,1317.6633931468452
1687651200000,30771.75914688,2023-06-25 00:00:00,31371.57973042,30040.18237656,30115.34377517,1311.7523528183594
1687654800000,31054.28345841,2023-06-25 01:00:00,31445.46486975,29864.81072016,30503.58363425,1502.7277084501318
1687658400000,30862.28567769,2023-06-25 02:00:00,31490.71863126,30057.13942571,30288.18086889,1459.8569251580398
1687662000000,31156.25059755,2023-06-25 03:00:00,31854.82529074,30004.16665007,30600.87187735,2103.3090270649145
1687665600000,32062.83903278,2023-06-25 04:00:00,32071.18811133,29779.05547346,30330.96799253,5798.2553048302325
1687669200000,30883.15113242,2023-06-25 05:00:00,31896.62975792,29764.11274304,30726.49968147,2154.0963257041976
1687672800000,31116.89908173,2023-06-25 06:00:00,32251.78153211,30073.99206725,30707.42127069,2710.3858234047184
1687676400000,30692.41772846,2023-06-25 07:00:00,31969.16366091,30265.09072403,30874.18298447,2420.863656087667
1687680000000,30785.85840518,2023-06-25 08:00:00,31649.17837925,30237.53298906,30729.17603925,1576.266095478244
1687683600000,30745.02267898,2023-06-25 09:00:00,31924.541935,30127.42266673,30714.02588499,1763.181935585125
1687687200000,30622.24323403,2023-06-25 10:00:00,31472.93428203,30040.92410059,30079.0875992,1352.6600478039
1687690800000,31509.29754743,2023-06-25 11:00:00,31520.32190882,29851.79905053,30602.67263134,1332.2050386012263
1687694400000,31472.38030659,2023-06-25 12:00:00,31472.46152728,29992.03917795,30710.50672469,1315.3464967358316
1687698000000,30668.73426581,2023-06-25 13:00:00,31095.16465399,29618.83471202,30655.45411365,2716.3911584496186
1687701600000,30935.24504469,2023-06-25 14:00:00,31329.55948518,29937.08590399,30667.58233818,2318.219279362055
1687705200000,30634.64768998,2023-06-25 15:00:00,31549.0480334,29853.90654464,30515.24492622,2861.4964764026886
1687708800000,30629.29602285,2023-06-25 16:00:00,31430.49346793,29603.0476589,30473.90736499,1923.5907971944955
1687712400000,30545.04604567,2023-06-25 17:00:00,31455.92185268,30030.92665368,30576.91314999,1230.4298381406545
1687716000000,30466.51026116,2023-06-25 18:00:00,31018.29154754,29498.90302081,30503.14331007,3463.080277560809
1687719600000,30599.57683138,2023-06-25 19:00:00,31056.27758241,29606.78466053,30449.3199471,1396.1767846843038
1687723200000,30490.39586074,2023-06-25 20:00:00,31179.68399441,29618.78621899,29731.37540906,2097.626823912251
1687726800000,31040.36906002,2023-06-25 21:00:00,31157.38885714,29601.27780237,29623.70262344,1049.6488062879637
1687730400000,30543.03748326,2023-06-25 22:00:00,31353.04053683,29598.29049799,30367.38224643,1713.8054776521042
1687734000000,31125.2357688,2023-06-25 23:00:00,31173.05302612,29688.96503382,30489.97424147,1070.7589768037717
1687737600000,30494.62822731,2023-06-26 00:00:00,31087.76046222,29743.70110187,30422.99031791,2110.885636796562
1687741200000,30185.67907922,2023-06-26 01:00:00,30880.15286839,29907.82972164,30382.71344112,8745.34883141119
1687744800000,30506.63623368,2023-06-26 02:00:00,30918.46209117,29668.17127693,30167.84938111,2354.575180465052
1687748400000,30283.14174937,2023-06-26 03:00:00,31043.37108762,29887.95268908,30214.2640383,2071.023350905749
1687752000000,30249.93053821,2023-06-26 04:00:00,30872.21700161,29554.99380512,30291.31330999,1426.6867528389164
1687755600000,30216.32718666,2023-06-26 05:00:00,30988.89546566,29986.06929316,30256.51728636,1479.3690807405085
1687759200000,30691.48488086,2023-06-26 06:00:00,30695.81881413,30135.22588764,30213.5970263,2829.1993560037645
1687762800000,30398.731471,2023-06-26 07:00:00,30971.54308783,29734.97093802,30497.50414869,4926.075254288094
1687766400000,30505.4052424,2023-06-26 08:00:00,31248.6548403,30076.88419048,30391.25844303,2403.1699704551816
1687770000000,30291.1955792,2023-06-26 09:00:00,30673.21208252,30023.68190314,30383.01391475,2172.367359091477
1687773600000,30466.4200335,2023-06-26 10:00:00,30911.69713593,30124.10626764,30253.226386,2736.1118260939984
1687777200000,30383.05926831,2023-06-26 11:00:00,30699.45051379,29807.4406495,29965.17301093,1457.5305445179597
1687780800000,30447.90855202,2023-06-26 12:00:00,30943.37472432,30178.2467867,30316.0608853,2101.865308571917
1687784400000,30668.40361854,2023-06-26 13:00:00,30951.06241081,30184.25788285,30344.08712244,4557.025286052652
1687788000000,30383.08458055,2023-06-26 14:00:00,30852.31778784,30131.64599266,30598.64639233,6363.553968751998
1687791600000,30439.15985146,2023-06-26 15:00:00,31283.92931954,30252.31151049,30364.93622329,2473.18172330437
1687795200000,30097.26170347,2023-06-26 16:00:00,31006.83441078,29650.54822169,30415.48093676,7505.353718937801
1687798800000,30091.61229888,2023-06-26 17:00:00,30589.89836819,29639.88478008,29718.42131381,5879.302478906415
1687802400000,30224.93409097,2023-06-26 18:00:00,30610.79150283,29781.64603396,30078.59306329,3151.384165956072
1687806000000,30294.60221554,2023-06-26 19:00:00,30445.83415438,29584.27207555,30209.74868707,3312.299496789225
1687809600000,30190.33914914,2023-06-26 20:00:00,30798.65557293,30073.27167349,30246.89941084,1819.125656459576
1687813200000,30210.32920172,2023-06-26 21:00:00,30733.40224213,29971.75724238,30056.86369715,1466.6727833357977
1687816800000,30236.01794251,2023-06-26 22:00:00,30702.57724909,30074.76687764,30132.84153399,1423.04739833655
1687820400000,30270.48655243,2023-06-26 23:00:00,31014.79250927,29568.32802155,30225.42992253,1053.146740742808
1687824000000,30977.18307212,2023-06-27 00:00:00,31303.83337925,29305.14858565,29903.58087917,1855.275533473413
1687827600000,30469.18965778,2023-06-27 01:00:00,31199.32336897,29753.60200073,29936.84357904,1489.488752563129
1687831200000,30478.85879421,2023-06-27 02:00:00,31156.98321588,29931.41442088,30358.84740522,2231.7020529621486
1687834800000,30442.14361135,2023-06-27 03:00:00,31518.97466447,30011.37128915,30392.16391304,2090.5173230150094
1687838400000,30762.8866642,2023-06-27 04:00:00,31501.78602207,29701.42035228,30376.02890731,1308.0865984975744
1687842000000,30369.24964652,2023-06-27 05:00:00,31067.57355014,29368.8532704,30269.02177005,1662.4409781653767
1687845600000,30365.87663524,2023-06-27 06:00:00,30874.36443971,29811.57274854,30313.77590562,1325.1123025689687
1687849200000,30415.04224733,2023-06-27 07:00:00,31198.78909058,30259.69898333,30269.71389905,2293.863152726516
1687852800000,30387.695051,2023-06-27 08:00:00,31293.92727842,30125.73199481,30384.01221684,1500.4108888647086
1687856400000,30386.31968765,2023-06-27 09:00:00,31372.92431603,30182.04072284,30293.73310402,1370.0673218684417
1687860000000,31551.46892193,2023-06-27 10:00:00,31551.5282133,30362.66904801,30363.68096706,6938.062847153981
1687863600000,30915.80017159,2023-06-27 11:00:00,31192.33537006,30020.77404102,30549.86695141,3552.431555457422
1687867200000,30727.23637974,2023-06-27 12:00:00,31147.65199018,30436.92098648,30716.21542019,3751.77436153868
1687870800000,30878.09284075,2023-06-27 13:00:00,31330.17902354,30521.86265327,30714.19195068,2981.243606404792
1687874400000,30776.6828749,2023-06-27 14:00:00,31588.62857339,30515.25599478,30607.44764571,10008.053391387784
1687878000000,30525.80238084,2023-06-27 15:00:00,31551.49184983,30387.07096407,30811.55670662,6559.523287327249
1687881600000,30755.83992726,2023-06-27 16:00:00,31298.17405167,30428.80120772,30508.22298947,4738.96599645216
1687885200000,30768.54602462,2023-06-27 17:00:00,31355.54873925,30082.87967189,30680.39063859,3907.5698917589593
1687888800000,30791.01460769,2023-06-27 18:00:00,31618.89495925,30000.15866977,30709.54989335,2123.9148759714544
1687892400000,30672.70147978,2023-06-27 19:00:00,31101.97485664,30464.71509542,30687.38579674,2492.15364826169
1687896000000,30662.19082848,2023-06-27 20:00:00,31156.33426089,30158.1074582,30605.76735369,2477.784672515681
1687899600000,30748.00693069,2023-06-27 21:00:00,31649.36395627,29993.80852297,30650.36674531,3179.5001639993147
1687903200000,30611.02338425,2023-06-27 22:00:00,31701.23278447,29772.57417912,30706.20414265,1362.379835169094
1687906800000,30772.220058,2023-06-27 23:00:00,31451.485889,30168.29561685,30582.05338064,1211.7930190248778
1687910400000,30698.68766986,2023-06-28 00:00:00,31635.72036387,30282.88187252,30691.98617601,2894.8187772325887
1687914000000,31309.55486905,2023-06-28 01:00:00,31422.36826146,29426.77889656,30515.23335414,1640.72835813819
1687917600000,30456.00713102,2023-06-28 02:00:00,31701.91880876,29772.61487398,30482.74648817,2184.2621690212977
1687921200000,30526.19497014,2023-06-28 03:00:00,31354.51591427,29514.73139764,30420.65794102,1391.285420985217
1687924800000,30537.15600407,2023-06-28 04:00:00,31502.43282652,29459.85034868,30322.15285998,1200.2609204749504
1687928400000,30704.11080627,2023-06-28 05:00:00,31436.73237709,29980.6484479,30433.42719808,1259.06694778548
1687932000000,30387.15087216,2023-06-28 06:00:00,31409.38593843,29589.20832979,30359.86175566,1479.9010873075051
1687935600000,30186.56156481,2023-06-28 07:00:00,31221.76398486,30134.1378542,30375.15544065,5601.9408863809385
1687939200000,30334.4454426,2023-06-28 08:00:00,30738.550529,29782.11842773,30154.05503412,2455.4041710961897
1687942800000,30502.06980968,2023-06-28 09:00:00,30816.27174413,29609.32553749,30274.43353,2024.9957000486368
1687946400000,30338.29648664,2023-06-28 10:00:00,31016.95789904,29798.20507173,30297.65795503,1300.4417184015813
1687950000000,30357.5989489,2023-06-28 11:00:00,30851.36254312,30180.461629,30335.60590733,1381.480207634998
1687953600000,30148.04892959,2023-06-28 12:00:00,30548.32871238,30027.55899267,30298.99390037,5851.657735182289
1687957200000,30203.76424859,2023-06-28 13:00:00,30445.59629025,29936.89871151,30096.54192005,4525.43543166028
1687960800000,30318.03182365,2023-06-28 14:00:00,30558.86985714,29989.79768075,30201.78963174,5206.573453282232
1687964400000,30793.7506704,2023-06-28 15:00:00,31157.68719657,30162.49297979,30303.78146613,2851.797371878719
1687968000000,30287.94924539,2023-06-28 16:00:00,31065.18910654,29870.22699457,30406.91538756,2871.550868958165
1687971600000,30310.35425081,2023-06-28 17:00:00,30871.59764891,30044.55261637,30254.11153199,4100.2030047981925
1687975200000,30250.55829234,2023-06-28 18:00:00,30658.18296842,29789.49005986,30154.4248685,1558.9008089135662
1687978800000,30132.84528554,2023-06-28 19:00:00,30497.42055387,29837.47054227,30187.70925001,7769.630119782829
1687982400000,30110.97712442,2023-06-28 20:00:00,30232.71850819,29769.4170475,30065.69899747,2749.1180805660274
1687986000000,30211.05640499,2023-06-28 21:00:00,30646.03976395,29694.31410202,30104.13146978,1600.958710788302
1687989600000,30116.15564289,2023-06-28 22:00:00,30536.36607696,29625.0526632,29942.04585906,1354.987995826942
1687993200000,30642.3702591,2023-06-28 23:00:00,30679.56310704,29456.83124319,29906.32372097,1250.9867252088006
1687996800000,30081.53788506,2023-06-29 00:00:00,30784.42304747,29615.69571977,30052.52141081,1721.29994135236
1688000400000,30200.24920911,2023-06-29 01:00:00,30832.72587707,29704.47805728,30077.36389007,1631.2391898157657
1688004000000,30547.10846511,2023-06-29 02:00:00,30632.08484762,29871.28163903,30151.67841871,980.7905516288916
1688007600000,30639.47703214,2023-06-29 03:00:00,30654.00592022,29863.46976713,29863.48163762,939.644641768518
1688011200000,30248.45702835,2023-06-29 04:00:00,30923.41225532,29938.25200848,30164.61406186,1184.3951554555172
1688014800000,30197.61065372,2023-06-29 05:00:00,30863.04971643,29786.93325052,30212.82562038,1059.8191612154396
1688018400000,30240.89634297,2023-06-29 06:00:00,30882.4457222,29887.52243507,30180.68606635,840.6043926858182
1688022000000,30396.75123872,2023-06-29 07:00:00,31221.6566904,29446.4297931,30211.56674784,2639.144182205148
1688025600000,30401.86821877,2023-06-29 08:00:00,31311.60793583,30173.94854485,30334.80599209,1933.5254901560663
1688029200000,30881.98809955,2023-06-29 09:00:00,31339.75166617,29993.65003667,30380.97921268,2357.363525567189
1688032800000,30705.29874548,2023-06-29 10:00:00,31214.01190095,30320.88353441,30422.09219836,6707.814473561161
1688036400000,31255.29731451,2023-06-29 11:00:00,31477.60046722,29992.02766425,30702.52346892,4215.265689053255
