start_time,datetime,outflow_mean,outflow_mean_ma7,outflow_top10,outflow_total
1663210800000,2022-09-15 03:00:00,8.38095278,5.64045318,190.79604276,217.90477233
1663214400000,2022-09-15 04:00:00,4.55509915,5.24606054,198.49580844,268.75084995
1663218000000,2022-09-15 05:00:00,13.00016831,6.61104685,326.03055506,429.00555431
1663221600000,2022-09-15 06:00:00,6.14815598,6.5619866,361.38421817,405.77829475
1663225200000,2022-09-15 07:00:00,17.68544885,8.75648871,366.6116194,512.87801675
1663228800000,2022-09-15 08:00:00,8.66733235,9.42959262,564.96531179,589.37859999
1663232400000,2022-09-15 09:00:00,7.9681726,9.48647572,245.29923292,318.72690408
1663236000000,2022-09-15 10:00:00,8.54113759,9.50935926,212.83488479,307.48095327
1663239600000,2022-09-15 11:00:00,31.57569934,13.369445,1676.59331668,1926.11765975
1663243200000,2022-09-15 12:00:00,5.44668561,12.29037605,385.07309088,435.73484899
1663246800000,2022-09-15 13:00:00,12.62088296,13.21505133,267.90985788,366.00560579
1663250400000,2022-09-15 14:00:00,9.48713608,12.04386379,557.37882849,721.02234224
1663254000000,2022-09-15 15:00:00,46.04688554,17.38379996,1300.05936071,1473.50033718
1663257600000,2022-09-15 16:00:00,3.63895751,16.76534066,344.81446545,389.36845408
1663261200000,2022-09-15 17:00:00,13.61581132,17.49029405,347.56695236,381.24271689
1663264800000,2022-09-15 18:00:00,8.84942715,14.24368374,686.72447675,769.90016197
1663268400000,2022-09-15 19:00:00,6.18095398,14.34857922,134.71546897,179.24766548
1663272000000,2022-09-15 20:00:00,4.2592322,13.15405768,258.50481565,302.40548627
1663275600000,2022-09-15 21:00:00,11.51787624,13.44416342,419.3306829,449.19717343
1663279200000,2022-09-15 22:00:00,2.39130971,7.20765259,163.33762224,191.3047764
1663282800000,2022-09-15 23:00:00,12.88121427,8.52797498,348.79269224,386.43642824
1663286400000,2022-09-16 00:00:00,1.50012665,6.79716289,84.56384108,117.00987897
1663290000000,2022-09-16 01:00:00,22.09432323,8.6892909,517.22549967,530.26375753
1663293600000,2022-09-16 02:00:00,3.73222774,8.33947286,217.91686136,231.39811969
1663297200000,2022-09-16 03:00:00,12.26009773,9.48245365,285.733801,318.76254107
1663300800000,2022-09-16 04:00:00,3.26818994,8.30392704,150.29359946,196.09139647
1663304400000,2022-09-16 05:00:00,16.89319939,10.37562556,462.00240867,523.68918101
1663308000000,2022-09-16 06:00:00,9.11690054,9.83786646,711.41346155,738.46894397
1663311600000,2022-09-16 07:00:00,5.76261323,10.44679311,149.96991946,201.69146293
1663315200000,2022-09-16 08:00:00,3.79039277,7.83194591,198.47823941,208.47160221
1663318800000,2022-09-16 09:00:00,20.38990395,10.21161394,828.313157,958.32548552
1663322400000,2022-09-16 10:00:00,4.91508071,9.16232579,247.10686906,294.90484278
1663326000000,2022-09-16 11:00:00,9.77541489,10.09192935,241.06211444,303.03786153
1663329600000,2022-09-16 12:00:00,4.69624038,8.34950664,384.94933339,460.23155686
1663333200000,2022-09-16 13:00:00,9.97061248,8.47146549,212.9316659,289.14776185
1663336800000,2022-09-16 14:00:00,12.70920656,9.46383596,918.01276226,1029.44573116
1663340400000,2022-09-16 15:00:00,14.32489269,10.96876452,386.23669232,401.09699529
1663344000000,2022-09-16 16:00:00,7.29969389,9.09873451,462.31327509,562.07642985
1663347600000,2022-09-16 17:00:00,9.67900641,9.77929533,282.61299508,348.44423077
1663351200000,2022-09-16 18:00:00,11.05645478,9.96230103,375.54689508,442.2581914
1663354800000,2022-09-16 19:00:00,6.18461333,10.17492573,129.264488,129.87688003
1663358400000,2022-09-16 20:00:00,5.11594164,9.48140133,170.49929994,204.63766566
1663362000000,2022-09-16 21:00:00,5.156786,8.40248411,148.35940925,180.48750993
1663365600000,2022-09-16 22:00:00,1.57376806,6.58089487,75.5266478,105.44246004
1663369200000,2022-09-16 23:00:00,1.70788603,5.78206518,201.82703766,216.90152575
1663372800000,2022-09-17 00:00:00,0.44975542,4.46360075,48.09525958,54.87016161
1663376400000,2022-09-17 01:00:00,8.30571911,4.07063851,300.39962577,315.61732611
1663380000000,2022-09-17 02:00:00,3.06473054,3.62494097,325.77599109,330.99089814
1663383600000,2022-09-17 03:00:00,3.63131493,3.41285144,96.77461234,108.93944788
1663387200000,2022-09-17 04:00:00,1.10139517,2.83350989,49.72048692,58.37394411
1663390800000,2022-09-17 05:00:00,4.9437847,3.31494084,150.44723018,163.14489519
1663394400000,2022-09-17 06:00:00,1.39545025,3.27030716,51.72953241,73.95886327
1663398000000,2022-09-17 07:00:00,3.65612172,3.72835949,89.18826329,102.37140825
1663401600000,2022-09-17 08:00:00,1.85971911,2.80750235,87.73955472,111.58314651
1663405200000,2022-09-17 09:00:00,7.46519684,3.43614039,233.96282823,261.2818893
1663408800000,2022-09-17 10:00:00,0.96809547,3.05568047,53.63508048,62.92620537
1663412400000,2022-09-17 11:00:00,11.72412089,4.57321271,484.56715781,539.309561
1663416000000,2022-09-17 12:00:00,4.1498374,4.45979167,153.99981928,174.293171
1663419600000,2022-09-17 13:00:00,15.68615346,6.5013207,464.32341107,517.64306406
1663423200000,2022-09-17 14:00:00,3.52057582,6.481957,262.04808459,306.29009619
1663426800000,2022-09-17 15:00:00,5.00635847,6.93147691,94.73296056,105.13352789
1663430400000,2022-09-17 16:00:00,8.47189514,7.07529095,601.35694501,669.27971579
1663434000000,2022-09-17 17:00:00,40.22642251,12.68362338,1093.7519963,1126.33983038
1663437600000,2022-09-17 18:00:00,1.52413662,11.22648277,89.55539828,108.21370027
1663441200000,2022-09-17 19:00:00,1.63484691,10.86719842,11.44392834,11.44392834
1663444800000,2022-09-17 20:00:00,2.87708289,9.03733119,199.04062232,241.67496293
1663448400000,2022-09-17 21:00:00,10.77348451,10.07346101,361.65859801,377.0719577
1663452000000,2022-09-17 22:00:00,3.08574259,9.79908731,190.48018016,203.65901126
1663455600000,2022-09-17 23:00:00,12.13415699,10.32226757,736.32887863,740.18357612
1663459200000,2022-09-18 00:00:00,2.4926871,4.93173394,118.94305317,124.63435502
1663462800000,2022-09-18 01:00:00,1.28159362,4.89708494,31.34679281,37.16621512
1663466400000,2022-09-18 02:00:00,4.02385484,5.23837179,176.82594429,189.1211774
1663470000000,2022-09-18 03:00:00,1.53186581,5.04619792,39.70213157,47.48784019
1663473600000,2022-09-18 04:00:00,0.89332445,3.63474649,33.1896046,36.62630243
1663477200000,2022-09-18 05:00:00,2.74373277,3.58588794,85.52482139,93.28691413
1663480800000,2022-09-18 06:00:00,1.74377111,2.1015471,66.19394392,76.72592871
1663484400000,2022-09-18 07:00:00,14.54942953,3.82393888,407.09802125,421.93345649
1663488000000,2022-09-18 08:00:00,1.53153167,3.85964431,86.92653034,98.01802666
1663491600000,2022-09-18 09:00:00,2.63159354,3.66074984,54.51441181,65.78983838
1663495200000,2022-09-18 10:00:00,4.91401296,4.14391372,226.03963706,265.35669975
1663498800000,2022-09-18 11:00:00,3.75374473,4.55254519,101.62066196,127.62732096
1663502400000,2022-09-18 12:00:00,4.25601044,4.76858485,250.59074958,268.12865752
1663506000000,2022-09-18 13:00:00,7.43743677,5.58196566,194.2357558,215.68566631
1663509600000,2022-09-18 14:00:00,1.89295005,3.77389717,101.74084633,117.36290288
1663513200000,2022-09-18 15:00:00,2.93785074,3.97479989,77.62000012,123.38973088
1663516800000,2022-09-18 16:00:00,2.26566346,3.92252416,177.85441392,203.90971127
1663520400000,2022-09-18 17:00:00,4.38639644,3.84715038,124.59849063,157.91027188
1663524000000,2022-09-18 18:00:00,1.70843722,3.55496359,91.9158512,111.04841928
1663527600000,2022-09-18 19:00:00,6.35590475,3.85494849,181.96200357,209.74485662
1663531200000,2022-09-18 20:00:00,1.90292527,3.06430399,74.84911768,97.04918896
1663534800000,2022-09-18 21:00:00,2.80973585,3.19527339,62.06040486,78.67260393
1663538400000,2022-09-18 22:00:00,0.61786878,2.8638474,38.00028014,43.25081438
1663542000000,2022-09-18 23:00:00,10.84682267,4.08972728,406.43522946,423.02608419
1663545600000,2022-09-19 00:00:00,3.49486641,3.96236585,144.97493724,160.76385473
1663549200000,2022-09-19 01:00:00,5.87452468,4.5575212,156.11073103,170.3612158
1663552800000,2022-09-19 02:00:00,21.20223292,6.67842523,1125.93829272,1293.33620806
1663556400000,2022-09-19 03:00:00,10.05799473,7.84343515,251.87825836,311.79783655
1663560000000,2022-09-19 04:00:00,24.44145339,10.93368051,1708.6501554,1808.66755072
1663563600000,2022-09-19 05:00:00,20.18410681,13.72885737,538.62742771,605.52320426
1663567200000,2022-09-19 06:00:00,19.28918426,14.93490903,992.13796378,1350.24289796
1663570800000,2022-09-19 07:00:00,57.36704097,22.63093397,1175.56325243,1434.17602431
1663574400000,2022-09-19 08:00:00,11.30009338,23.40601521,764.84740729,1005.70831126
1663578000000,2022-09-19 09:00:00,33.63918965,25.18272331,668.03263189,773.70136195
1663581600000,2022-09-19 10:00:00,10.62670472,25.2639676,500.26562108,669.48239746
1663585200000,2022-09-19 11:00:00,30.99756878,26.20055551,854.86673788,960.92463211
1663588800000,2022-09-19 12:00:00,16.90040846,25.73145575,785.22878277,946.42287382
1663592400000,2022-09-19 13:00:00,13.8658188,24.95668925,327.77383998,402.10874531
1663596000000,2022-09-19 14:00:00,8.26257968,17.94176621,478.50506834,553.59283886
1663599600000,2022-09-19 15:00:00,29.116292,20.48693744,658.97070273,727.90730002
1663603200000,2022-09-19 16:00:00,6.06053962,16.54713029,505.5950584,587.87234359
1663606800000,2022-09-19 17:00:00,13.28452204,16.92681848,316.81994831,358.682095
1663610400000,2022-09-19 18:00:00,9.33830855,13.83263845,750.05223646,821.77115261
1663614000000,2022-09-19 19:00:00,28.39132306,15.47419768,914.92032308,965.30498405
1663617600000,2022-09-19 20:00:00,2.78142834,13.89071333,153.9892205,169.66712895
1663621200000,2022-09-19 21:00:00,0.0,12.7103448,0.0,0.0
1663624800000,2022-09-19 22:00:00,3.8666078,9.10324706,259.69983704,336.39487875
1663628400000,2022-09-19 23:00:00,6.88513401,9.22104626,217.58058045,234.09455639
1663632000000,2022-09-20 00:00:00,1.45049594,7.5304711,119.842477,137.79711404
1663635600000,2022-09-20 01:00:00,3.55938833,6.70491107,127.98749684,138.81614471
1663639200000,2022-09-20 02:00:00,0.66547721,2.74407595,24.58181808,24.62265682
1663642800000,2022-09-20 03:00:00,7.79635898,3.46049461,314.25233623,358.6325131
1663646400000,2022-09-20 04:00:00,6.41790219,4.37733778,295.29780288,314.47720711
1663650000000,2022-09-20 05:00:00,3.67800531,4.35039457,91.75203312,128.73018601
1663653600000,2022-09-20 06:00:00,105.09656925,18.3805996,4069.10217336,4098.76620072
1663657200000,2022-09-20 07:00:00,8.92118611,19.44784105,192.07455849,214.10846663
1663660800000,2022-09-20 08:00:00,5.7063126,19.75454452,247.73751344,308.14088032
1663664400000,2022-09-20 09:00:00,11.18950498,21.25797706,297.89667948,380.44316926
1663668000000,2022-09-20 10:00:00,1.61268832,20.37459554,125.53064218,183.84646804
1663671600000,2022-09-20 11:00:00,6.9579527,20.45174561,126.92175886,153.07495949
1663675200000,2022-09-20 12:00:00,11.91983056,21.62914922,459.13331112,548.3122059
1663678800000,2022-09-20 13:00:00,14.02696223,8.61920536,321.6216683,434.835829
1663682400000,2022-09-20 14:00:00,5.17269134,8.0837061,312.38124836,434.50607283
1663686000000,2022-09-20 15:00:00,10.14778482,8.71820214,552.3473266,608.8670893
1663689600000,2022-09-20 16:00:00,12.50695336,8.90640905,634.78832332,775.43110838
1663693200000,2022-09-20 17:00:00,13.38919259,10.5887668,390.30070561,441.84335555
1663696800000,2022-09-20 18:00:00,3.31663766,10.06857894,211.37071585,255.38110019
1663700400000,2022-09-20 19:00:00,13.10694771,10.2381671,396.08522953,432.52927428
1663704000000,2022-09-20 20:00:00,3.46493339,8.72930584,269.33430676,315.30893827
1663707600000,2022-09-20 21:00:00,2.82781061,8.39432288,35.48095362,36.76153796
1663711200000,2022-09-20 22:00:00,1.96850712,7.22585463,116.84689756,163.38609067
1663714800000,2022-09-20 23:00:00,6.07799561,6.3074321,189.75264195,237.04182881
1663718400000,2022-09-21 00:00:00,1.58717647,4.6214298,89.1527689,103.16647066
1663722000000,2022-09-21 01:00:00,15.27756254,6.33013335,475.76714615,519.43712648
1663725600000,2022-09-21 02:00:00,1.99316741,4.74245045,92.67155723,107.63103992
1663729200000,2022-09-21 03:00:00,14.39663747,6.30412246,415.76642953,431.89912415
1663732800000,2022-09-21 04:00:00,6.46266372,6.82338719,295.58726179,323.13318608
1663736400000,2022-09-21 05:00:00,4.45651913,7.17881748,120.16807262,138.1520929
1663740000000,2022-09-21 06:00:00,4.20140586,6.91073323,212.49622926,243.68153961
1663743600000,2022-09-21 07:00:00,9.72739226,8.0736212,293.11971031,350.18612142
1663747200000,2022-09-21 08:00:00,5.25462274,6.64177266,272.42966419,320.5319874
1663750800000,2022-09-21 09:00:00,4.93254439,7.06168365,195.48119264,271.2899415
1663754400000,2022-09-21 10:00:00,9.19041514,6.31793761,334.91975983,385.99743608
1663758000000,2022-09-21 11:00:00,16.46281238,7.74653027,421.21140742,477.42155891
1663761600000,2022-09-21 12:00:00,7.48950185,8.17981352,343.43143559,404.4331001
1663765200000,2022-09-21 13:00:00,19.0982392,10.30793257,555.89388603,630.24189351
1663768800000,2022-09-21 14:00:00,17.8421262,11.46718027,640.45739637,731.5271742
1663772400000,2022-09-21 15:00:00,8.4088728,11.91778742,360.01904254,428.85251286
1663776000000,2022-09-21 16:00:00,9.59804199,12.58428708,768.68361651,796.63748497
1663779600000,2022-09-21 17:00:00,9.72812871,12.6611033,337.90776645,398.8532772
1663783200000,2022-09-21 18:00:00,3.428138,10.79900696,317.83570523,390.80773161
1663786800000,2022-09-21 19:00:00,68.84508271,19.56408994,2070.22925202,2134.19756405
1663790400000,2022-09-21 20:00:00,6.35663394,17.74386062,362.11789952,464.03427757
1663794000000,2022-09-21 21:00:00,34.43735108,20.11460703,1298.55977709,1515.24344765
1663797600000,2022-09-21 22:00:00,19.34712894,21.67721505,1029.27045404,1160.82773615
1663801200000,2022-09-21 23:00:00,8.95071002,21.58473906,222.63298634,268.52130052
1663804800000,2022-09-22 00:00:00,6.0295963,21.05637728,339.31107233,391.92375938
1663808400000,2022-09-22 01:00:00,9.2095237,21.88228953,346.95943044,405.21904291
1663812000000,2022-09-22 02:00:00,6.61799932,12.99270619,293.1055003,317.66396726
1663815600000,2022-09-22 03:00:00,11.65810428,13.75005909,298.00097126,443.00796282
1663819200000,2022-09-22 04:00:00,4.75190836,9.50928156,248.12025512,270.85877628
1663822800000,2022-09-22 05:00:00,5.76314932,7.56871304,131.96299119,161.36818094
1663826400000,2022-09-22 06:00:00,3.78876143,6.83129182,141.10954589,181.86054887
1663830000000,2022-09-22 07:00:00,8.58691324,7.19662281,379.14352335,437.9325752
1663833600000,2022-09-22 08:00:00,17.55341772,8.38860767,387.15415642,473.94227851
1663837200000,2022-09-22 09:00:00,21.37914255,10.49734241,461.70388776,491.72027864
1663840800000,2022-09-22 10:00:00,6.13734598,9.70866266,467.68754967,527.81175422
1663844400000,2022-09-22 11:00:00,8.36953546,10.22546653,210.85392272,292.93374113
1663848000000,2022-09-22 12:00:00,4.1555866,9.99581471,303.85613951,340.75810142
1663851600000,2022-09-22 13:00:00,7.08962289,10.46736635,171.42482209,262.31604698
1663855200000,2022-09-22 14:00:00,7.81028578,10.35641957,491.31197915,593.58171905
1663858800000,2022-09-22 15:00:00,3.53789966,8.3542027,61.48238284,91.98539124
1663862400000,2022-09-22 16:00:00,7.54146089,6.37739104,357.2077989,437.40473138
1663866000000,2022-09-22 17:00:00,18.76114869,8.18079142,512.95750517,544.07331189
1663869600000,2022-09-22 18:00:00,2.67082914,7.36669052,198.26407858,237.70379336
1663873200000,2022-09-22 19:00:00,4.24897628,7.3800319,84.05817321,97.72645452
1663876800000,2022-09-22 20:00:00,4.76144398,7.04743492,296.29676427,347.58541073
1663880400000,2022-09-22 21:00:00,2.05920074,6.22585134,45.62100532,47.36161703
1663884000000,2022-09-22 22:00:00,3.09408068,6.16244863,194.53745326,247.52645466
1663887600000,2022-09-22 23:00:00,3.79149527,5.62673925,113.67453567,132.70233428
1663891200000,2022-09-23 00:00:00,1.63102673,3.17957897,97.92435635,110.90981786
1663894800000,2022-09-23 01:00:00,12.16999494,4.53660266,204.28719117,206.88991399
1663898400000,2022-09-23 02:00:00,2.81231676,4.33136559,196.87458806,219.36070703
1663902000000,2022-09-23 03:00:00,23.8643536,7.06035267,732.97034261,763.6593151
1663905600000,2022-09-23 04:00:00,2.99084047,7.19344406,177.50993112,191.41379029
1663909200000,2022-09-23 05:00:00,16.14924943,9.05846817,355.57516526,371.43273679
1663912800000,2022-09-23 06:00:00,4.8247,9.20606885,274.72997738,337.72900006
1663916400000,2022-09-23 07:00:00,9.88604225,10.38535678,252.55255309,306.46730982
1663920000000,2022-09-23 08:00:00,9.48023222,10.00110496,348.05605137,426.61044969
1663923600000,2022-09-23 09:00:00,5.65664087,10.40743698,332.97233376,424.24806542
1663927200000,2022-09-23 10:00:00,5.48707664,7.7821117,329.47539804,373.12121124
1663930800000,2022-09-23 11:00:00,22.67566277,10.59422917,570.6459837,634.91855748
1663934400000,2022-09-23 12:00:00,13.41987676,10.20431879,597.41763936,644.15408437
1663938000000,2022-09-23 13:00:00,9.21985546,10.83219814,206.21018872,258.15595289
1663941600000,2022-09-23 14:00:00,9.84761325,10.82670828,687.60559698,905.98041915
1663945200000,2022-09-23 15:00:00,17.26216472,11.93841292,346.21403796,397.02978851
1663948800000,2022-09-23 16:00:00,13.04949632,12.99453513,837.04533951,1043.95970575
1663952400000,2022-09-23 17:00:00,15.89793845,14.4818011,203.82827026,206.67319987
1663956000000,2022-09-23 18:00:00,4.39107866,11.86971766,321.80791075,373.24168639
1663959600000,2022-09-23 19:00:00,10.92832625,11.51378187,324.73641598,437.13304993
1663963200000,2022-09-23 20:00:00,9.39449538,11.53873043,613.94444579,667.00917201
1663966800000,2022-09-23 21:00:00,10.29443032,11.60256144,216.77626124,226.47746708
1663970400000,2022-09-23 22:00:00,2.23620309,9.4559955,220.53485589,239.27373026
1663974000000,2022-09-23 23:00:00,10.71864718,9.12301705,390.2462043,428.74588732
1663977600000,2022-09-24 00:00:00,1.50285619,7.06657672,78.92934038,90.17137127
1663981200000,2022-09-24 01:00:00,3.431617,6.92951077,74.53833565,78.92719097
1663984800000,2022-09-24 02:00:00,1.98151299,5.65139459,110.84001214,122.85380532
1663988400000,2022-09-24 03:00:00,1.26922671,4.49064193,25.58523073,31.73066765
1663992000000,2022-09-24 04:00:00,4.85264527,3.71324406,187.92345906,194.10581096
1663995600000,2022-09-24 05:00:00,1.97784313,3.6763355,49.87768243,65.26882326
1663999200000,2022-09-24 06:00:00,1.97909432,2.42782794,102.92411029,118.74565914
1664002800000,2022-09-24 07:00:00,2.49467394,2.56951619,57.56431474,69.85087039
1664006400000,2022-09-24 08:00:00,5.53993877,2.87070502,348.24329492,365.6359585
1664010000000,2022-09-24 09:00:00,3.46155014,3.0821389,73.65191162,86.53875346
1664013600000,2022-09-24 10:00:00,1.67124483,3.13957006,66.61525259,98.60344477
1664017200000,2022-09-24 11:00:00,8.04287066,3.59531654,208.29329471,233.24324905
1664020800000,2022-09-24 12:00:00,3.20282923,3.77031456,223.76052298,243.41502152
1664024400000,2022-09-24 13:00:00,5.42136897,4.26206808,143.5275234,184.32654502
1664028000000,2022-09-24 14:00:00,2.58553842,4.27504872,161.61379972,178.40215115
1664031600000,2022-09-24 15:00:00,5.66061063,4.29228755,170.89749348,198.12137198
1664035200000,2022-09-24 16:00:00,1.54806073,4.01893192,82.9243314,111.46037249
1664038800000,2022-09-24 17:00:00,8.55169004,5.00185267,235.90297588,256.55070107
1664042400000,2022-09-24 18:00:00,2.25000192,4.17429999,105.60387766,121.50010368
1664046000000,2022-09-24 19:00:00,2.53547607,4.07896383,53.36168744,68.45785392
1664049600000,2022-09-24 20:00:00,1.98099576,3.58748194,71.60194778,83.20182192
1664053200000,2022-09-24 21:00:00,1.97528086,3.50030229,95.6856058,112.59100894
1664056800000,2022-09-24 22:00:00,4.52400692,3.33793033,261.53304236,271.4404153
1664060400000,2022-09-24 23:00:00,5.34740271,3.88069347,146.14235408,155.07467855
1664064000000,2022-09-25 00:00:00,2.2401311,2.97904219,104.77040185,116.48681727
1664067600000,2022-09-25 01:00:00,1.16733119,2.82437494,27.2429484,33.85260449
1664071200000,2022-09-25 02:00:00,0.40270088,2.51969277,18.27585714,21.74584761
1664074800000,2022-09-25 03:00:00,1.08808008,2.39213339,35.95959177,43.52320303
1664078400000,2022-09-25 04:00:00,3.6461681,2.63083157,109.04719972,109.38504314
1664082000000,2022-09-25 05:00:00,1.02217135,2.13056934,28.68494142,40.88685396
1664085600000,2022-09-25 06:00:00,6.09348797,2.23715295,335.5334341,347.32881447
1664089200000,2022-09-25 07:00:00,8.45235763,3.12461389,203.52872805,211.30894079
1664092800000,2022-09-25 08:00:00,8.15421917,4.12274074,335.28916347,358.78564331
1664096400000,2022-09-25 09:00:00,4.61752487,4.72485845,117.51827232,133.90822125
1664100000000,2022-09-25 10:00:00,2.06031555,4.86374923,121.62119081,148.34271957
1664103600000,2022-09-25 11:00:00,18.85931922,7.03705654,496.25392509,509.201619
1664107200000,2022-09-25 12:00:00,1.92805498,7.16646848,131.21270418,150.38828806
1664110800000,2022-09-25 13:00:00,3.97408106,6.86369607,90.00854673,115.24835064
1664114400000,2022-09-25 14:00:00,1.7765751,5.91001285,166.30010362,198.97641075
1664118000000,2022-09-25 15:00:00,9.90054329,6.15948772,59.40325973,59.40325973
1664121600000,2022-09-25 16:00:00,4.45597557,6.13640925,268.08189664,343.11011851
1664125200000,2022-09-25 17:00:00,3.83549916,6.39000691,48.53476366,49.86148911
1664128800000,2022-09-25 18:00:00,0.96970986,3.83434843,43.78420012,78.54649879
1664132400000,2022-09-25 19:00:00,4.4598785,4.19603751,118.44809064,133.79635511
1664136000000,2022-09-25 20:00:00,4.32120632,4.24562683,260.98841927,285.1996169
1664139600000,2022-09-25 21:00:00,8.28516519,5.17542541,224.33364549,240.26979064
1664143200000,2022-09-25 22:00:00,2.70449036,4.14741785,120.69899892,132.52002777
1664146800000,2022-09-25 23:00:00,1.77355937,3.76421554,48.73897878,56.75389976
1664150400000,2022-09-26 00:00:00,1.75497976,3.46699848,68.86182146,75.46412956
1664154000000,2022-09-26 01:00:00,22.79050506,6.58425494,668.22296419,683.71515169
1664157600000,2022-09-26 02:00:00,7.96673387,7.08523428,298.01834091,310.70262112
1664161200000,2022-09-26 03:00:00,5.48934,7.25211052,162.73142355,192.12689984
1664164800000,2022-09-26 04:00:00,2.20286733,6.38321082,120.47533823,136.57777437
1664168400000,2022-09-26 05:00:00,3.11455563,6.44179157,81.74676698,99.66578024
1664172000000,2022-09-26 06:00:00,5.49488575,6.97340963,126.41699477,148.36191521
1664175600000,2022-09-26 07:00:00,19.55294826,9.51597656,600.86156508,664.8002407
1664179200000,2022-09-26 08:00:00,2.85617673,6.66821537,243.7150258,302.75473375
1664182800000,2022-09-26 09:00:00,19.94301997,8.37911338,581.7352184,638.17663903
1664186400000,2022-09-26 10:00:00,2.98834071,8.02182777,305.87659926,382.50761093
1664190000000,2022-09-26 11:00:00,20.68890728,10.66269062,423.71096212,455.15596027
1664193600000,2022-09-26 12:00:00,10.41772338,11.7060003,481.04140488,593.81023252
1664197200000,2022-09-26 13:00:00,9.50511282,12.27888988,216.4023307,256.6380462
1664200800000,2022-09-26 14:00:00,8.82111769,10.74577123,925.9212191,996.78629912
1664204400000,2022-09-26 15:00:00,16.20303923,12.65246587,537.17248763,648.12156903
1664208000000,2022-09-26 16:00:00,17.36807716,12.2846169,224.5720721,225.78500306
1664211600000,2022-09-26 17:00:00,5.22936305,12.60476294,319.01517353,434.03713328
1664215200000,2022-09-26 18:00:00,12.93151563,11.49656414,859.4543725,918.13760977
1664218800000,2022-09-26 19:00:00,14.28614571,12.0491959,377.91397086,414.29822566
1664222400000,2022-09-26 20:00:00,6.69711229,11.64805297,401.18798459,421.91807432
1664226000000,2022-09-26 21:00:00,2.93995458,10.80788681,90.22039152,114.65822845
1664229600000,2022-09-26 22:00:00,1.03831866,8.64149815,56.79323622,71.64398774
1664233200000,2022-09-26 23:00:00,5.82550933,6.99255989,148.56263649,157.28875179
1664236800000,2022-09-27 00:00:00,11.37301826,7.87022492,539.29363135,591.39694937
1664240400000,2022-09-27 01:00:00,18.68115457,8.69160191,530.77505229,560.43463714
1664244000000,2022-09-27 02:00:00,4.7970293,7.33601386,266.69893995,287.82175789
1664247600000,2022-09-27 03:00:00,8.82901842,7.64057187,317.75463705,361.98975521
1664251200000,2022-09-27 04:00:00,7.21269096,8.25096279,607.40402658,613.07873157
1664254800000,2022-09-27 05:00:00,4.69468644,8.77330104,185.51933227,239.42900852
1664258400000,2022-09-27 06:00:00,11.86707412,9.63638172,674.0909347,712.02444743
1664262000000,2022-09-27 07:00:00,8.91286163,9.28493078,126.75533339,133.69292451
1664265600000,2022-09-27 08:00:00,7.14309947,7.63663719,251.27959156,350.01187389
1664269200000,2022-09-27 09:00:00,6.37221958,7.86166437,127.1940274,165.67770905
1664272800000,2022-09-27 10:00:00,1.27125253,6.78198353,126.93888656,161.44907117
1664276400000,2022-09-27 11:00:00,13.1653615,7.63236504,327.02617397,355.46476038
1664280000000,2022-09-27 12:00:00,14.5070841,9.03413613,971.30741687,1102.53839131
1664283600000,2022-09-27 13:00:00,11.24746923,8.94562115,171.76238729,179.95950772
1664287200000,2022-09-27 14:00:00,4.52631187,8.31897118,205.88317958,316.84183107
1664290800000,2022-09-27 15:00:00,21.29987573,10.34136779,614.00121955,681.59602332
1664294400000,2022-09-27 16:00:00,8.23795514,10.60790144,579.10561662,757.89187294
1664298000000,2022-09-27 17:00:00,61.68322737,19.23818356,1312.02568857,1418.71422958
1664301600000,2022-09-27 18:00:00,18.71027448,20.03031399,1111.35813804,1365.85003678
1664305200000,2022-09-27 19:00:00,5.05434313,18.67992242,50.54343127,50.54343127
1664308800000,2022-09-27 20:00:00,12.84875903,18.90867811,1112.31127428,1220.63210782
1664312400000,2022-09-27 21:00:00,4.45020686,18.89780596,123.66772277,151.30703331
1664316000000,2022-09-27 22:00:00,7.18980511,16.88208159,555.72312077,596.75382411
1664319600000,2022-09-27 23:00:00,11.05025359,17.28383851,335.67123001,342.55786124
1664323200000,2022-09-28 00:00:00,2.70451796,8.85830859,170.21496038,194.72529284
1664326800000,2022-09-28 01:00:00,10.40189977,7.67139792,338.7744186,353.66459212
1664330400000,2022-09-28 02:00:00,12.51312891,8.73693875,517.86698979,575.60393006
1664334000000,2022-09-28 03:00:00,34.08920193,11.77128773,848.43161247,886.3192502
1664337600000,2022-09-28 04:00:00,7.58553981,12.21919244,480.83396241,538.57332678
1664341200000,2022-09-28 05:00:00,10.64051938,12.71215162,253.40950149,287.29402336
1664344800000,2022-09-28 06:00:00,8.90821102,12.40614554,276.90983129,293.97096379
1664348400000,2022-09-28 07:00:00,15.02096812,14.16563842,483.71009001,585.81775659
1664352000000,2022-09-28 08:00:00,9.04081093,13.97119716,550.63007288,641.89757596
1664355600000,2022-09-28 09:00:00,22.67870563,15.4234224,547.03720571,657.68246333
1664359200000,2022-09-28 10:00:00,27.19010514,14.43783715,761.84143584,897.27346966
1664362800000,2022-09-28 11:00:00,1.47239528,13.56453079,86.83588623,103.06766938
1664366400000,2022-09-28 12:00:00,4.65630176,12.70964255,193.45409299,260.75289842
1664370000000,2022-09-28 13:00:00,27.59257504,15.37883741,913.28387225,1131.2955766
1664373600000,2022-09-28 14:00:00,6.48561884,14.1595018,556.29846798,590.1913141
