start_time,datetime,taker_buy_ratio,taker_buy_sell_ratio,taker_buy_volume,taker_sell_ratio,taker_sell_volume
1705003200000,2024-01-11 20:00:00,0.46998663,0.88674487,599632318.70746,0.53001337,676217406.51765
1705006800000,2024-01-11 21:00:00,0.49400263,0.97629487,237210997.41262,0.50599737,242970647.93769
1705010400000,2024-01-11 22:00:00,0.52770028,1.11729958,134702176.13752,0.47229972,120560482.68491
1705014000000,2024-01-11 23:00:00,0.444899,0.80147396,98072672.94684,0.555101,122365388.97877
1705017600000,2024-01-12 00:00:00,0.48750171,0.95122601,303725978.70016,0.51249829,319299488.36397
1705021200000,2024-01-12 01:00:00,0.46452826,0.86751218,212570209.87533,0.53547174,245034266.81532
1705024800000,2024-01-12 02:00:00,0.5070562,1.02862883,144080330.64731,0.4929438,140070281.9062
1705028400000,2024-01-12 03:00:00,0.49214156,0.96905264,172632796.50861,0.50785844,178145943.49662
1705032000000,2024-01-12 04:00:00,0.46354783,0.86409909,154404905.3659,0.53645217,178688888.55454
1705035600000,2024-01-12 05:00:00,0.58755,1.42453628,163187731.00393,0.41245,114554984.2767
1705039200000,2024-01-12 06:00:00,0.46573595,0.87173366,165007437.96447,0.53426405,189286528.87821
1705042800000,2024-01-12 07:00:00,0.44122282,0.78962213,282838023.26252,0.55877718,358194144.25419
1705046400000,2024-01-12 08:00:00,0.47101221,0.89040279,222531269.05499,0.52898779,249922024.98389
1705050000000,2024-01-12 09:00:00,0.51093988,1.04473841,427225024.78343,0.48906012,408930142.34384
1705053600000,2024-01-12 10:00:00,0.54024358,1.17506478,200368504.39608,0.45975642,170516986.0927
1705057200000,2024-01-12 11:00:00,0.47945781,0.92107388,243531518.33673,0.52054219,264399549.28076
1705060800000,2024-01-12 12:00:00,0.48135006,0.92808274,272090015.80229,0.51864994,293174308.48121
1705064400000,2024-01-12 13:00:00,0.4557973,0.83755062,277247654.42329,0.5442027,331021969.53565
1705068000000,2024-01-12 14:00:00,0.48221368,0.93129862,768180796.82285,0.51778632,824849066.03088
1705071600000,2024-01-12 15:00:00,0.47593144,0.90814727,1301352994.598,0.52406856,1432975731.5627
1705075200000,2024-01-12 16:00:00,0.46180645,0.85806759,1983509738.77372,0.53819355,2311600809.91197
1705078800000,2024-01-12 17:00:00,0.51916228,1.07970372,876434173.8447,0.48083772,811735812.70235
1705082400000,2024-01-12 18:00:00,0.48205215,0.9306963,511182678.28203,0.51794785,549247567.15251
1705086000000,2024-01-12 19:00:00,0.48790598,0.95276641,369744412.79272,0.51209402,388074567.42972
1705089600000,2024-01-12 20:00:00,0.51628409,1.06732915,506319825.24376,0.48371591,474380208.00762
1705093200000,2024-01-12 21:00:00,0.45509845,0.83519388,371488344.65091,0.54490155,444792941.5691101
1705096800000,2024-01-12 22:00:00,0.44746842,0.80985131,1675349493.56591,0.55253158,2068712456.31324
1705100400000,2024-01-12 23:00:00,0.49499397,0.98017438,446881532.79023,0.50500603,455920438.25946
1705104000000,2024-01-13 00:00:00,0.499973,0.99989202,220219611.90324,0.500027,220243392.80528
1705107600000,2024-01-13 01:00:00,0.50563876,1.02281231,290473180.48553,0.49436124,283994607.74392
1705111200000,2024-01-13 02:00:00,0.48664762,0.94797968,157024664.89688,0.51335238,165641383.04365
1705114800000,2024-01-13 03:00:00,0.51513805,1.06244271,150681550.24807,0.48486195,141825577.51953
1705118400000,2024-01-13 04:00:00,0.5213877,1.0893738,133073088.16301,0.4786123,122155579.4224
1705122000000,2024-01-13 05:00:00,0.54869016,1.21577264,232676841.726,0.45130984,191381870.77936
1705125600000,2024-01-13 06:00:00,0.42495422,0.73899198,169734482.43906,0.57504578,229683793.47352
1705129200000,2024-01-13 07:00:00,0.48284533,0.93365751,161331811.2041,0.51715467,172795495.3099
1705132800000,2024-01-13 08:00:00,0.48048094,0.92485719,103465019.1919,0.51951906,111871346.8766
1705136400000,2024-01-13 09:00:00,0.44108363,0.78917645,167472657.43116,0.55891637,212211930.32368
1705140000000,2024-01-13 10:00:00,0.48951807,0.95893318,287110628.97548,0.51048193,299406292.44107
1705143600000,2024-01-13 11:00:00,0.48652843,0.94752748,293554520.42345,0.51347157,309811089.36738
1705147200000,2024-01-13 12:00:00,0.502914,1.01172435,206855335.20458,0.497086,204458196.62329
1705150800000,2024-01-13 13:00:00,0.50128371,1.00514806,158007743.96449,0.49871629,157198477.06948
1705154400000,2024-01-13 14:00:00,0.54861081,1.21538316,300193144.63129,0.45138919,246994655.2297
1705158000000,2024-01-13 15:00:00,0.48960263,0.95925775,292036728.55952,0.51039737,304440310.38278
1705161600000,2024-01-13 16:00:00,0.44781574,0.81098968,276355397.00444,0.55218426,340763147.39738
1705165200000,2024-01-13 17:00:00,0.49897391,0.99590403,129716287.40342,0.50102609,130249786.88579
1705168800000,2024-01-13 18:00:00,0.47858518,0.91785878,100933890.0574,0.52141482,109966687.95989
1705172400000,2024-01-13 19:00:00,0.50330778,1.01331922,115313871.26822,0.49669222,113798168.91859
1705176000000,2024-01-13 20:00:00,0.55109788,1.22765712,110368865.09892,0.44890212,89902027.9515
1705179600000,2024-01-13 21:00:00,0.49658124,0.98641783,71009963.2789,0.50341876,71987712.6639
1705183200000,2024-01-13 22:00:00,0.47217135,0.89455422,78376763.83676,0.52782865,87615442.28882
1705186800000,2024-01-13 23:00:00,0.43314634,0.76412374,73580116.7422,0.56685366,96293457.4538
1705190400000,2024-01-14 00:00:00,0.4084346,0.69043016,116249904.1664,0.5915654,168373155.40945
1705194000000,2024-01-14 01:00:00,0.48900536,0.9569677,71126517.78149,0.51099464,74324888.9764
1705197600000,2024-01-14 02:00:00,0.48646845,0.94730004,73142670.11469,0.51353155,77211724.92978
1705201200000,2024-01-14 03:00:00,0.46759426,0.87826676,78938186.7133,0.53240574,89879510.80998
1705204800000,2024-01-14 04:00:00,0.4501477,0.81867021,98022283.6977,0.5498523,119733541.21183
1705208400000,2024-01-14 05:00:00,0.56888016,1.31954067,91358765.39037,0.43111984,69235278.4251
1705212000000,2024-01-14 06:00:00,0.53556778,1.15316671,105809799.0201,0.46443222,91755856.5648
1705215600000,2024-01-14 07:00:00,0.44909236,0.81518631,126119366.72668,0.55090764,154712321.57242
1705219200000,2024-01-14 08:00:00,0.42585423,0.74171795,59171421.34676,0.57414577,79776175.59582
1705222800000,2024-01-14 09:00:00,0.52547598,1.10737489,112661799.56742,0.47452402,101737722.8247
1705226400000,2024-01-14 10:00:00,0.47296174,0.89739547,84409095.4137,0.52703826,94060085.99442
1705230000000,2024-01-14 11:00:00,0.49748774,0.99000119,122992101.00902,0.50251226,124234296.49328
1705233600000,2024-01-14 12:00:00,0.50005192,1.0002077,102506377.4893,0.49994808,102485091.3787
1705237200000,2024-01-14 13:00:00,0.58329764,1.39979443,87552419.13742,0.41670236,62546626.4581
1705240800000,2024-01-14 14:00:00,0.48971884,0.95970393,125491425.66232,0.51028116,130760562.01949
1705244400000,2024-01-14 15:00:00,0.51796125,1.07452202,83588577.1667,0.48203875,77791404.8712
1705248000000,2024-01-14 16:00:00,0.45810363,0.84537128,86789759.2006,0.54189637,102664665.411
1705251600000,2024-01-14 17:00:00,0.49697789,0.98798419,122780301.1677,0.50302211,124273548.0126
1705255200000,2024-01-14 18:00:00,0.45277793,0.82741168,72839842.4184,0.54722207,88033374.9699
1705258800000,2024-01-14 19:00:00,0.48793496,0.95287691,181853447.49449,0.51206504,190846736.17993
1705262400000,2024-01-14 20:00:00,0.4589141,0.84813539,386506098.46743,0.5410859,455712735.07758
1705266000000,2024-01-14 21:00:00,0.50095509,1.00382765,436472677.50563,0.49904491,434808381.13491
1705269600000,2024-01-14 22:00:00,0.48610187,0.94591094,268154747.36877,0.51389813,283488367.2735
1705273200000,2024-01-14 23:00:00,0.4538942,0.831147,490526889.28692,0.5461058,590180664.67364
1705276800000,2024-01-15 00:00:00,0.5220629,1.09232554,342212101.88235,0.4779371,313287650.6287
1705280400000,2024-01-15 01:00:00,0.49324855,0.97335401,141792454.2049,0.50675145,145674084.6203
1705284000000,2024-01-15 02:00:00,0.50080913,1.00324178,96878277.94795,0.49919087,96565234.4316
1705287600000,2024-01-15 03:00:00,0.56410678,1.29413986,211827185.33342,0.43589322,163681833.6712
1705291200000,2024-01-15 04:00:00,0.44959032,0.8168285,98413458.8058,0.55040968,120482400.302
1705294800000,2024-01-15 05:00:00,0.53099986,1.13219553,197016493.26859,0.46900014,174012781.02508
1705298400000,2024-01-15 06:00:00,0.44307702,0.79558043,90030229.58229,0.55692298,113162951.87448
1705302000000,2024-01-15 07:00:00,0.47985338,0.92253483,135723049.82938,0.52014662,147119703.04219
1705305600000,2024-01-15 08:00:00,0.47511178,0.90516753,106124891.4634,0.52488822,117243369.5008
1705309200000,2024-01-15 09:00:00,0.49597467,0.98402727,104146575.9498,0.50402533,105837083.3786
1705312800000,2024-01-15 10:00:00,0.46207598,0.8589986,107979834.3651,0.53792402,125704320.09859
1705316400000,2024-01-15 11:00:00,0.55629581,1.25375378,124006812.64858,0.44370419,98908425.7506
1705320000000,2024-01-15 12:00:00,0.49619175,0.98488213,111944715.3856,0.50380825,113663058.5318
1705323600000,2024-01-15 13:00:00,0.52978431,1.12668361,244161687.80015,0.47021569,216708297.4873
1705327200000,2024-01-15 14:00:00,0.44362417,0.79734623,512323452.25681,0.55637583,642535741.08814
1705330800000,2024-01-15 15:00:00,0.51948983,1.08112139,292505015.68761,0.48051017,270557050.34704
1705334400000,2024-01-15 16:00:00,0.55132617,1.22879057,182713878.8199,0.44867383,148694076.6089
1705338000000,2024-01-15 17:00:00,0.50624831,1.02530954,214316723.84219,0.49375169,209026362.8338
1705341600000,2024-01-15 18:00:00,0.53321295,1.1423045,808764067.78118,0.46678705,708010924.7539799
1705345200000,2024-01-15 19:00:00,0.49474686,0.97920592,246555160.3249,0.50525314,251790919.8465
1705348800000,2024-01-15 20:00:00,0.49826671,0.99309078,139048270.48106,0.50173329,140015669.02092
1705352400000,2024-01-15 21:00:00,0.47370344,0.90006943,115268614.3146,0.52629656,128066358.37653
1705356000000,2024-01-15 22:00:00,0.51789969,1.07425713,324816759.78028,0.48210031,302364071.20755
1705359600000,2024-01-15 23:00:00,0.5140298,1.05773934,156796741.7758,0.4859702,148237600.7013
1705363200000,2024-01-16 00:00:00,0.53392003,1.14555455,108318578.3642,0.46607997,94555582.8001
1705366800000,2024-01-16 01:00:00,0.52203447,1.09220108,104876912.73778,0.47796553,96023447.48869
1705370400000,2024-01-16 02:00:00,0.54460251,1.19588386,128036513.86478,0.45539749,107064337.9344
1705374000000,2024-01-16 03:00:00,0.53143858,1.13419194,159683057.43751,0.46856142,140790153.06049
1705377600000,2024-01-16 04:00:00,0.43512729,0.77031036,102421655.7689,0.56487271,132961545.88269
1705381200000,2024-01-16 05:00:00,0.4364786,0.77455549,77026886.73182,0.5635214,99446569.71549
1705384800000,2024-01-16 06:00:00,0.47671501,0.91100454,108262661.5953,0.52328499,118838773.05536
1705388400000,2024-01-16 07:00:00,0.47018766,0.88746075,98876394.7076,0.52981234,111414949.6428
1705392000000,2024-01-16 08:00:00,0.52754554,1.1166061,200734468.58619,0.47245446,179771961.2764
1705395600000,2024-01-16 09:00:00,0.46062112,0.85398433,239762686.16146,0.53937888,280757709.87778
1705399200000,2024-01-16 10:00:00,0.45585758,0.83775417,96900190.3982,0.54414242,115666616.97712
1705402800000,2024-01-16 11:00:00,0.47572082,0.90738071,116155907.4137,0.52427918,128012317.10683
1705406400000,2024-01-16 12:00:00,0.536651,1.15820042,242997631.45516,0.463349,209806202.6655
1705410000000,2024-01-16 13:00:00,0.43529688,0.770842,245323342.27012,0.56470312,318253730.32395
1705413600000,2024-01-16 14:00:00,0.49770639,0.99086746,1142218988.60048,0.50229361,1152746488.68687
1705417200000,2024-01-16 15:00:00,0.52529547,1.10657355,937623062.43268,0.47470453,847321051.34959
1705420800000,2024-01-16 16:00:00,0.48644988,0.94722962,494900633.69913,0.51355012,522471661.56446
1705424400000,2024-01-16 17:00:00,0.46381723,0.86503569,170287044.3475,0.53618277,196855513.61908
1705428000000,2024-01-16 18:00:00,0.46765139,0.87846832,203213287.57888,0.53234861,231326826.3692
1705431600000,2024-01-16 19:00:00,0.52287028,1.09586608,144894964.84698,0.47712972,132219590.7732
1705435200000,2024-01-16 20:00:00,0.48449337,0.93983926,265493600.4004,0.51550663,282488305.52982
1705438800000,2024-01-16 21:00:00,0.52073237,1.08651689,328213892.09142,0.47926763,302078959.67721003
1705442400000,2024-01-16 22:00:00,0.43906322,0.7827321,124575575.3258,0.56093678,159154806.4414
1705446000000,2024-01-16 23:00:00,0.49634975,0.98550484,127857644.348,0.50365025,129738220.51972
1705449600000,2024-01-17 00:00:00,0.50548172,1.02216993,101449516.1536,0.49451828,99249168.62046
1705453200000,2024-01-17 01:00:00,0.45078911,0.82079418,116597810.4304,0.54921089,142054869.85748
1705456800000,2024-01-17 02:00:00,0.46620559,0.87338042,96585324.90946,0.53379441,110587921.2282
1705460400000,2024-01-17 03:00:00,0.45750972,0.843351,93324403.3517,0.54249028,110659030.23728
1705464000000,2024-01-17 04:00:00,0.52845175,1.12067378,143897205.283,0.47154825,128402401.88333
1705467600000,2024-01-17 05:00:00,0.5035071,1.0141275,90397653.80702,0.4964929,89138351.40239
1705471200000,2024-01-17 06:00:00,0.49234068,0.96982494,78075942.7257,0.50765932,80505191.4186
1705474800000,2024-01-17 07:00:00,0.45908463,0.84871802,197300584.9396,0.54091537,232468946.59088
1705478400000,2024-01-17 08:00:00,0.55632871,1.25392091,174910285.10048,0.44367129,139490683.74019
1705482000000,2024-01-17 09:00:00,0.51607651,1.06644238,120701835.09219,0.48392349,113181768.71828
1705485600000,2024-01-17 10:00:00,0.56657746,1.30721734,166101136.25069,0.43342254,127064667.0152
1705489200000,2024-01-17 11:00:00,0.45723041,0.84240241,100756806.4694,0.54276959,119606503.28468
1705492800000,2024-01-17 12:00:00,0.49908781,0.99635787,320541470.94065,0.50091219,321713191.6178
1705496400000,2024-01-17 13:00:00,0.46462495,0.86784947,166358682.3904,0.53537505,191690711.42359
1705500000000,2024-01-17 14:00:00,0.49636009,0.9855456,593419515.30897,0.50363991,602122842.54124
1705503600000,2024-01-17 15:00:00,0.49108669,0.96497119,356712508.10698,0.50891331,369661302.49611
1705507200000,2024-01-17 16:00:00,0.50389141,1.01568773,305314546.8092,0.49610859,300598834.42844
1705510800000,2024-01-17 17:00:00,0.51485039,1.06121983,214555278.41986,0.48514961,202177977.8501
1705514400000,2024-01-17 18:00:00,0.52046016,1.08533246,208632288.24024,0.47953984,192228920.9454
1705518000000,2024-01-17 19:00:00,0.5382773,1.16580214,165510685.13076,0.4617227,141971505.9467
1705521600000,2024-01-17 20:00:00,0.45088745,0.82112026,250091169.61371,0.54911255,304573130.93077
1705525200000,2024-01-17 21:00:00,0.53413008,1.14652194,125583816.38409,0.46586992,109534594.68398
1705528800000,2024-01-17 22:00:00,0.50398687,1.01607568,113228732.30517,0.49601313,111437302.17742
1705532400000,2024-01-17 23:00:00,0.52449559,1.10302994,120699162.2267,0.47550441,109425100.9799
1705536000000,2024-01-18 00:00:00,0.45082571,0.82091556,80864931.2338,0.54917429,98505784.891
1705539600000,2024-01-18 01:00:00,0.46608334,0.87295149,97992449.9559,0.53391666,112254176.10309
1705543200000,2024-01-18 02:00:00,0.50513992,1.02077321,68306980.24688,0.49486008,66916901.2152
1705546800000,2024-01-18 03:00:00,0.42564104,0.74107147,50946002.406,0.57435896,68746409.17149
1705550400000,2024-01-18 04:00:00,0.54915828,1.21807336,55622004.00038,0.45084172,45663919.5898
1705554000000,2024-01-18 05:00:00,0.48957321,0.9591448,89685770.1729,0.51042679,93505975.6934
1705557600000,2024-01-18 06:00:00,0.51613364,1.06668636,138751049.90983,0.48386636,130076707.3494
1705561200000,2024-01-18 07:00:00,0.46711565,0.87657978,130344487.40486,0.53288435,148696662.8078
1705564800000,2024-01-18 08:00:00,0.40571428,0.68269229,92521067.2472,0.59428572,135523820.51789
1705568400000,2024-01-18 09:00:00,0.49388382,0.97583092,131181558.5348,0.50611618,134430622.4419
1705572000000,2024-01-18 10:00:00,0.43710555,0.77653199,230819676.9121,0.56289445,297244259.37046
1705575600000,2024-01-18 11:00:00,0.50932946,1.0380274,199056928.6815,0.49067054,191764619.3539
1705579200000,2024-01-18 12:00:00,0.51095984,1.04482185,174763406.8047,0.48904016,167266225.3854
1705582800000,2024-01-18 13:00:00,0.52683441,1.11342504,246266451.97999,0.47316559,221179193.4286
1705586400000,2024-01-18 14:00:00,0.50987718,1.04030493,234697865.06735,0.49012282,225604875.97401
1705590000000,2024-01-18 15:00:00,0.45852412,0.84680434,215571362.37353,0.54147588,254570450.10848
1705593600000,2024-01-18 16:00:00,0.42602368,0.74223216,794334767.55873,0.57397632,1070197178.70597
1705597200000,2024-01-18 17:00:00,0.47511589,0.90518247,723742521.17749,0.52488411,799554280.81374
1705600800000,2024-01-18 18:00:00,0.4951548,0.9808052,585745612.24278,0.5048452,597208920.9322
1705604400000,2024-01-18 19:00:00,0.44336356,0.79650475,718690679.05554,0.55663644,902305578.12219
1705608000000,2024-01-18 20:00:00,0.49710202,0.98847486,773968148.46117,0.50289798,782992243.14575
1705611600000,2024-01-18 21:00:00,0.54573743,1.20137003,442400484.03508,0.45426257,368246646.3663
1705615200000,2024-01-18 22:00:00,0.5120423,1.04935795,187898288.84462,0.4879577,179060242.09597
1705618800000,2024-01-18 23:00:00,0.46845653,0.88131367,99333600.99029,0.53154347,112710836.77863
1705622400000,2024-01-19 00:00:00,0.48699151,0.94928548,170860354.32302,0.51300849,179988379.137
1705626000000,2024-01-19 01:00:00,0.53002468,1.12777133,130373451.40999,0.46997532,115602736.44643
1705629600000,2024-01-19 02:00:00,0.48132151,0.92797663,108937941.7462,0.51867849,117392980.0229
1705633200000,2024-01-19 03:00:00,0.44367989,0.79752624,288308374.60285,0.55632011,361503306.91738
1705636800000,2024-01-19 04:00:00,0.51814767,1.07532463,132940191.14508,0.48185233,123627960.73677
1705640400000,2024-01-19 05:00:00,0.49277326,0.97150488,85612214.91013,0.50722674,88123299.1276
1705644000000,2024-01-19 06:00:00,0.55844989,1.26474862,239568938.68236,0.44155011,189420202.2341
1705647600000,2024-01-19 07:00:00,0.45826043,0.8459054,207123699.79751,0.54173957,244854447.46795
1705651200000,2024-01-19 08:00:00,0.50788846,1.03205962,162682550.40219,0.49211154,157629023.26881
1705654800000,2024-01-19 09:00:00,0.53411037,1.14643114,177390970.62232,0.46588963,154733210.21379
1705658400000,2024-01-19 10:00:00,0.48172997,0.92949611,125143994.25102,0.51827003,134636382.6735
1705662000000,2024-01-19 11:00:00,0.46596162,0.87252459,111983674.8097,0.53403838,128344434.6459
1705665600000,2024-01-19 12:00:00,0.48783265,0.95248682,144582371.524,0.51216735,151794615.75139
1705669200000,2024-01-19 13:00:00,0.52430109,1.10217006,128373601.53196,0.47569891,116473497.36039
1705672800000,2024-01-19 14:00:00,0.4682992,0.88075701,507697134.57001,0.5317008,576432690.37484
1705676400000,2024-01-19 15:00:00,0.49625123,0.98511651,557743904.066,0.50374877,566170499.22208
1705680000000,2024-01-19 16:00:00,0.47564398,0.9071012,860633585.6212,0.52435602,948773505.53514
1705683600000,2024-01-19 17:00:00,0.54082999,1.17784259,861419724.21584,0.45917001,731353859.01563
1705687200000,2024-01-19 18:00:00,0.54395903,1.19278543,854286060.572,0.45604097,716211012.78212
1705690800000,2024-01-19 19:00:00,0.47808349,0.91601528,296967370.38255,0.52191651,324194778.89007
1705694400000,2024-01-19 20:00:00,0.49369516,0.97509467,478337804.15061,0.50630484,490555242.51396
1705698000000,2024-01-19 21:00:00,0.5230799,1.09678728,212789134.37555,0.4769201,194011307.97063
1705701600000,2024-01-19 22:00:00,0.57291195,1.34143758,120021938.03083,0.42708805,89472622.37374
1705705200000,2024-01-19 23:00:00,0.44047502,0.78723031,90078079.3218,0.55952498,114424048.7769
1705708800000,2024-01-20 00:00:00,0.46470356,0.86812378,144292088.3319,0.53529644,166211423.25986
1705712400000,2024-01-20 01:00:00,0.56132223,1.27957754,110764434.47423,0.43867777,86563284.1754
1705716000000,2024-01-20 02:00:00,0.46185036,0.8582192,54223376.6024,0.53814964,63181267.22754
1705719600000,2024-01-20 03:00:00,0.5579959,1.26242245,65375923.22593,0.4420041,51786090.6685
1705723200000,2024-01-20 04:00:00,0.44496282,0.80168111,49061775.0737,0.55503718,61198617.1653
1705726800000,2024-01-20 05:00:00,0.49838407,0.99355708,50522042.1505,0.50161593,50849662.3038
1705730400000,2024-01-20 06:00:00,0.49167118,0.96723057,61577166.1901,0.50832882,63663378.71
1705734000000,2024-01-20 07:00:00,0.46474647,0.86827353,88039805.01424,0.53525353,101396393.57213
1705737600000,2024-01-20 08:00:00,0.49016344,0.96141287,133749201.5636,0.50983656,139117340.23024
1705741200000,2024-01-20 09:00:00,0.45912711,0.84886324,109974597.5018,0.54087289,129555141.16926
1705744800000,2024-01-20 10:00:00,0.52363541,1.09923243,91070021.4054,0.47636459,82848739.7045
1705748400000,2024-01-20 11:00:00,0.5006549,1.00262302,78192290.4681,0.4993451,77987726.7278
1705752000000,2024-01-20 12:00:00,0.54787753,1.2117901,110715760.81013,0.45212247,91365461.0781
1705755600000,2024-01-20 13:00:00,0.4761046,0.90877796,65184089.2592,0.5238954,71727190.0976
1705759200000,2024-01-20 14:00:00,0.45737132,0.84288083,80700934.4816,0.54262868,95744180.71814
1705762800000,2024-01-20 15:00:00,0.52743619,1.11611635,122010230.35373,0.47256381,109316766.5277
1705766400000,2024-01-20 16:00:00,0.50831128,1.03380707,67840247.7435,0.49168872,65621768.025
1705770000000,2024-01-20 17:00:00,0.52288086,1.09591255,47250360.3714,0.47711914,43115082.9898
1705773600000,2024-01-20 18:00:00,0.48315588,0.93481936,52810036.5404,0.51684412,56492236.68554
1705777200000,2024-01-20 19:00:00,0.51802048,1.07477694,54503160.22843,0.48197952,50711136.5798
1705780800000,2024-01-20 20:00:00,0.51788539,1.07419561,117724812.7529,0.48211461,109593459.4584
1705784400000,2024-01-20 21:00:00,0.48018765,0.92377115,82474902.18003,0.51981235,89280664.96952
1705788000000,2024-01-20 22:00:00,0.45249747,0.82647559,50547558.5102,0.54750253,61160377.0419
1705791600000,2024-01-20 23:00:00,0.47208456,0.89424275,50976679.36,0.52791544,57005415.26413
1705795200000,2024-01-21 00:00:00,0.51659069,1.06864034,47630725.0091,0.48340931,44571333.6183
1705798800000,2024-01-21 01:00:00,0.58017781,1.38196082,43594436.1542,0.41982219,31545348.9136
1705802400000,2024-01-21 02:00:00,0.46021683,0.85259572,29403626.7669,0.53978317,34487185.4425
1705806000000,2024-01-21 03:00:00,0.43796012,0.77923316,38489369.1796,0.56203988,49393905.6263
1705809600000,2024-01-21 04:00:00,0.54074298,1.17742999,26617305.6093,0.45925702,22606274.5602
1705813200000,2024-01-21 05:00:00,0.46322675,0.86298403,26386698.2583,0.53677325,30576114.0424
1705816800000,2024-01-21 06:00:00,0.4492439,0.81568573,45974342.5809,0.5507561,56362813.3663
1705820400000,2024-01-21 07:00:00,0.56820939,1.31593735,40679974.2915,0.43179061,30913306.1706
1705824000000,2024-01-21 08:00:00,0.55722623,1.25848972,49720672.6926,0.44277377,39508207.3092
1705827600000,2024-01-21 09:00:00,0.59161895,1.44869343,54737431.4613,0.40838105,37783999.3512
1705831200000,2024-01-21 10:00:00,0.48013136,0.92356284,94561804.64052,0.51986864,102388056.401
1705834800000,2024-01-21 11:00:00,0.40926549,0.69280781,34594974.0042,0.59073451,49934445.6808
1705838400000,2024-01-21 12:00:00,0.49172902,0.96745443,49727600.5246,0.50827098,51400457.4657
1705842000000,2024-01-21 13:00:00,0.54767732,1.21081109,95870242.4551,0.45232268,79178530.1065
1705845600000,2024-01-21 14:00:00,0.44296869,0.79523124,69336101.28263,0.55703131,87189861.28582
1705849200000,2024-01-21 15:00:00,0.42784644,0.74778253,121647620.0732,0.57215356,162677805.38583
1705852800000,2024-01-21 16:00:00,0.47846686,0.9174237,104140602.18373,0.52153314,113514183.04054
1705856400000,2024-01-21 17:00:00,0.60164501,1.51032379,66100979.658,0.39835499,43766098.3932
1705860000000,2024-01-21 18:00:00,0.56308377,1.28876825,51810435.3177,0.43691623,40201514.2127
1705863600000,2024-01-21 19:00:00,0.55400099,1.24215743,28984324.9664,0.44599901,23333857.9697
1705867200000,2024-01-21 20:00:00,0.4518518,0.82432416,50815047.10342,0.5481482,61644495.44763
1705870800000,2024-01-21 21:00:00,0.60174047,1.51092551,64166809.05852,0.39825953,42468545.7672
1705874400000,2024-01-21 22:00:00,0.43689895,0.77588018,32590978.2392,0.56310105,42005169.41173
1705878000000,2024-01-21 23:00:00,0.48445658,0.93970082,102695928.1151,0.51554342,109285770.72254
1705881600000,2024-01-22 00:00:00,0.50269636,1.01084391,171998347.03006,0.49730364,170153221.28656
1705885200000,2024-01-22 01:00:00,0.4534573,0.8296832,289081889.88386,0.5465427,348424424.57562
1705888800000,2024-01-22 02:00:00,0.48714994,0.94988766,110451374.29006,0.51285006,116278354.73508
1705892400000,2024-01-22 03:00:00,0.42572856,0.7413368,186997731.39926,0.57427144,252243960.97393
1705896000000,2024-01-22 04:00:00,0.42690884,0.7449231,292733845.4835,0.57309116,392971897.93073
1705899600000,2024-01-22 05:00:00,0.54706328,1.20781393,362984927.5095,0.45293672,300530502.70571
1705903200000,2024-01-22 06:00:00,0.51727947,1.07159201,227414040.7364,0.48272053,212220731.79773
1705906800000,2024-01-22 07:00:00,0.42251503,0.73164681,117013044.7886,0.57748497,159931052.27536
1705910400000,2024-01-22 08:00:00,0.49114025,0.96517803,305095494.91201,0.50885975,316102818.91184
1705914000000,2024-01-22 09:00:00,0.47070097,0.8892912,250176094.23457,0.52929903,281320781.69189
1705917600000,2024-01-22 10:00:00,0.50078433,1.00314223,548557235.23219,0.49921567,546838941.26325
1705921200000,2024-01-22 11:00:00,0.53835835,1.16618237,271424182.80765,0.46164165,232745915.19741
1705924800000,2024-01-22 12:00:00,0.53070849,1.1308717,191964915.66756,0.46929151,169749509.17331
1705928400000,2024-01-22 13:00:00,0.50315387,1.01269554,421806795.43128,0.49684613,416518863.45542
1705932000000,2024-01-22 14:00:00,0.47824841,0.91662089,505186534.59242,0.52175159,551140107.05992
1705935600000,2024-01-22 15:00:00,0.5213923,1.0893939,564572915.17997,0.4786077,518244975.0643
1705939200000,2024-01-22 16:00:00,0.48776338,0.95222278,382515202.83323,0.51223662,401707679.54997
1705942800000,2024-01-22 17:00:00,0.50957261,1.03903782,246724514.26,0.49042739,237454796.53496
1705946400000,2024-01-22 18:00:00,0.43011867,0.7547513,592675206.94983,0.56988133,785258942.98777
1705950000000,2024-01-22 19:00:00,0.46524944,0.87003077,1321624824.64649,0.53475056,1519055276.19589
1705953600000,2024-01-22 20:00:00,0.52047932,1.08541581,622245415.7232,0.47952068,573278377.34643
1705957200000,2024-01-22 21:00:00,0.46040966,0.8532578,280355160.64839,0.53959034,328570289.26538
1705960800000,2024-01-22 22:00:00,0.48727251,0.95035379,364153289.57677,0.51272749,383176554.83928
1705964400000,2024-01-22 23:00:00,0.47007574,0.88706214,265374972.55716,0.52992426,299161648.91759
1705968000000,2024-01-23 00:00:00,0.55003295,1.22238493,282639643.62801,0.44996705,231219836.5432
1705971600000,2024-01-23 01:00:00,0.47561228,0.90698592,103937183.14996,0.52438772,114596247.34104
1705975200000,2024-01-23 02:00:00,0.57615969,1.35937915,175021862.48286,0.42384031,128751321.78
1705978800000,2024-01-23 03:00:00,0.49595754,0.98395983,125278319.12033,0.50404246,127320563.00156
1705982400000,2024-01-23 04:00:00,0.531904,1.13631391,107240855.48584,0.468096,94376082.3529
